Tempo,Estado,Alt,Vel,AccX,AccY,AccZ,Lat,Lon
15948,0,0.19,-0.91,9.802,0.493,-1.781,0,0
15999,0,0.20,0.00,9.898,0.215,-2.059,0,0
16049,0,0.22,0.00,9.969,-0.120,-2.327,0,0
16099,0,0.22,0.00,9.926,-0.158,-2.030,0,0
16151,0,0.23,1.01,9.840,0.211,-1.767,0,0
16202,0,0.25,0.00,9.764,0.359,-1.872,0,0
16253,0,0.27,0.43,9.764,0.062,-1.829,0,0
16304,0,0.29,0.00,9.850,-0.177,-2.030,0,0
16356,0,0.33,1.01,9.855,-0.134,-1.772,0,0
16407,0,0.34,0.50,9.816,0.086,-1.695,0,0
16459,0,0.32,0.56,9.826,0.215,-1.681,0,0
16511,0,0.31,-0.52,9.922,0.158,-1.863,0,0
16561,0,0.32,0.52,9.941,0.048,-1.978,0,0
16613,0,0.33,0.52,10.017,0.043,-1.973,0,0
16664,0,0.33,0.00,10.161,0.144,-1.877,0,0
16716,0,0.36,0.50,10.487,0.201,-1.705,0,0
16767,0,0.36,0.00,10.736,0.508,-1.571,0,0
16819,0,0.40,1.11,10.578,0.445,-1.437,0,0
16871,0,0.42,0.52,10.099,0.455,-1.384,0,0
16921,0,0.43,0.00,9.850,0.110,-0.833,0,0
16971,0,0.39,0.52,9.907,0.297,-1.154,0,0
17022,0,0.39,0.00,9.974,0.876,-1.403,0,0
17071,0,0.41,0.00,9.701,1.010,-1.709,0,0
17123,0,0.41,0.00,9.452,0.962,-3.127,0,0
17174,0,0.39,0.00,9.299,0.584,-3.970,0,0
17226,0,0.38,-0.48,9.155,0.306,-3.701,0,0
17278,0,0.37,-0.56,8.792,-0.373,-3.955,0,0
17329,0,0.37,0.00,8.964,0.000,-3.156,0,0
17381,0,0.35,-0.48,8.935,-1.140,-3.117,0,0
17432,0,0.35,0.00,9.266,-0.982,-3.256,0,0
17483,0,0.35,0.00,9.342,-1.422,-2.969,0,0
17534,0,0.35,0.00,9.534,-1.173,-2.734,0,0
17586,0,0.34,-0.52,9.668,-0.843,-2.179,0,0
17637,0,0.35,0.00,9.797,-0.723,-1.657,0,0
17689,0,0.37,0.48,9.893,-0.924,-1.350,0,0
17741,0,0.33,-1.34,10.329,-1.135,-1.173,0,0
17792,0,0.34,0.00,10.271,-1.494,-0.929,0,0
17844,0,0.34,0.00,10.080,-1.844,-1.173,0,0
17894,0,0.34,0.00,10.190,-1.719,-1.197,0,0
17944,0,0.37,1.09,9.534,-1.882,-0.455,0,0
17994,0,0.35,-0.75,9.606,-1.863,-0.254,0,0
18045,0,0.36,0.00,9.668,-1.231,0.316,0,0
18095,0,0.36,0.00,9.668,-1.202,0.369,0,0
18146,0,0.36,0.00,9.878,-0.982,0.622,0,0
18197,0,0.36,0.00,9.883,-0.910,0.699,0,0
18249,0,0.33,-1.32,9.917,-1.006,1.312,0,0
18299,0,0.33,0.00,10.348,-1.063,1.432,0,0
18351,0,0.34,0.52,10.051,-1.820,1.116,0,0
18403,0,0.36,0.47,9.261,-1.987,0.790,0,0
18454,0,0.37,0.00,8.246,-2.030,0.464,0,0
18506,0,0.38,0.47,8.193,-0.915,0.699,0,0
18556,0,0.33,-1.81,8.600,-0.733,1.872,0,0
18608,0,0.35,0.54,9.653,-0.699,1.896,0,0
18659,0,0.36,0.00,10.630,-0.699,1.144,0,0
18711,0,0.35,-0.86,11.387,-1.116,0.982,0,0
18762,0,0.37,0.00,11.813,-1.408,0.766,0,0
18814,0,0.41,1.04,11.712,-1.662,0.426,0,0
18866,0,0.38,-0.86,11.109,-1.666,-0.206,0,0
18916,0,0.41,0.00,10.731,-1.226,-1.034,0,0
18966,0,0.44,0.54,10.314,-0.354,-0.943,0,0
19017,0,0.43,-0.36,9.433,-0.637,-0.627,0,0
19067,0,0.44,0.00,9.122,-2.088,0.053,0,0
19118,0,0.48,0.52,9.371,-2.198,0.479,0,0
19168,0,0.46,-0.93,9.352,-2.054,0.761,0,0
19219,0,0.48,0.00,9.218,-1.623,1.528,0,0
19271,0,0.52,1.01,9.079,-1.235,1.460,0,0
19323,0,0.49,0.00,9.194,-0.982,1.188,0,0
19374,0,0.52,0.56,9.347,-1.101,1.633,0,0
19426,0,0.50,-0.80,9.706,-1.259,1.279,0,0
19477,0,0.53,0.50,9.984,-1.379,0.809,0,0
19529,0,0.53,0.00,10.218,-1.058,0.124,0,0
19580,0,0.54,0.00,10.209,-0.785,0.431,0,0
19631,0,0.54,0.00,10.046,-0.795,0.804,0,0
19682,0,0.52,0.00,10.056,-0.953,1.106,0,0
19734,0,0.53,0.00,9.993,-1.068,0.709,0,0
19786,0,0.55,0.00,9.864,-1.283,0.220,0,0
19837,0,0.55,0.00,9.878,-1.585,0.306,0,0
19889,0,0.55,0.00,9.974,-1.384,0.120,0,0
19940,0,0.53,0.00,9.816,-2.155,0.077,0,0
19990,0,0.53,0.00,9.606,-2.308,-0.134,0,0
20041,0,0.51,-1.11,9.687,-2.342,-0.474,0,0
20091,0,0.51,0.00,9.634,-2.456,-0.412,0,0
20141,0,0.51,0.00,9.515,-2.456,-0.168,0,0
20194,0,0.51,0.00,9.443,-2.619,0.220,0,0
20245,0,0.54,0.00,9.347,-3.045,0.326,0,0
20297,0,0.54,0.00,9.280,-3.414,0.163,0,0
20348,0,0.51,-0.46,9.194,-3.424,0.259,0,0
20400,0,0.51,0.00,9.299,-3.347,-0.115,0,0
20451,0,0.50,0.00,9.380,-3.294,-0.508,0,0
20503,0,0.46,-0.52,9.366,-3.189,-0.766,0,0
20554,0,0.48,0.82,9.677,-3.907,-0.541,0,0
20605,0,0.48,0.00,9.629,-4.209,-0.259,0,0
20656,0,0.47,0.00,9.333,-4.501,-0.019,0,0
20708,0,0.44,-0.47,9.232,-4.458,0.196,0,0
20760,0,0.44,0.00,9.299,-4.980,0.249,0,0
20811,0,0.44,0.00,9.127,-5.013,0.354,0,0
20863,0,0.43,-0.52,9.529,-5.799,-0.589,0,0
20913,0,0.45,0.00,9.294,-5.933,0.129,0,0
20963,0,0.43,0.00,9.127,-5.171,0.618,0,0
21014,0,0.42,-0.56,8.863,-5.507,0.642,0,0
21064,0,0.38,0.00,8.614,-5.124,0.206,0,0
21114,0,0.37,0.00,8.413,-5.248,-0.057,0,0
21166,0,0.37,0.00,8.499,-4.913,-0.029,0,0
21217,0,0.36,0.00,8.815,-4.913,-0.043,0,0
21269,0,0.37,0.00,8.806,-5.674,0.244,0,0
21321,0,0.37,0.00,8.619,-5.756,0.321,0,0
21372,0,0.34,-1.32,8.380,-5.588,0.570,0,0
21424,0,0.34,0.00,8.140,-5.847,0.599,0,0
21476,0,0.34,0.00,8.107,-5.416,1.216,0,0
21527,0,0.35,0.47,8.107,-5.737,1.350,0,0
21579,0,0.35,0.00,8.236,-5.545,1.508,0,0
21629,0,0.35,0.00,8.294,-5.569,1.207,0,0
21681,0,0.36,0.00,8.394,-5.593,1.408,0,0
21732,0,0.34,0.52,8.384,-5.588,1.451,0,0
21784,0,0.34,0.00,8.356,-5.114,2.069,0,0
21835,0,0.36,0.47,8.265,-5.181,2.705,0,0
21888,0,0.36,0.00,8.365,-4.563,2.634,0,0
21938,0,0.37,0.00,8.303,-4.381,3.151,0,0
21988,0,0.37,-0.48,8.375,-4.755,2.998,0,0
22039,0,0.32,-2.03,8.643,-4.889,2.787,0,0
22088,0,0.32,0.00,8.954,-4.056,2.265,0,0
22140,0,0.32,-0.54,8.950,-3.749,2.399,0,0
22191,0,0.33,0.00,9.141,-4.085,2.921,0,0
22243,0,0.32,0.00,9.246,-3.735,2.428,0,0
22295,0,0.28,-1.34,9.160,-3.261,2.715,0,0
22346,0,0.30,0.00,9.409,-2.954,1.666,0,0
22396,0,0.30,0.00,8.830,-3.328,1.800,0,0
22448,0,0.31,0.48,9.390,-3.194,1.432,0,0
22500,0,0.27,0.00,9.448,-2.868,1.599,0,0
22551,0,0.30,1.02,10.003,-3.251,1.614,0,0
22603,0,0.32,0.00,9.629,-2.916,1.451,0,0
22653,0,0.33,0.52,9.519,-2.758,1.374,0,0
22705,0,0.32,1.09,9.807,-2.643,1.556,0,0
22756,0,0.33,0.52,9.783,-2.495,1.389,0,0
22808,0,0.35,0.00,9.706,-2.356,1.566,0,0
22859,0,0.35,1.02,9.730,-2.883,1.274,0,0
22910,0,0.32,-1.47,9.821,-2.519,1.504,0,0
22960,0,0.34,0.54,9.744,-2.164,1.197,0,0
23011,0,0.36,0.54,9.749,-2.222,2.260,0,0
23060,0,0.34,-1.41,9.931,-1.513,2.452,0,0
23112,0,0.33,-0.80,9.720,-1.968,1.968,0,0
23163,0,0.33,0.00,10.295,-2.519,2.203,0,0
23215,0,0.34,0.00,10.530,-1.887,1.935,0,0
23267,0,0.34,0.00,10.362,-1.911,2.485,0,0
23318,0,0.35,0.00,9.893,-1.389,2.394,0,0
23370,0,0.32,-1.25,9.720,-1.149,2.184,0,0
23421,0,0.32,0.00,9.558,-1.135,1.800,0,0
23473,0,0.32,0.00,9.495,-0.603,1.571,0,0
23525,0,0.27,-1.84,9.706,-0.326,1.848,0,0
23575,0,0.28,0.50,9.960,-0.354,2.025,0,0
23626,0,0.30,0.50,9.902,-0.469,2.102,0,0
23678,0,0.30,0.00,9.878,-0.450,1.437,0,0
23727,0,0.32,0.52,9.835,-0.283,1.082,0,0
23779,0,0.32,0.00,9.534,-0.642,0.168,0,0
23830,0,0.32,0.00,9.562,-0.364,-0.172,0,0
23882,0,0.32,0.00,9.716,-0.393,-0.014,0,0
23933,0,0.32,0.00,9.567,-0.560,-0.187,0,0
23983,0,0.35,1.41,9.744,-0.551,-0.297,0,0
24034,0,0.35,0.00,10.075,-0.350,-0.235,0,0
24085,0,0.35,0.00,9.883,-0.340,-0.982,0,0
24137,0,0.35,0.00,10.094,-0.599,-0.570,0,0
24192,0,0.33,-0.20,9.898,-0.977,-1.729,0,0
24244,0,0.33,0.00,9.601,-0.982,-2.768,0,0
24296,0,0.33,0.00,9.505,-1.073,-2.935,0,0
24346,0,0.32,-0.54,9.323,-0.718,-3.778,0,0
24398,0,0.32,0.00,9.232,-0.402,-4.448,0,0
24449,0,0.33,1.38,9.380,-0.345,-4.147,0,0
24501,0,0.33,0.00,9.270,-0.158,-4.233,0,0
24552,0,0.33,0.00,9.361,-0.062,-3.663,0,0
24604,0,0.33,0.00,9.285,-0.431,-3.438,0,0
24656,0,0.33,0.00,9.524,-0.239,-3.213,0,0
24707,0,0.33,0.00,9.448,0.000,-3.112,0,0
24759,0,0.33,0.00,9.610,-0.120,-3.270,0,0
24810,0,0.33,0.00,9.486,0.134,-3.112,0,0
24862,0,0.33,0.00,9.342,0.306,-2.696,0,0
24912,0,0.35,0.00,9.309,0.158,-2.820,0,0
24963,0,0.35,0.00,9.419,0.345,-2.825,0,0
25013,0,0.35,0.00,9.333,0.153,-2.926,0,0
25063,0,0.36,0.52,9.476,0.101,-3.098,0,0
25114,0,0.37,0.50,9.495,-0.038,-2.978,0,0
25166,0,0.37,0.00,9.438,0.134,-2.926,0,0
25217,0,0.37,-0.56,9.419,0.086,-2.854,0,0
25268,0,0.37,0.00,9.448,0.062,-2.921,0,0
25319,0,0.41,1.27,9.476,-0.124,-2.686,0,0
25371,0,0.41,0.00,9.562,-0.177,-2.667,0,0
25422,0,0.41,0.00,9.610,-0.292,-2.763,0,0
25474,0,0.41,0.00,9.620,-0.469,-2.945,0,0
25526,0,0.39,0.00,9.644,-0.464,-3.156,0,0
25577,0,0.38,-0.54,9.538,-0.450,-3.179,0,0
25629,0,0.38,0.00,9.572,-0.498,-3.127,0,0
25680,0,0.42,1.36,9.524,-0.498,-2.993,0,0
25732,0,0.38,0.00,9.524,-0.642,-2.863,0,0
25784,0,0.38,0.50,9.582,-0.713,-2.926,0,0
25835,0,0.38,0.00,9.591,-0.886,-2.873,0,0
25887,0,0.38,0.00,9.582,-0.915,-2.844,0,0
25938,0,0.39,0.00,9.586,-0.962,-2.744,0,0
25988,0,0.43,1.47,9.553,-0.948,-2.682,0,0
26038,0,0.43,0.00,9.601,-0.996,-2.614,0,0
26090,0,0.43,0.00,9.577,-1.178,-2.667,0,0
26142,0,0.44,0.00,9.601,-1.168,-2.658,0,0
26192,0,0.44,0.00,9.562,-1.111,-2.500,0,0
26242,0,0.42,-0.40,9.601,-1.154,-2.480,0,0
26294,0,0.42,0.00,9.558,-1.211,-2.456,0,0
26346,0,0.42,-0.54,9.553,-1.264,-2.423,0,0
26397,0,0.42,0.00,9.548,-1.288,-2.490,0,0
26449,0,0.42,0.00,9.673,-1.331,-2.442,0,0
26499,0,0.40,-0.52,9.744,-1.350,-2.385,0,0
26548,0,0.40,0.00,9.673,-1.374,-2.409,0,0
26600,0,0.39,-0.50,9.764,-1.336,-2.456,0,0
26651,0,0.40,0.00,9.692,-1.417,-2.413,0,0
26703,0,0.42,0.56,9.649,-1.413,-2.442,0,0
26754,0,0.43,0.50,9.591,-1.350,-2.375,0,0
26806,0,0.44,0.50,9.625,-1.398,-2.375,0,0
26858,0,0.39,-1.86,9.610,-1.451,-2.365,0,0
26908,0,0.39,0.00,9.625,-1.475,-2.361,0,0
26958,0,0.39,0.00,9.634,-1.499,-2.500,0,0
27009,0,0.39,0.00,9.663,-1.480,-2.461,0,0
27058,0,0.39,0.00,9.591,-1.437,-2.452,0,0
27110,0,0.41,0.52,9.567,-1.393,-2.471,0,0
27161,0,0.41,0.00,9.524,-1.441,-2.442,0,0
27213,0,0.42,0.00,9.457,-1.422,-2.433,0,0
27265,0,0.42,0.00,9.510,-1.504,-2.294,0,0
27315,0,0.42,0.00,9.548,-1.513,-2.231,0,0
27367,0,0.41,-0.54,9.553,-1.662,-2.284,0,0
27418,0,0.41,0.00,9.644,-1.628,-2.327,0,0
27470,0,0.42,0.50,9.629,-1.705,-2.433,0,0
27521,0,0.41,0.00,9.701,-1.676,-2.614,0,0
27573,0,0.39,0.74,9.601,-1.686,-2.638,0,0
27625,0,0.38,0.00,9.572,-1.686,-2.662,0,0
27676,0,0.39,0.00,9.558,-1.690,-2.619,0,0
27728,0,0.39,0.00,9.529,-1.638,-2.538,0,0
27779,0,0.39,0.00,9.562,-1.695,-2.490,0,0
27831,0,0.37,-0.50,9.548,-1.891,-2.586,0,0
27880,0,0.37,0.00,9.601,-1.896,-2.509,0,0
27931,0,0.32,-1.89,9.500,-1.863,-2.394,0,0
27981,0,0.35,1.30,9.534,-1.930,-2.437,0,0
28032,0,0.37,0.00,9.510,-1.844,-2.409,0,0
28083,0,0.38,0.00,9.529,-1.834,-2.413,0,0
28135,0,0.38,0.00,9.543,-1.839,-2.461,0,0
28186,0,0.39,0.00,9.553,-1.935,-2.480,0,0
28237,0,0.35,-1.73,9.572,-1.839,-2.466,0,0
28288,0,0.35,0.00,9.538,-1.872,-2.495,0,0
28340,0,0.35,0.00,9.538,-1.906,-2.485,0,0
28392,0,0.36,0.00,9.553,-1.863,-2.452,0,0
28443,0,0.36,0.00,9.519,-1.848,-2.433,0,0
28495,0,0.36,0.00,9.500,-1.867,-2.495,0,0
28546,0,0.35,-0.52,9.524,-1.863,-2.504,0,0
28597,0,0.36,0.48,9.524,-1.829,-2.404,0,0
28648,0,0.36,0.00,9.448,-1.834,-2.404,0,0
28700,0,0.36,0.00,9.428,-1.848,-2.447,0,0
28751,0,0.37,0.54,9.452,-1.848,-2.562,0,0
28803,0,0.37,0.00,9.452,-1.935,-2.610,0,0
28852,0,0.37,0.00,9.500,-1.997,-2.638,0,0
28902,0,0.36,0.00,9.596,-1.939,-2.327,0,0
28953,0,0.36,0.00,9.687,-2.140,-1.796,0,0
29003,0,0.36,0.00,9.859,-2.332,-1.618,0,0
29053,0,0.36,0.00,10.209,-2.389,-1.336,0,0
29105,0,0.36,0.00,11.554,-2.059,-1.580,0,0
29156,0,0.37,0.50,13.216,-2.140,-2.471,0,0
29208,0,0.37,0.00,11.765,-3.539,-2.954,0,0
29259,0,0.37,0.50,9.045,-2.236,-1.125,0,0
29311,0,0.37,0.00,7.015,-0.364,0.091,0,0
29363,0,0.41,1.01,6.507,0.488,1.154,0,0
29413,0,0.41,0.00,6.661,0.828,1.355,0,0
29465,0,0.43,0.50,7.508,-0.163,0.369,0,0
29516,0,0.43,0.00,9.012,-1.168,0.924,0,0
29568,0,0.42,0.47,9.792,-1.001,1.111,0,0
29619,0,0.42,0.00,11.751,-1.446,1.690,0,0
29671,0,0.44,0.00,14.207,-1.810,1.197,0,0
29722,0,0.43,-0.82,14.514,-2.667,0.699,0,0
29774,0,0.44,0.00,12.167,-2.164,0.512,0,0
29826,0,0.45,-0.95,9.471,-0.685,0.005,0,0
29878,0,0.46,0.52,7.465,0.139,-0.412,0,0
29928,0,0.44,0.00,6.498,0.072,-0.220,0,0
29978,0,0.48,1.06,6.124,0.828,0.187,0,0
30029,0,0.47,-0.36,7.226,0.484,0.742,0,0
30081,0,0.50,0.00,10.147,-0.637,1.571,0,0
30132,0,0.49,-0.91,14.111,-1.647,0.800,0,0
30184,0,0.50,0.00,14.380,-4.372,-1.748,0,0
30235,0,0.50,-0.71,12.081,-4.266,-2.887,0,0
30287,0,0.51,0.56,9.036,-1.671,-1.796,0,0
30337,0,0.48,-0.77,6.934,-0.177,-0.608,0,0
30389,0,0.45,-1.36,6.029,0.771,1.034,0,0
30440,0,0.47,0.52,6.225,0.891,1.748,0,0
30492,0,0.48,0.52,7.547,0.426,1.805,0,0
30544,0,0.46,-0.86,9.304,-0.163,1.020,0,0
30594,0,0.47,0.52,13.173,0.316,1.073,0,0
30646,0,0.43,-1.49,15.390,-2.289,-0.742,0,0
30697,0,0.45,0.00,13.580,-3.098,-2.576,0,0
30749,0,0.40,-1.83,9.926,-1.231,-2.667,0,0
30800,0,0.40,0.00,7.250,0.350,-2.169,0,0
30852,0,0.38,0.00,6.685,1.030,-1.092,0,0
30902,0,0.35,-1.45,7.341,0.493,-0.939,0,0
30952,0,0.36,0.00,9.682,-0.986,-0.939,0,0
31003,0,0.36,0.00,12.431,-1.360,-0.948,0,0
31053,0,0.33,-1.43,13.340,-2.016,-1.307,0,0
31105,0,0.33,0.00,12.148,-1.393,-0.958,0,0
31156,0,0.31,-0.52,9.902,-0.330,-0.402,0,0
31208,0,0.31,0.00,8.332,0.646,0.072,0,0
31259,0,0.29,-0.86,8.241,0.666,-0.196,0,0
31311,0,0.29,0.00,9.400,-0.024,-0.043,0,0
31363,0,0.29,0.00,10.798,-0.603,-0.153,0,0
31414,0,0.26,0.00,10.707,-1.245,0.330,0,0
31466,0,0.22,0.00,10.424,-0.862,-0.048,0,0
31516,0,0.23,0.50,10.041,-0.488,-0.101,0,0
31565,0,0.26,0.00,9.720,-0.048,-0.168,0,0
31617,0,0.25,-0.86,9.922,-0.163,-0.053,0,0
31668,0,0.25,0.00,9.936,-0.206,0.220,0,0
31720,0,0.23,-1.45,9.965,-0.407,0.244,0,0
31771,0,0.23,0.00,10.113,-0.268,0.441,0,0
31823,0,0.19,-1.34,10.185,-0.326,0.124,0,0
31872,0,0.21,0.48,10.228,-0.412,-0.014,0,0
31923,0,0.21,0.00,10.324,-0.369,-0.124,0,0
31973,0,0.18,-0.88,10.127,-0.139,-0.335,0,0
32023,0,0.18,0.00,10.060,0.034,-0.306,0,0
32076,0,0.18,0.00,9.984,0.239,-0.235,0,0
32127,0,0.15,0.54,9.874,0.326,-0.235,0,0
32179,0,0.16,0.50,9.946,0.455,-0.402,0,0
32230,0,0.14,0.48,9.989,0.589,-0.201,0,0
32282,0,0.14,0.00,10.022,0.838,-0.196,0,0
32334,0,0.12,0.00,10.065,0.881,-0.263,0,0
32384,0,0.10,-0.49,10.094,1.264,-0.330,0,0
32435,0,0.10,0.00,10.127,1.413,-0.527,0,0
32487,0,0.12,0.00,10.142,1.743,-0.306,0,0
32539,0,0.08,-1.27,9.946,1.714,-0.168,0,0
32589,0,0.08,0.00,10.056,1.863,-0.019,0,0
32640,0,0.10,0.48,10.056,1.796,0.081,0,0
32692,0,0.10,0.00,9.946,2.025,0.105,0,0
32744,0,0.10,0.50,9.960,1.944,-0.153,0,0
32795,0,0.13,1.02,10.108,2.030,-0.421,0,0
32847,0,0.13,0.00,9.984,2.442,-0.239,0,0
32897,0,0.13,0.00,10.099,2.351,-0.450,0,0
32947,0,0.11,0.00,9.955,2.466,-0.177,0,0
32998,0,0.12,0.54,9.787,2.394,-0.326,0,0
33048,0,0.12,0.00,9.855,2.207,-0.364,0,0
33099,0,0.11,0.00,9.505,2.255,-0.723,0,0
33151,0,0.11,0.00,9.591,2.193,-1.504,0,0
33202,0,0.12,0.50,9.562,2.274,-1.796,0,0
33254,0,0.10,0.52,9.452,2.356,-1.733,0,0
33306,0,0.10,0.00,9.462,2.145,-1.532,0,0
33357,0,0.11,0.00,9.414,2.327,-0.948,0,0
33409,0,0.12,0.00,9.333,2.169,-0.737,0,0
33459,0,0.12,0.00,9.400,2.069,-0.474,0,0
33508,0,0.12,0.00,9.491,1.863,-0.464,0,0
33560,0,0.14,0.00,9.538,1.863,-0.388,0,0
33611,0,0.10,-1.38,9.591,1.767,-0.460,0,0
33663,0,0.09,0.00,9.500,1.891,-0.541,0,0
33714,0,0.10,0.00,9.706,1.671,-0.713,0,0
33766,0,0.11,0.54,10.070,1.279,-0.776,0,0
33818,0,0.13,0.00,10.357,0.613,-1.006,0,0
33869,0,0.13,0.00,10.295,0.838,-0.412,0,0
33920,0,0.13,0.00,10.132,0.943,-0.153,0,0
33970,0,0.13,0.54,10.099,0.800,-0.187,0,0
34021,0,0.13,0.00,10.070,0.675,-0.297,0,0
34072,0,0.13,0.00,10.056,0.862,-0.316,0,0
34124,0,0.13,0.00,10.056,1.077,-0.306,0,0
34194,0,0.11,-0.46,10.022,1.049,-0.498,0,0
34244,0,0.11,0.00,10.027,1.154,-0.532,0,0
34296,0,0.11,-0.56,10.036,1.039,-0.627,0,0
34347,0,0.11,0.00,10.142,0.939,-0.781,0,0
34399,0,0.06,-1.36,9.998,1.274,-0.455,0,0
34450,0,0.06,0.00,9.701,1.350,-0.335,0,0
34502,0,0.06,0.00,9.452,1.772,-0.120,0,0
34554,0,0.02,0.00,9.682,1.523,-0.235,0,0
34605,0,0.03,0.00,9.898,0.962,-0.364,0,0
34657,0,0.05,0.56,10.032,0.383,-0.800,0,0
34708,0,0.06,0.50,10.214,0.120,-0.670,0,0
34760,0,0.04,-0.73,10.247,-0.613,-0.546,0,0
34811,0,0.05,0.50,10.017,-0.848,-0.139,0,0
34863,0,0.07,0.00,9.917,-1.326,0.306,0,0
34914,0,0.07,0.54,9.725,-1.413,0.919,0,0
34964,0,0.05,-0.91,9.433,-1.920,1.623,0,0
35014,0,0.07,0.00,9.668,-1.518,1.609,0,0
35066,0,0.07,0.48,10.075,-1.360,0.900,0,0
35118,0,0.06,-0.34,10.290,-1.365,0.192,0,0
35170,0,0.06,-0.34,10.482,-1.863,-0.321,0,0
35220,0,0.06,0.00,10.171,-1.513,0.091,0,0
35271,0,0.07,-0.80,9.969,-1.322,0.067,0,0
35323,0,0.08,0.50,10.036,-1.676,-0.062,0,0
35375,0,0.06,0.00,9.955,-1.255,0.134,0,0
35426,0,0.07,0.52,9.898,-1.068,0.364,0,0
35478,0,0.05,0.00,9.893,-1.848,0.656,0,0
35529,0,0.04,-0.74,10.046,-1.355,0.608,0,0
35581,0,0.04,0.00,9.998,-1.274,0.455,0,0
35633,0,0.07,0.48,10.099,-1.336,0.192,0,0
35684,0,0.03,-1.34,10.051,-1.058,0.096,0,0
35736,0,0.03,0.00,10.089,-1.360,0.120,0,0
35787,0,0.06,1.04,10.027,-1.130,0.488,0,0
35839,0,0.04,0.00,9.845,-1.298,0.364,0,0
35889,0,0.08,0.56,9.787,-1.595,0.153,0,0
35939,0,0.04,-1.43,9.893,-1.202,0.426,0,0
35989,0,0.06,0.00,9.878,-1.288,0.077,0,0
36040,0,0.08,0.54,9.783,-0.867,0.646,0,0
36090,0,0.08,0.00,10.171,-0.297,0.359,0,0
36142,0,0.10,0.00,10.496,-0.283,0.713,0,0
36193,0,0.11,0.52,10.496,-0.192,0.838,0,0
