Tempo,Estado,Alt,Vel,AccX,AccY,AccZ,Lat,Lon
20351,0,0.18,0.28,-4.290,-8.820,2.777,0,0
20402,0,0.26,1.88,-4.961,-8.384,0.795,0,0
20454,0,0.27,0.50,-6.148,-8.657,-0.101,0,0
20506,0,0.27,0.00,-5.866,-8.169,-0.488,0,0
20556,0,0.28,0.52,-6.206,-7.949,-0.163,0,0
20607,0,0.28,0.00,-6.622,-8.461,2.327,0,0
20659,0,0.27,-0.52,-3.567,-6.402,2.164,0,0
20710,0,0.27,0.00,-1.877,-7.168,1.844,0,0
20762,0,0.27,0.00,-2.744,-8.605,1.939,0,0
20813,0,0.27,0.00,-4.932,-9.620,-0.249,0,0
20865,0,0.26,0.00,-2.380,-9.127,1.379,0,0
20915,0,0.31,1.97,-4.932,-6.776,1.686,0,0
20966,0,0.31,0.00,-5.310,-8.954,1.470,0,0
21016,0,0.32,0.54,-4.142,-7.685,2.686,0,0
21066,0,0.33,0.56,-5.631,-8.021,2.591,0,0
21116,0,0.35,0.00,-5.957,-7.082,2.385,0,0
21168,0,0.34,-0.86,-6.747,-6.895,3.970,0,0
21219,0,0.35,0.52,-5.794,-5.521,3.543,0,0
21271,0,0.38,0.00,-7.738,-5.909,3.677,0,0
21323,0,0.41,0.52,-7.321,-5.373,3.342,0,0
21374,0,0.42,0.00,-7.489,-5.952,3.668,0,0
21426,0,0.42,0.00,-7.135,-5.545,3.381,0,0
21476,0,0.42,0.00,-7.015,-5.296,3.376,0,0
21527,0,0.40,0.00,-7.116,-5.741,3.529,0,0
21579,0,0.40,0.00,-6.977,-5.947,3.654,0,0
21631,0,0.38,0.54,-6.953,-5.703,3.615,0,0
21682,0,0.39,0.48,-6.986,-5.588,3.572,0,0
21734,0,0.43,1.01,-7.106,-6.033,3.682,0,0
21785,0,0.41,-0.84,-6.962,-5.713,3.577,0,0
21837,0,0.42,0.00,-6.981,-5.128,3.247,0,0
21886,0,0.41,-0.50,-6.847,-6.546,3.716,0,0
21937,0,0.37,-1.49,-7.058,-6.124,3.361,0,0
21987,0,0.37,0.00,-6.977,-6.254,3.381,0,0
22037,0,0.35,-0.89,-6.900,-5.449,3.074,0,0
22089,0,0.35,0.00,-7.020,-5.804,3.165,0,0
22141,0,0.33,-1.36,-7.092,-6.076,3.122,0,0
22192,0,0.34,0.48,-7.259,-6.268,2.859,0,0
22244,0,0.36,0.00,-6.948,-6.043,2.863,0,0
22296,0,0.36,0.47,-7.140,-6.124,2.710,0,0
22346,0,0.39,1.04,-7.345,-6.191,2.571,0,0
22396,0,0.36,-0.33,-7.274,-5.885,2.452,0,0
22448,0,0.39,0.50,-7.135,-5.875,2.461,0,0
22500,0,0.37,-0.91,-7.341,-6.206,2.380,0,0
22551,0,0.38,0.00,-7.274,-5.727,2.093,0,0
22603,0,0.40,0.54,-7.479,-6.043,2.116,0,0
22653,0,0.38,-0.76,-7.226,-6.220,2.078,0,0
22704,0,0.39,0.52,-7.168,-6.211,2.088,0,0
22756,0,0.38,-0.80,-7.527,-5.851,1.911,0,0
22807,0,0.39,0.47,-7.427,-5.947,2.025,0,0
22859,0,0.41,0.00,-7.283,-6.120,2.002,0,0
22909,0,0.40,0.52,-6.953,-5.942,1.877,0,0
22960,0,0.41,0.54,-7.590,-6.507,1.829,0,0
23010,0,0.39,0.00,-7.422,-5.679,1.556,0,0
23060,0,0.38,-1.45,-7.274,-6.613,2.021,0,0
23111,0,0.37,-0.35,-7.398,-6.771,2.006,0,0
23163,0,0.38,-0.84,-6.699,-6.163,2.049,0,0
23214,0,0.39,0.50,-7.594,-6.369,1.992,0,0
23266,0,0.37,0.00,-7.202,-6.167,2.054,0,0
23317,0,0.40,0.50,-7.120,-5.981,2.011,0,0
23369,0,0.37,0.00,-7.250,-6.100,1.992,0,0
23419,0,0.39,0.52,-7.259,-6.024,1.911,0,0
23471,0,0.37,0.00,-7.369,-6.134,1.853,0,0
23522,0,0.34,-0.84,-7.293,-5.942,1.810,0,0
23574,0,0.34,0.00,-7.417,-6.220,1.810,0,0
23625,0,0.32,-1.34,-7.412,-6.230,1.796,0,0
23677,0,0.31,-0.34,-7.116,-6.311,1.930,0,0
23728,0,0.34,0.54,-7.302,-6.043,1.810,0,0
23780,0,0.32,0.54,-6.914,-6.177,2.011,0,0
23831,0,0.30,0.00,-7.360,-6.014,1.800,0,0
23883,0,0.31,-0.88,-7.389,-6.076,1.805,0,0
23934,0,0.34,1.09,-7.245,-5.962,1.887,0,0
23984,0,0.34,0.00,-7.355,-6.579,1.781,0,0
24034,0,0.31,0.52,-7.187,-6.172,1.824,0,0
24086,0,0.33,0.50,-7.288,-6.330,1.772,0,0
24137,0,0.30,0.00,-7.130,-6.306,1.786,0,0
24205,0,0.27,-0.82,-7.106,-6.053,1.590,0,0
24257,0,0.28,0.52,-7.183,-5.875,1.542,0,0
24307,0,0.27,-0.52,-7.015,-5.918,1.231,0,0
24359,0,0.28,0.52,-6.876,-6.910,1.159,0,0
24410,0,0.25,0.00,-6.043,-6.421,0.962,0,0
24462,0,0.25,0.52,-6.651,-5.727,1.628,0,0
24513,0,0.25,0.00,-7.202,-7.039,3.275,0,0
24565,0,0.22,0.50,-6.440,-6.551,3.266,0,0
24616,0,0.22,-0.32,-4.875,-7.796,1.365,0,0
24668,0,0.22,0.00,-2.686,-8.337,0.752,0,0
24719,0,0.19,-1.36,-1.652,-8.088,1.274,0,0
24771,0,0.18,0.00,-2.878,-9.361,1.724,0,0
24822,0,0.14,-1.38,-4.458,-8.389,2.140,0,0
24874,0,0.13,0.00,-5.272,-7.839,2.107,0,0
24925,0,0.12,0.00,-4.630,-7.934,1.494,0,0
24975,0,0.08,-1.49,-3.486,-8.950,0.852,0,0
25025,0,0.08,0.00,-2.327,-8.566,0.670,0,0
25077,0,0.08,0.00,-3.132,-8.983,1.202,0,0
25129,0,0.07,-0.50,-5.047,-9.328,2.203,0,0
25179,0,0.02,-1.86,-4.831,-7.791,2.313,0,0
25230,0,0.03,0.50,-3.620,-6.828,1.724,0,0
25282,0,0.06,0.50,-3.390,-8.772,1.427,0,0
25333,0,0.08,1.01,-2.945,-9.199,1.001,0,0
25385,0,0.10,0.00,-3.907,-9.404,1.173,0,0
25437,0,0.10,0.52,-5.282,-9.079,1.714,0,0
25488,0,0.09,0.00,-5.325,-8.576,1.973,0,0
25540,0,0.08,-0.76,-4.506,-9.136,1.858,0,0
25591,0,0.10,0.52,-3.505,-10.367,1.575,0,0
25643,0,0.11,0.00,-2.705,-8.236,1.188,0,0
25694,0,0.06,-0.86,-4.334,-8.854,1.542,0,0
25746,0,0.08,0.00,-5.521,-8.863,1.844,0,0
25796,0,0.11,1.02,-4.741,-8.021,1.609,0,0
25848,0,0.12,0.00,-4.238,-9.677,1.585,0,0
25897,0,0.11,0.00,-3.069,-9.486,1.518,0,0
25948,0,0.07,0.00,-2.998,-8.193,1.614,0,0
25998,0,0.04,-1.43,-4.956,-9.572,2.375,0,0
26051,0,0.00,-1.47,-5.449,-9.141,2.184,0,0
26102,0,0.00,0.00,-4.013,-7.939,1.408,0,0
26154,0,-0.08,-1.34,-3.491,-8.964,1.053,0,0
26205,0,-0.08,0.00,-3.223,-8.734,1.106,0,0
26257,0,-0.12,-0.52,-3.903,-8.452,1.604,0,0
26308,0,-0.17,-1.86,-5.349,-9.151,2.270,0,0
26360,0,-0.22,-1.86,-3.682,-6.675,2.442,0,0
26410,0,-0.22,0.00,-5.138,-10.223,2.854,0,0
26462,0,-0.25,-1.45,-3.452,-9.385,0.694,0,0
26513,0,-0.28,-0.86,-3.687,-8.859,0.479,0,0
26565,0,-0.30,-1.38,-5.167,-9.572,1.101,0,0
26616,0,-0.29,0.48,-4.980,-8.250,1.662,0,0
26668,0,-0.31,0.00,-4.161,-7.527,2.025,0,0
26719,0,-0.34,-0.56,-3.486,-8.169,2.380,0,0
26771,0,-0.35,0.00,-2.878,-8.485,2.179,0,0
26822,0,-0.39,0.00,-3.620,-9.390,1.729,0,0
26874,0,-0.37,0.52,-5.827,-10.894,1.484,0,0
26925,0,-0.40,0.00,-5.923,-9.481,1.302,0,0
26975,0,-0.41,0.56,-4.568,-7.872,1.207,0,0
27025,0,-0.41,-0.36,-4.185,-8.997,1.561,0,0
27077,0,-0.40,-0.82,-3.160,-8.471,1.891,0,0
27128,0,-0.40,-0.34,-2.998,-7.681,2.049,0,0
27180,0,-0.38,0.00,-4.391,-8.935,2.346,0,0
27232,0,-0.40,-0.86,-6.144,-8.643,0.709,0,0
27282,0,-0.40,0.00,-4.305,-8.030,1.279,0,0
27333,0,-0.42,-0.82,-3.543,-9.304,1.968,0,0
27385,0,-0.41,0.00,-2.567,-7.044,2.011,0,0
27436,0,-0.43,-1.27,-4.602,-8.772,2.174,0,0
27488,0,-0.44,-0.48,-5.306,-8.423,1.609,0,0
27540,0,-0.52,-2.35,-4.860,-8.102,0.915,0,0
27591,0,-0.52,0.00,-4.654,-9.797,0.670,0,0
27643,0,-0.53,0.00,-3.089,-8.361,0.915,0,0
27694,0,-0.57,-0.86,-3.127,-8.351,1.714,0,0
27746,0,-0.58,0.00,-4.152,-8.930,2.705,0,0
27797,0,-0.54,1.04,-4.013,-7.532,2.485,0,0
27849,0,-0.57,-0.86,-4.319,-8.188,1.930,0,0
27899,0,-0.54,0.00,-4.324,-9.146,1.020,0,0
27949,0,-0.53,-0.36,-3.788,-8.715,0.364,0,0
27999,0,-0.52,0.52,-4.353,-9.438,0.522,0,0
28049,0,-0.53,0.00,-5.301,-10.190,1.571,0,0
28100,0,-0.50,1.04,-4.827,-9.208,2.562,0,0
28151,0,-0.48,-0.34,-3.730,-8.365,2.658,0,0
28203,0,-0.44,1.49,-3.299,-8.638,2.184,0,0
28254,0,-0.45,0.00,-3.371,-8.408,1.197,0,0
28305,0,-0.45,0.08,-4.075,-8.528,0.685,0,0
28357,0,-0.46,0.00,-4.764,-8.394,0.733,0,0
28408,0,-0.47,0.00,-4.329,-7.815,1.087,0,0
28460,0,-0.46,0.00,-3.754,-8.265,1.609,0,0
28511,0,-0.45,1.27,-2.653,-7.728,1.844,0,0
28562,0,-0.45,0.00,-2.844,-8.835,2.112,0,0
28613,0,-0.48,0.00,-4.185,-9.428,1.906,0,0
28665,0,-0.47,0.00,-4.831,-8.480,1.662,0,0
28716,0,-0.45,0.00,-6.196,-10.429,1.724,0,0
28768,0,-0.44,0.56,-4.487,-9.625,1.125,0,0
28819,0,-0.46,0.00,-3.069,-8.906,1.068,0,0
28871,0,-0.43,1.01,-2.768,-8.193,1.417,0,0
28922,0,-0.45,0.00,-4.439,-9.773,2.313,0,0
28972,0,-0.47,-0.56,-4.544,-8.265,2.145,0,0
29022,0,-0.47,0.00,-4.300,-7.934,1.494,0,0
29074,0,-0.50,0.00,-4.942,-10.424,1.245,0,0
29126,0,-0.47,0.52,-2.931,-7.786,0.694,0,0
29177,0,-0.49,-0.52,-3.639,-9.141,1.221,0,0
29229,0,-0.43,1.01,-4.707,-9.735,2.073,0,0
29280,0,-0.42,0.48,-4.827,-8.538,2.413,0,0
29332,0,-0.42,0.00,-4.654,-8.543,2.289,0,0
29383,0,-0.39,0.00,-3.759,-8.657,1.393,0,0
29434,0,-0.39,0.00,-3.510,-9.179,0.848,0,0
29485,0,-0.39,0.00,-3.558,-8.710,0.790,0,0
29537,0,-0.38,0.00,-4.764,-9.352,1.336,0,0
29588,0,-0.39,-0.48,-4.525,-8.543,1.719,0,0
29640,0,-0.42,0.00,-4.568,-8.753,2.193,0,0
29691,0,-0.47,-0.52,-3.323,-8.150,2.016,0,0
29743,0,-0.52,-1.86,-2.988,-8.935,1.834,0,0
29794,0,-0.58,-1.01,-3.500,-8.701,1.504,0,0
29846,0,-0.62,-1.56,-4.903,-9.017,1.547,0,0
29896,0,-0.63,0.00,-4.592,-7.714,1.374,0,0
29946,0,-0.63,-0.50,-3.601,-6.661,1.120,0,0
29996,0,-0.65,-1.09,-4.597,-10.290,1.657,0,0
30046,0,-0.67,0.00,-4.525,-11.363,2.069,0,0
30098,0,-0.71,-0.52,-3.481,-8.121,1.891,0,0
30150,0,-0.74,-1.01,-3.792,-7.475,1.968,0,0
30200,0,-0.73,0.34,-5.181,-9.481,2.284,0,0
30251,0,-0.78,0.00,-4.219,-8.643,1.456,0,0
30303,0,-0.82,-0.52,-3.151,-8.365,0.867,0,0
30352,0,-0.84,-0.40,-3.706,-9.476,1.082,0,0
30404,0,-0.89,-1.49,-4.022,-8.978,1.417,0,0
30454,0,-0.92,-1.01,-4.214,-8.265,2.035,0,0
30506,0,-0.96,-1.65,-4.726,-9.333,2.562,0,0
30557,0,-0.99,0.00,-3.290,-8.107,1.671,0,0
30609,0,-1.04,-1.04,-3.242,-9.304,1.245,0,0
30660,0,-1.05,0.00,-3.381,-9.002,0.996,0,0
30712,0,-1.05,-1.23,-4.501,-9.045,1.173,0,0
30763,0,-1.03,0.76,-4.908,-8.648,1.504,0,0
30815,0,-1.05,-0.52,-4.319,-8.317,1.590,0,0
30866,0,-1.05,0.00,-3.874,-9.428,1.901,0,0
30917,0,-1.06,0.00,-3.189,-9.017,1.872,0,0
30967,0,-1.00,2.01,-3.496,-8.543,1.786,0,0
31017,0,-1.00,0.00,-4.673,-9.031,1.700,0,0
31069,0,-0.98,0.00,-4.391,-7.762,1.211,0,0
31121,0,-0.95,1.38,-4.769,-8.921,1.116,0,0
31173,0,-0.95,0.00,-4.065,-9.175,1.207,0,0
31224,0,-0.94,0.00,-3.467,-8.868,1.681,0,0
31276,0,-0.94,0.00,-3.649,-8.533,2.164,0,0
31326,0,-0.92,0.56,-4.166,-8.327,2.255,0,0
31377,0,-0.92,0.00,-4.520,-8.624,1.882,0,0
31429,0,-0.86,0.00,-4.362,-9.031,1.250,0,0
31481,0,-0.84,0.48,-3.879,-9.017,0.919,0,0
31532,0,-0.82,0.00,-3.476,-8.231,1.015,0,0
31584,0,-0.77,1.04,-4.329,-8.882,1.729,0,0
31635,0,-0.76,0.00,-4.286,-8.049,2.093,0,0
31687,0,-0.76,0.48,-4.290,-8.504,2.035,0,0
31738,0,-0.74,0.52,-4.329,-9.850,1.896,0,0
31790,0,-0.74,0.00,-4.037,-9.926,1.542,0,0
31841,0,-0.79,-1.82,-4.171,-9.021,1.336,0,0
31894,0,-0.78,0.00,-4.635,-8.633,1.456,0,0
31944,0,-0.79,-0.50,-4.118,-7.484,1.489,0,0
31994,0,-0.79,0.00,-4.118,-8.140,1.762,0,0
32044,0,-0.83,0.00,-4.147,-9.572,2.040,0,0
32096,0,-0.83,0.00,-3.898,-9.467,1.858,0,0
32147,0,-0.85,-0.74,-3.510,-7.556,1.408,0,0
32198,0,-0.85,0.00,-4.721,-8.763,1.542,0,0
32249,0,-0.83,0.00,-4.180,-7.628,1.255,0,0
32301,0,-0.82,0.00,-4.731,-9.376,1.499,0,0
32352,0,-0.86,-1.30,-4.334,-9.816,1.796,0,0
32403,0,-0.82,0.66,-3.687,-8.605,1.915,0,0
32455,0,-0.77,1.86,-3.697,-7.853,1.963,0,0
32506,0,-0.75,0.00,-4.712,-9.208,2.112,0,0
32558,0,-0.75,0.00,-4.659,-8.945,1.614,0,0
32609,0,-0.74,0.00,-4.310,-8.772,1.216,0,0
32660,0,-0.75,-0.52,-4.137,-8.825,1.274,0,0
32711,0,-0.80,-0.52,-4.290,-9.079,1.575,0,0
32763,0,-0.82,-0.52,-4.152,-8.361,1.877,0,0
32814,0,-0.82,0.00,-4.080,-8.179,2.097,0,0
32866,0,-0.75,1.53,-4.290,-8.662,2.284,0,0
32916,0,-0.71,0.00,-4.314,-8.782,1.958,0,0
32967,0,-0.67,1.09,-4.195,-8.456,1.408,0,0
33017,0,-0.67,0.00,-4.841,-8.906,1.279,0,0
33066,0,-0.68,0.00,-4.918,-8.710,1.427,0,0
33118,0,-0.65,0.52,-4.501,-8.408,1.652,0,0
33169,0,-0.65,0.00,-4.142,-8.361,1.729,0,0
33221,0,-0.65,0.00,-3.701,-8.432,1.877,0,0
33272,0,-0.67,0.00,-4.032,-8.792,1.614,0,0
33324,0,-0.68,0.00,-4.721,-8.543,1.389,0,0
33376,0,-0.66,0.86,-4.726,-8.413,1.369,0,0
33426,0,-0.66,0.00,-4.501,-8.734,1.451,0,0
33477,0,-0.64,0.52,-3.869,-8.887,1.470,0,0
33529,0,-0.66,0.00,-3.328,-8.753,1.432,0,0
33580,0,-0.68,-0.52,-3.692,-8.926,1.590,0,0
33632,0,-0.71,-1.01,-4.266,-8.787,1.714,0,0
33683,0,-0.74,-0.48,-4.487,-8.715,1.666,0,0
33735,0,-0.77,-1.04,-4.262,-8.820,1.350,0,0
33787,0,-0.79,0.00,-3.955,-9.064,1.015,0,0
33838,0,-0.83,-1.09,-3.855,-9.246,0.962,0,0
33890,0,-0.86,0.00,-4.041,-9.050,1.207,0,0
33941,0,-0.90,-1.09,-4.300,-8.983,1.647,0,0
33991,0,-0.93,-1.13,-4.132,-8.605,1.738,0,0
34041,0,-0.99,-1.31,-3.706,-8.231,1.638,0,0
34093,0,-1.03,-0.52,-3.567,-8.523,1.580,0,0
34144,0,-1.05,-1.01,-4.233,-9.438,1.475,0,0
34206,0,-1.07,-0.22,-4.463,-8.863,1.360,0,0
34256,0,-1.07,0.00,-4.448,-8.408,1.379,0,0
34308,0,-1.10,-0.60,-4.334,-8.681,1.542,0,0
34359,0,-1.11,0.00,-3.907,-8.930,1.633,0,0
34411,0,-1.12,-1.01,-3.596,-8.815,1.642,0,0
34462,0,-1.16,-1.75,-3.792,-8.504,1.743,0,0
34514,0,-1.18,0.00,-4.219,-8.274,1.657,0,0
34565,0,-1.19,-0.48,-4.793,-9.021,1.628,0,0
34617,0,-1.20,0.00,-4.401,-8.892,1.532,0,0
34668,0,-1.23,-0.48,-3.812,-8.820,1.393,0,0
34720,0,-1.25,0.00,-3.620,-8.677,1.355,0,0
34771,0,-1.27,0.00,-4.166,-8.739,1.800,0,0
34823,0,-1.27,0.00,-4.702,-8.935,1.949,0,0
34875,0,-1.30,-0.52,-4.396,-8.442,1.681,0,0
34925,0,-1.31,-0.56,-4.037,-8.456,1.427,0,0
34976,0,-1.34,0.00,-3.946,-9.079,1.183,0,0
35026,0,-1.37,-0.60,-4.051,-9.122,1.144,0,0
35078,0,-1.40,-1.01,-4.257,-8.691,1.422,0,0
35128,0,-1.40,0.00,-4.223,-8.183,1.767,0,0
35179,0,-1.40,0.00,-3.941,-7.949,1.805,0,0
35231,0,-1.37,0.00,-4.156,-9.064,1.853,0,0
35283,0,-1.35,0.56,-4.444,-9.831,1.638,0,0
35334,0,-1.34,0.00,-4.252,-8.820,1.274,0,0
35386,0,-1.34,0.00,-4.118,-7.987,1.221,0,0
35437,0,-1.34,0.00,-4.372,-8.437,1.465,0,0
35489,0,-1.34,-0.48,-4.338,-8.997,1.757,0,0
35540,0,-1.34,0.00,-3.725,-8.547,1.719,0,0
35592,0,-1.34,0.00,-3.496,-8.025,1.446,0,0
35643,0,-1.34,0.00,-4.899,-10.386,1.796,0,0
35695,0,-1.32,0.00,-4.630,-8.830,1.686,0,0
35746,0,-1.28,0.48,-3.974,-7.561,1.374,0,0
35797,0,-1.28,0.00,-4.357,-8.801,1.460,0,0
35848,0,-1.27,-0.74,-3.754,-8.332,1.408,0,0
35898,0,-1.25,1.09,-3.634,-8.365,1.566,0,0
35948,0,-1.23,0.00,-4.223,-9.175,1.829,0,0
35999,0,-1.19,0.56,-4.295,-8.686,1.877,0,0
36049,0,-1.17,0.72,-4.310,-8.356,1.877,0,0
36100,0,-1.11,1.45,-4.827,-10.094,1.781,0,0
36152,0,-1.08,1.04,-3.692,-8.442,1.049,0,0
36203,0,-1.07,0.00,-4.123,-9.208,1.053,0,0
36257,0,-1.00,1.04,-4.511,-9.275,1.250,0,0
36307,0,-0.99,0.52,-4.539,-9.069,1.686,0,0
36358,0,-1.03,0.00,-3.797,-8.212,1.733,0,0
