Tempo,Estado,Alt,Vel,AccX,AccY,AccZ,Lat,Lon
17913,0,0.01,0.00,9.912,0.105,-1.585,0,0
17963,0,0.01,-0.54,9.898,0.139,-1.556,0,0
18014,0,0.01,0.00,9.907,0.115,-1.575,0,0
18066,0,0.01,0.00,9.907,0.124,-1.566,0,0
18117,0,0.01,0.00,9.912,0.129,-1.528,0,0
18168,0,0.01,0.00,9.907,0.120,-1.556,0,0
18219,0,0.01,0.00,9.898,0.105,-1.561,0,0
18271,0,0.01,0.00,9.912,0.115,-1.575,0,0
18322,0,0.02,0.20,9.917,0.110,-1.542,0,0
18374,0,0.02,0.00,9.931,0.129,-1.585,0,0
18425,0,0.05,1.01,9.931,0.110,-1.580,0,0
18476,0,0.05,0.00,9.917,0.105,-1.580,0,0
18527,0,0.03,-0.84,9.917,0.120,-1.580,0,0
18579,0,0.03,0.00,9.926,0.115,-1.575,0,0
18631,0,0.03,0.00,9.917,0.120,-1.556,0,0
18682,0,0.03,0.00,9.931,0.110,-1.571,0,0
18734,0,0.04,0.48,9.912,0.120,-1.566,0,0
18785,0,0.04,0.00,9.912,0.129,-1.566,0,0
18837,0,0.03,-0.48,9.902,0.110,-1.575,0,0
18887,0,0.03,0.00,9.922,0.115,-1.571,0,0
18937,0,0.03,0.00,9.893,0.120,-1.566,0,0
18987,0,0.04,0.52,9.936,0.115,-1.556,0,0
19038,0,0.04,0.00,9.926,0.124,-1.571,0,0
19089,0,0.04,0.00,9.893,0.134,-1.575,0,0
19141,0,0.05,-0.80,9.926,0.110,-1.571,0,0
19193,0,0.08,1.32,9.912,0.120,-1.599,0,0
19244,0,0.10,0.00,9.922,0.129,-1.547,0,0
19296,0,0.10,0.00,9.922,0.120,-1.580,0,0
19347,0,0.10,0.00,9.946,0.110,-1.580,0,0
19398,0,0.05,-1.83,9.926,0.115,-1.585,0,0
19449,0,0.10,0.00,9.922,0.134,-1.585,0,0
19501,0,0.10,1.32,9.926,0.120,-1.580,0,0
19552,0,0.07,0.00,9.917,0.129,-1.561,0,0
19604,0,0.10,-0.50,9.936,0.110,-1.571,0,0
19653,0,0.07,-0.84,9.907,0.101,-1.604,0,0
19705,0,0.06,-0.48,9.907,0.110,-1.580,0,0
19756,0,0.07,0.48,9.917,0.120,-1.561,0,0
19808,0,0.09,0.00,9.917,0.134,-1.609,0,0
19859,0,0.10,0.00,9.917,0.115,-1.566,0,0
19910,0,0.10,0.00,9.912,0.129,-1.590,0,0
19960,0,0.09,-0.54,9.922,0.129,-1.547,0,0
20010,0,0.10,0.54,9.922,0.096,-1.595,0,0
20060,0,0.09,0.00,9.922,0.110,-1.566,0,0
20112,0,0.04,-1.84,9.922,0.129,-1.566,0,0
20164,0,0.05,0.52,9.926,0.120,-1.590,0,0
20214,0,0.05,0.00,9.917,0.129,-1.590,0,0
20266,0,0.06,0.52,9.941,0.120,-1.595,0,0
20317,0,0.06,0.00,9.936,0.115,-1.571,0,0
20369,0,0.09,0.39,9.907,0.115,-1.575,0,0
20421,0,0.12,0.54,9.917,0.124,-1.580,0,0
20473,0,0.13,0.54,9.926,0.115,-1.556,0,0
20523,0,0.17,1.34,9.907,0.124,-1.551,0,0
20574,0,0.15,0.00,9.922,0.115,-1.609,0,0
20626,0,0.18,1.32,9.912,0.120,-1.585,0,0
20678,0,0.15,-1.32,9.922,0.124,-1.585,0,0
20729,0,0.16,0.52,9.941,0.105,-1.551,0,0
20781,0,0.15,-0.56,9.931,0.120,-1.580,0,0
20832,0,0.16,0.00,9.907,0.134,-1.547,0,0
20885,0,0.13,-0.48,9.922,0.120,-1.580,0,0
20935,0,0.13,0.00,9.888,0.091,-1.585,0,0
20985,0,0.13,0.00,9.946,0.120,-1.561,0,0
21036,0,0.12,0.00,9.912,0.115,-1.580,0,0
21085,0,0.12,0.00,9.917,0.120,-1.571,0,0
21137,0,0.12,0.00,9.922,0.110,-1.547,0,0
21188,0,0.10,-0.50,9.907,0.115,-1.547,0,0
21240,0,0.12,0.00,9.931,0.115,-1.580,0,0
21292,0,0.08,-0.50,9.922,0.134,-1.604,0,0
21343,0,0.05,-0.82,9.917,0.120,-1.571,0,0
21395,0,0.10,1.02,9.902,0.115,-1.580,0,0
21445,0,0.10,0.00,9.912,0.110,-1.575,0,0
21497,0,0.11,0.52,9.931,0.115,-1.566,0,0
21548,0,0.10,-0.48,9.926,0.110,-1.551,0,0
21600,0,0.10,0.00,9.902,0.134,-1.575,0,0
21651,0,0.10,0.00,9.912,0.110,-1.566,0,0
21703,0,0.10,0.00,9.926,0.134,-1.556,0,0
21755,0,0.07,-0.50,9.922,0.110,-1.566,0,0
21806,0,0.08,0.00,9.941,0.091,-1.580,0,0
21858,0,0.03,0.00,9.912,0.120,-1.561,0,0
21908,0,0.05,0.56,9.936,0.134,-1.556,0,0
21958,0,0.05,0.00,9.922,0.086,-1.575,0,0
22009,0,0.06,0.00,9.917,0.144,-1.595,0,0
22059,0,0.07,0.50,9.926,0.096,-1.556,0,0
22110,0,0.09,0.00,9.912,0.139,-1.571,0,0
22162,0,0.05,0.00,9.926,0.115,-1.609,0,0
22214,0,0.07,0.00,9.907,0.105,-1.585,0,0
22265,0,0.08,0.52,9.917,0.134,-1.547,0,0
22317,0,0.09,0.50,9.926,0.105,-1.595,0,0
22367,0,0.11,0.50,9.950,0.124,-1.571,0,0
22418,0,0.13,0.38,9.912,0.101,-1.551,0,0
22470,0,0.13,0.00,9.907,0.101,-1.590,0,0
22522,0,0.16,1.01,9.931,0.134,-1.566,0,0
22572,0,0.16,0.00,9.917,0.101,-1.547,0,0
22624,0,0.19,0.00,9.917,0.124,-1.547,0,0
22675,0,0.15,-1.34,9.931,0.105,-1.575,0,0
22727,0,0.18,0.00,9.926,0.110,-1.556,0,0
22778,0,0.16,0.00,9.922,0.134,-1.551,0,0
22830,0,0.18,0.00,9.917,0.105,-1.571,0,0
22879,0,0.14,-0.84,9.907,0.115,-1.547,0,0
22930,0,0.14,0.00,9.907,0.124,-1.571,0,0
22980,0,0.14,0.00,9.917,0.124,-1.590,0,0
23031,0,0.14,0.00,9.926,0.134,-1.585,0,0
23082,0,0.14,0.00,9.931,0.120,-1.566,0,0
23134,0,0.13,0.00,9.931,0.124,-1.585,0,0
23185,0,0.13,0.00,9.902,0.110,-1.599,0,0
23237,0,0.11,0.00,9.912,0.129,-1.566,0,0
23289,0,0.13,0.48,9.926,0.120,-1.566,0,0
23340,0,0.11,-0.48,9.936,0.120,-1.575,0,0
23392,0,0.13,0.00,9.912,0.115,-1.561,0,0
23443,0,0.14,0.54,9.926,0.124,-1.580,0,0
23494,0,0.14,0.00,9.926,0.101,-1.585,0,0
23545,0,0.14,0.00,9.902,0.129,-1.556,0,0
23597,0,0.14,0.00,9.922,0.110,-1.556,0,0
23649,0,0.14,0.00,9.922,0.129,-1.556,0,0
23700,0,0.13,0.00,9.907,0.120,-1.561,0,0
23752,0,0.11,-0.48,9.888,0.115,-1.590,0,0
23803,0,0.10,0.00,9.926,0.129,-1.571,0,0
23855,0,0.13,0.48,9.936,0.110,-1.599,0,0
23905,0,0.14,0.54,9.922,0.115,-1.571,0,0
23955,0,0.17,0.00,9.917,0.115,-1.571,0,0
24006,0,0.19,0.56,9.922,0.120,-1.590,0,0
24056,0,0.19,0.00,9.902,0.105,-1.551,0,0
24107,0,0.19,0.00,9.917,0.110,-1.571,0,0
24173,0,0.19,0.00,9.931,0.115,-1.580,0,0
24224,0,0.17,-0.48,9.907,0.110,-1.566,0,0
24275,0,0.17,0.00,9.922,0.110,-1.575,0,0
24326,0,0.14,0.00,9.931,0.124,-1.595,0,0
24378,0,0.14,0.00,9.907,0.129,-1.575,0,0
24430,0,0.15,0.00,9.926,0.120,-1.556,0,0
24481,0,0.17,0.52,9.922,0.120,-1.575,0,0
24533,0,0.15,-0.52,9.907,0.110,-1.547,0,0
24584,0,0.15,0.00,9.917,0.134,-1.585,0,0
24636,0,0.17,0.00,9.926,0.124,-1.547,0,0
24688,0,0.10,-1.83,9.917,0.129,-1.566,0,0
24739,0,0.10,0.00,9.922,0.110,-1.599,0,0
24791,0,0.09,-0.52,9.917,0.120,-1.571,0,0
24842,0,0.10,0.52,9.912,0.110,-1.542,0,0
24892,0,0.12,0.00,9.917,0.096,-1.595,0,0
24943,0,0.12,0.00,9.922,0.134,-1.571,0,0
24993,0,0.12,0.00,9.902,0.110,-1.590,0,0
25043,0,0.12,0.00,9.936,0.124,-1.537,0,0
25095,0,0.13,0.00,9.941,0.120,-1.599,0,0
25145,0,0.13,0.00,9.912,0.110,-1.561,0,0
25197,0,0.12,-0.56,9.902,0.120,-1.575,0,0
25248,0,0.08,0.00,9.912,0.129,-1.599,0,0
25300,0,0.08,-0.52,9.922,0.120,-1.580,0,0
25351,0,0.08,0.00,9.917,0.105,-1.585,0,0
25403,0,0.05,-1.01,9.926,0.115,-1.575,0,0
25455,0,0.05,0.00,9.922,0.115,-1.580,0,0
25506,0,0.04,0.00,9.922,0.110,-1.532,0,0
25558,0,0.04,0.00,9.917,0.115,-1.585,0,0
25609,0,0.05,0.00,9.922,0.101,-1.571,0,0
25661,0,0.05,-0.50,9.922,0.120,-1.580,0,0
25713,0,0.05,0.00,9.912,0.115,-1.580,0,0
25764,0,0.07,0.00,9.931,0.115,-1.561,0,0
25816,0,0.09,1.02,9.917,0.115,-1.585,0,0
25867,0,0.08,0.00,9.926,0.120,-1.571,0,0
25918,0,0.07,-1.11,9.922,0.110,-1.571,0,0
25968,0,0.07,0.00,9.917,0.105,-1.556,0,0
26019,0,0.08,0.00,9.926,0.124,-1.556,0,0
26071,0,0.07,0.00,9.931,0.101,-1.590,0,0
26121,0,0.07,0.00,9.917,0.120,-1.585,0,0
26173,0,0.07,0.50,9.931,0.110,-1.571,0,0
26224,0,0.07,0.00,9.922,0.139,-1.580,0,0
26276,0,0.09,1.11,9.912,0.124,-1.580,0,0
26327,0,0.11,0.00,9.946,0.129,-1.547,0,0
26379,0,0.13,0.48,9.912,0.110,-1.585,0,0
26430,0,0.13,0.00,9.922,0.129,-1.590,0,0
26481,0,0.11,-0.82,9.922,0.115,-1.575,0,0
26532,0,0.11,0.00,9.922,0.124,-1.595,0,0
26584,0,0.13,0.00,9.926,0.144,-1.604,0,0
26635,0,0.13,0.00,9.922,0.096,-1.561,0,0
26687,0,0.12,0.50,9.922,0.124,-1.575,0,0
26736,0,0.15,1.34,9.931,0.115,-1.561,0,0
26788,0,0.15,0.00,9.936,0.120,-1.566,0,0
26839,0,0.15,0.00,9.926,0.096,-1.571,0,0
26892,0,0.13,0.00,9.926,0.096,-1.599,0,0
26942,0,0.13,0.00,9.931,0.134,-1.571,0,0
26992,0,0.14,0.50,9.922,0.115,-1.556,0,0
27043,0,0.14,0.00,9.922,0.105,-1.585,0,0
27094,0,0.13,-0.52,9.917,0.129,-1.575,0,0
27146,0,0.13,0.00,9.907,0.101,-1.595,0,0
27197,0,0.13,0.00,9.926,0.124,-1.551,0,0
27249,0,0.13,0.00,9.912,0.129,-1.604,0,0
27301,0,0.13,0.00,9.936,0.115,-1.566,0,0
27351,0,0.12,-0.52,9.931,0.129,-1.571,0,0
27402,0,0.12,0.00,9.907,0.124,-1.566,0,0
27454,0,0.12,0.00,9.941,0.120,-1.575,0,0
27506,0,0.12,0.00,9.912,0.115,-1.571,0,0
27557,0,0.08,0.50,9.917,0.110,-1.585,0,0
27609,0,0.09,0.50,9.926,0.129,-1.580,0,0
27660,0,0.12,0.00,9.912,0.120,-1.571,0,0
27712,0,0.14,0.52,9.922,0.115,-1.575,0,0
27764,0,0.15,0.00,9.917,0.144,-1.580,0,0
27815,0,0.10,0.00,9.936,0.120,-1.614,0,0
27867,0,0.10,0.00,9.922,0.105,-1.580,0,0
27917,0,0.10,0.00,9.907,0.124,-1.571,0,0
27968,0,0.05,-1.99,9.922,0.120,-1.556,0,0
28018,0,0.06,0.00,9.917,0.105,-1.575,0,0
28067,0,0.08,0.50,9.922,0.110,-1.571,0,0
28119,0,0.06,-0.50,9.907,0.110,-1.566,0,0
28171,0,0.05,0.00,9.917,0.110,-1.604,0,0
28221,0,0.03,-0.54,9.922,0.120,-1.585,0,0
28272,0,0.05,0.20,9.922,0.124,-1.580,0,0
28324,0,0.03,0.00,9.922,0.139,-1.556,0,0
28376,0,0.05,0.54,9.926,0.101,-1.595,0,0
28426,0,0.06,0.50,9.922,0.120,-1.580,0,0
28477,0,0.05,-0.50,9.917,0.110,-1.590,0,0
28529,0,0.03,0.00,9.926,0.091,-1.590,0,0
28581,0,0.03,0.00,9.907,0.129,-1.561,0,0
28632,0,0.02,0.00,9.931,0.110,-1.580,0,0
28684,0,-0.01,0.00,9.917,0.124,-1.575,0,0
28735,0,0.00,0.52,9.912,0.115,-1.551,0,0
28787,0,0.02,0.00,9.926,0.129,-1.599,0,0
28839,0,0.03,0.50,9.917,0.115,-1.580,0,0
28888,0,0.03,0.00,9.917,0.129,-1.566,0,0
28939,0,0.03,0.00,9.926,0.124,-1.585,0,0
28989,0,0.02,-0.54,9.907,0.129,-1.561,0,0
29039,0,0.02,0.00,9.907,0.134,-1.571,0,0
29091,0,0.00,0.00,9.922,0.115,-1.590,0,0
29143,0,0.00,0.00,9.946,0.139,-1.585,0,0
29194,0,0.00,0.00,9.917,0.110,-1.575,0,0
29246,0,0.00,-0.50,9.907,0.101,-1.580,0,0
29298,0,0.00,0.00,9.926,0.148,-1.580,0,0
29348,0,0.00,0.00,9.907,0.096,-1.595,0,0
29399,0,0.00,0.00,9.917,0.124,-1.585,0,0
29451,0,0.00,0.00,9.912,0.120,-1.585,0,0
29503,0,0.02,0.00,9.922,0.120,-1.595,0,0
29554,0,-0.03,-0.48,9.936,0.120,-1.604,0,0
29606,0,-0.03,0.00,9.922,0.120,-1.575,0,0
29657,0,-0.02,0.00,9.936,0.129,-1.580,0,0
29709,0,-0.02,0.00,9.926,0.139,-1.590,0,0
29761,0,-0.02,0.00,9.917,0.110,-1.585,0,0
29812,0,-0.02,0.00,9.926,0.110,-1.575,0,0
29864,0,-0.01,0.52,9.917,0.139,-1.561,0,0
29914,0,0.01,0.54,9.907,0.110,-1.571,0,0
29965,0,0.01,0.00,9.922,0.120,-1.580,0,0
30015,0,0.02,0.00,9.917,0.110,-1.571,0,0
30064,0,0.01,0.54,9.936,0.120,-1.575,0,0
30116,0,0.02,0.48,9.931,0.134,-1.561,0,0
30168,0,0.02,0.00,9.917,0.110,-1.590,0,0
30218,0,0.05,1.01,9.922,0.129,-1.618,0,0
30270,0,0.07,0.00,9.917,0.110,-1.551,0,0
30340,0,0.08,0.14,9.907,0.091,-1.595,0,0
30390,0,0.08,0.00,9.912,0.129,-1.580,0,0
30442,0,0.07,-0.52,9.922,0.120,-1.604,0,0
30493,0,0.07,0.00,9.926,0.110,-1.556,0,0
30545,0,0.07,0.00,9.941,0.139,-1.599,0,0
30596,0,0.07,0.00,9.912,0.110,-1.561,0,0
30648,0,0.08,0.00,9.926,0.124,-1.585,0,0
30700,0,0.09,0.50,9.917,0.105,-1.566,0,0
30751,0,0.12,0.50,9.907,0.124,-1.575,0,0
30803,0,0.11,-0.50,9.931,0.124,-1.595,0,0
30854,0,0.11,0.00,9.922,0.115,-1.590,0,0
30905,0,0.11,0.00,9.922,0.120,-1.571,0,0
30955,0,0.11,0.00,9.922,0.110,-1.575,0,0
31005,0,0.11,0.00,9.922,0.134,-1.547,0,0
31055,0,0.11,0.00,9.931,0.110,-1.580,0,0
31107,0,0.13,1.04,9.907,0.124,-1.604,0,0
31158,0,0.13,0.00,9.936,0.105,-1.575,0,0
31210,0,0.12,-0.54,9.931,0.120,-1.561,0,0
31262,0,0.11,0.00,9.907,0.129,-1.575,0,0
31312,0,0.11,0.00,9.907,0.120,-1.580,0,0
31363,0,0.06,-0.50,9.917,0.120,-1.556,0,0
31415,0,0.06,0.00,9.907,0.124,-1.604,0,0
31467,0,0.06,0.00,9.917,0.120,-1.595,0,0
31518,0,0.07,0.00,9.922,0.110,-1.575,0,0
31570,0,0.08,0.00,9.912,0.120,-1.571,0,0
31621,0,0.07,0.00,9.922,0.110,-1.566,0,0
31673,0,0.07,0.00,9.912,0.120,-1.585,0,0
31725,0,0.07,0.00,9.926,0.110,-1.561,0,0
31776,0,0.07,0.00,9.926,0.115,-1.561,0,0
31828,0,0.07,0.00,9.907,0.134,-1.571,0,0
31877,0,0.10,1.07,9.931,0.120,-1.585,0,0
31927,0,0.10,0.00,9.922,0.115,-1.561,0,0
31978,0,0.10,0.00,9.931,0.124,-1.571,0,0
32028,0,0.09,-0.91,9.902,0.124,-1.561,0,0
32080,0,0.13,1.49,9.917,0.120,-1.575,0,0
32132,0,0.13,0.00,9.936,0.120,-1.556,0,0
32182,0,0.11,-0.54,9.917,0.129,-1.609,0,0
32233,0,0.10,0.00,9.912,0.124,-1.595,0,0
32285,0,0.06,-1.43,9.907,0.124,-1.585,0,0
32337,0,0.06,0.00,9.917,0.120,-1.590,0,0
32388,0,0.06,0.00,9.922,0.110,-1.575,0,0
32440,0,0.08,0.54,9.926,0.134,-1.556,0,0
32491,0,0.06,-0.50,9.922,0.124,-1.575,0,0
32543,0,0.08,0.00,9.917,0.129,-1.599,0,0
32594,0,0.08,0.00,9.922,0.110,-1.547,0,0
32645,0,0.08,0.00,9.946,0.115,-1.571,0,0
32696,0,0.07,-0.82,9.912,0.120,-1.585,0,0
32748,0,0.07,0.00,9.902,0.120,-1.537,0,0
32799,0,0.07,0.00,9.907,0.124,-1.595,0,0
32851,0,0.08,0.52,9.917,0.120,-1.575,0,0
32901,0,0.09,0.50,9.926,0.120,-1.590,0,0
32952,0,0.11,0.58,9.902,0.115,-1.585,0,0
33002,0,0.11,0.00,9.917,0.124,-1.590,0,0
33052,0,0.12,0.00,9.931,0.110,-1.561,0,0
33103,0,0.11,-0.48,9.912,0.110,-1.575,0,0
33155,0,0.11,0.00,9.912,0.129,-1.575,0,0
33207,0,0.07,-1.34,9.917,0.124,-1.542,0,0
33258,0,0.08,0.47,9.922,0.134,-1.585,0,0
33310,0,0.08,0.00,9.917,0.129,-1.566,0,0
33361,0,0.10,0.54,9.912,0.115,-1.551,0,0
33413,0,0.10,0.00,9.936,0.115,-1.580,0,0
33465,0,0.10,0.00,9.936,0.110,-1.566,0,0
33515,0,0.10,0.00,9.936,0.134,-1.590,0,0
33567,0,0.10,0.00,9.912,0.115,-1.561,0,0
33618,0,0.06,0.00,9.912,0.124,-1.595,0,0
33670,0,0.06,-1.34,9.941,0.115,-1.556,0,0
33721,0,0.06,0.00,9.917,0.124,-1.585,0,0
33773,0,0.06,0.00,9.917,0.086,-1.580,0,0
33824,0,0.08,0.48,9.668,0.019,-1.441,0,0
33876,0,0.13,0.00,10.056,0.168,-1.609,0,0
33927,0,0.14,1.97,9.845,0.091,-1.537,0,0
33977,0,0.12,-0.87,9.936,0.148,-1.561,0,0
34028,0,0.14,0.00,9.931,0.139,-1.571,0,0
34079,0,0.12,0.00,9.917,0.110,-1.566,0,0
34177,0,0.12,0.00,9.922,0.129,-1.609,0,0
34227,0,0.12,0.00,9.912,0.120,-1.561,0,0
34278,0,0.13,0.00,9.917,0.124,-1.585,0,0
34330,0,0.13,0.00,9.917,0.101,-1.547,0,0
34382,0,0.12,0.00,9.912,0.134,-1.575,0,0
34433,0,0.12,0.00,9.922,0.124,-1.580,0,0
34485,0,0.10,0.00,9.926,0.120,-1.566,0,0
34536,0,0.10,0.00,9.922,0.124,-1.599,0,0
34588,0,0.12,0.00,9.922,0.129,-1.580,0,0
34640,0,0.13,0.00,9.922,0.139,-1.575,0,0
34691,0,0.13,0.00,9.936,0.101,-1.595,0,0
34743,0,0.08,-0.50,9.912,0.129,-1.571,0,0
34794,0,0.08,0.00,9.917,0.124,-1.590,0,0
34846,0,0.07,0.00,9.907,0.124,-1.580,0,0
34896,0,0.07,0.00,9.931,0.120,-1.590,0,0
34946,0,0.03,-1.47,9.917,0.105,-1.566,0,0
34997,0,0.03,0.00,9.907,0.115,-1.599,0,0
35047,0,0.03,0.00,9.917,0.120,-1.571,0,0
35098,0,0.03,0.00,9.898,0.124,-1.561,0,0
35149,0,0.03,0.00,9.917,0.115,-1.580,0,0
35200,0,0.03,0.00,9.917,0.120,-1.580,0,0
35252,0,0.06,0.50,9.926,0.120,-1.604,0,0
35303,0,0.07,0.54,9.941,0.120,-1.580,0,0
35355,0,0.09,0.00,9.912,0.115,-1.575,0,0
35407,0,0.09,0.00,9.917,0.115,-1.571,0,0
35458,0,0.10,0.00,9.931,0.101,-1.575,0,0
35510,0,0.12,0.52,9.907,0.120,-1.571,0,0
35561,0,0.13,0.00,9.917,0.105,-1.571,0,0
35613,0,0.13,0.00,9.922,0.120,-1.571,0,0
35665,0,0.14,0.54,9.931,0.120,-1.585,0,0
35716,0,0.14,0.00,9.931,0.124,-1.580,0,0
35768,0,0.14,0.00,9.912,0.101,-1.585,0,0
35819,0,0.16,0.00,9.936,0.101,-1.566,0,0
35870,0,0.16,0.00,9.922,0.120,-1.571,0,0
35920,0,0.16,0.00,9.907,0.096,-1.561,0,0
35971,0,0.14,-0.52,9.922,0.105,-1.571,0,0
36021,0,0.11,-1.47,9.922,0.110,-1.561,0,0
36070,0,0.09,0.00,9.902,0.124,-1.585,0,0
36122,0,0.08,0.00,9.926,0.105,-1.571,0,0
36174,0,0.08,0.00,9.917,0.101,-1.585,0,0
36224,0,0.06,-0.20,9.936,0.120,-1.575,0,0
36274,0,0.05,-0.50,9.941,0.105,-1.571,0,0
36326,0,0.01,-1.47,9.917,0.129,-1.595,0,0
36377,0,0.01,0.48,9.912,0.110,-1.590,0,0
36429,0,0.03,0.50,9.922,0.096,-1.585,0,0
36480,0,0.08,0.00,9.931,0.110,-1.580,0,0
36532,0,0.06,0.50,9.912,0.129,-1.571,0,0
36584,0,0.06,0.00,9.931,0.110,-1.556,0,0
36635,0,0.09,0.00,9.926,0.134,-1.571,0,0
36687,0,0.09,0.00,9.922,0.124,-1.571,0,0
36738,0,0.09,0.00,9.926,0.105,-1.590,0,0
36790,0,0.11,0.00,9.907,0.115,-1.575,0,0
36842,0,0.09,0.00,9.912,0.105,-1.575,0,0
36891,0,0.09,0.00,9.912,0.120,-1.590,0,0
36942,0,0.11,0.56,9.931,0.110,-1.575,0,0
36992,0,0.11,0.00,9.936,0.105,-1.585,0,0
37042,0,0.09,0.00,9.931,0.120,-1.595,0,0
37094,0,0.08,-0.50,9.912,0.105,-1.571,0,0
37146,0,0.09,0.00,9.912,0.115,-1.547,0,0
37196,0,0.09,0.00,9.941,0.124,-1.556,0,0
37248,0,0.04,-1.99,9.926,0.110,-1.575,0,0
37299,0,0.08,1.34,9.941,0.120,-1.571,0,0
37351,0,0.03,0.00,9.912,0.091,-1.571,0,0
37402,0,0.03,0.00,9.902,0.110,-1.575,0,0
37454,0,0.03,0.00,9.926,0.124,-1.580,0,0
37506,0,0.01,0.00,9.912,0.110,-1.542,0,0
37557,0,0.01,0.00,9.936,0.115,-1.566,0,0
37609,0,0.01,0.00,9.907,0.124,-1.585,0,0
37660,0,0.03,0.00,9.883,0.105,-1.575,0,0
37712,0,0.03,0.00,9.917,0.115,-1.547,0,0
37764,0,-0.01,-1.45,9.917,0.110,-1.566,0,0
