Tempo,Estado,Alt,Vel,AccX,AccY,AccZ,Lat,Lon
21266,0,1.44,-3.02,9.864,2.164,0.053,0,0
21318,0,1.34,-3.50,9.883,2.116,0.029,0,0
21369,0,1.25,0.00,9.807,2.184,0.086,0,0
21420,0,1.16,-3.50,9.778,2.097,0.120,0,0
21471,0,1.03,-2.59,9.749,2.136,0.134,0,0
21523,0,1.01,-0.82,9.783,2.164,0.129,0,0
21574,0,0.93,0.00,9.869,2.164,0.086,0,0
21626,0,0.82,-2.70,9.893,2.160,0.067,0,0
21678,0,0.80,0.00,9.773,2.155,0.091,0,0
21727,0,0.72,-1.33,9.764,2.169,0.168,0,0
21777,0,0.72,0.00,9.831,2.203,0.134,0,0
21828,0,0.63,0.00,9.835,2.241,0.072,0,0
21878,0,0.57,-1.45,9.835,2.107,0.057,0,0
21930,0,0.54,-1.34,9.787,2.049,0.067,0,0
21981,0,0.52,0.00,9.749,1.944,0.283,0,0
22033,0,0.44,-1.86,9.792,2.241,0.278,0,0
22085,0,0.40,0.00,9.778,2.437,0.230,0,0
22136,0,0.38,-0.84,9.754,2.332,0.273,0,0
22188,0,0.37,-0.50,9.759,2.030,0.254,0,0
22239,0,0.34,0.00,9.859,2.049,0.120,0,0
22290,0,0.34,0.00,9.869,2.284,0.005,0,0
22341,0,0.27,-1.32,9.807,2.136,0.101,0,0
22393,0,0.29,0.48,9.797,2.064,0.091,0,0
22444,0,0.26,-0.34,9.831,2.083,0.081,0,0
22495,0,0.23,-1.47,9.821,2.251,0.067,0,0
22547,0,0.24,0.00,9.811,2.184,0.177,0,0
22598,0,0.22,-1.36,9.797,2.088,0.225,0,0
22650,0,0.20,0.00,9.802,2.131,0.292,0,0
22701,0,0.21,0.00,9.768,2.399,0.206,0,0
22752,0,0.20,-0.24,9.807,2.207,0.163,0,0
22802,0,0.20,0.00,9.802,2.011,0.110,0,0
22852,0,0.17,0.00,9.773,1.920,0.201,0,0
22905,0,0.13,-1.36,9.816,2.112,0.172,0,0
22955,0,0.15,0.50,9.816,2.294,0.129,0,0
23007,0,0.15,0.00,9.826,2.236,0.215,0,0
23058,0,0.12,0.48,9.797,2.140,0.239,0,0
23110,0,0.14,0.52,9.850,2.169,0.115,0,0
23161,0,0.15,0.00,9.821,2.313,0.091,0,0
23213,0,0.14,-0.91,9.792,2.040,0.091,0,0
23264,0,0.18,0.00,9.845,2.093,0.048,0,0
23316,0,0.15,-0.48,9.773,2.002,0.148,0,0
23368,0,0.15,0.00,9.807,2.059,0.153,0,0
23419,0,0.13,0.00,9.783,2.160,0.129,0,0
23471,0,0.09,-1.34,9.874,2.212,0.038,0,0
23522,0,0.09,0.00,9.850,2.102,0.105,0,0
23574,0,0.07,-1.43,9.816,2.059,0.225,0,0
23626,0,0.05,-0.50,9.811,2.150,0.254,0,0
23676,0,0.04,-0.52,9.792,2.121,0.364,0,0
23725,0,0.04,0.00,9.831,2.361,0.201,0,0
23776,0,-0.02,-1.89,9.811,2.246,0.139,0,0
23826,0,-0.05,-1.04,9.759,2.011,0.201,0,0
23876,0,-0.08,0.00,9.783,1.858,0.192,0,0
23928,0,-0.07,-0.56,9.864,2.002,0.062,0,0
23977,0,-0.09,-0.52,9.902,2.073,0.086,0,0
24029,0,-0.09,0.00,9.864,2.179,0.077,0,0
24080,0,-0.14,-1.04,9.730,2.116,0.182,0,0
24132,0,-0.14,0.00,9.697,1.973,0.278,0,0
24207,0,-0.15,-0.23,9.831,2.006,0.091,0,0
24258,0,-0.18,-0.56,9.922,2.145,0.000,0,0
24309,0,-0.19,-0.45,9.907,2.040,0.086,0,0
24360,0,-0.18,0.45,9.821,1.954,0.220,0,0
24412,0,-0.19,0.00,9.816,2.155,0.225,0,0
24463,0,-0.21,0.00,9.787,2.375,0.196,0,0
24515,0,-0.19,0.00,9.744,2.160,0.273,0,0
24567,0,-0.21,-0.56,9.773,2.093,0.311,0,0
24618,0,-0.21,0.00,9.850,2.136,0.206,0,0
24670,0,-0.22,0.00,9.874,2.265,0.172,0,0
24719,0,-0.24,-0.48,9.845,2.246,0.201,0,0
24769,0,-0.24,0.00,9.826,2.160,0.244,0,0
24820,0,-0.24,0.00,9.802,2.160,0.254,0,0
24870,0,-0.23,0.32,9.855,2.303,0.168,0,0
24922,0,-0.23,0.00,9.783,2.265,0.196,0,0
24974,0,-0.23,-0.52,9.783,2.064,0.163,0,0
25025,0,-0.23,0.00,9.807,1.944,0.081,0,0
25077,0,-0.23,0.00,9.831,2.069,0.096,0,0
25127,0,-0.26,-1.34,9.821,2.298,0.101,0,0
25179,0,-0.25,0.00,9.787,2.169,0.177,0,0
25230,0,-0.25,0.00,9.783,1.978,0.196,0,0
25282,0,-0.25,0.00,9.792,2.059,0.182,0,0
25333,0,-0.25,0.00,9.855,2.207,0.115,0,0
25385,0,-0.27,0.00,9.864,2.121,0.072,0,0
25437,0,-0.27,0.00,9.859,1.949,0.120,0,0
25488,0,-0.27,0.00,9.883,1.987,0.110,0,0
25540,0,-0.28,0.00,9.840,2.083,0.101,0,0
25591,0,-0.30,-0.48,9.783,2.059,0.177,0,0
25643,0,-0.30,0.00,9.740,2.107,0.244,0,0
25694,0,-0.28,0.48,9.692,2.045,0.283,0,0
25744,0,-0.28,0.00,9.783,2.097,0.268,0,0
25795,0,-0.28,0.00,9.744,2.160,0.302,0,0
25845,0,-0.30,0.00,9.807,2.246,0.273,0,0
25895,0,-0.30,0.00,9.878,2.198,0.254,0,0
25947,0,-0.28,0.00,9.864,2.174,0.220,0,0
25997,0,-0.33,-1.83,9.864,2.102,0.220,0,0
26049,0,-0.31,0.52,9.811,2.140,0.297,0,0
26100,0,-0.29,0.52,9.816,2.179,0.302,0,0
26152,0,-0.29,0.00,9.816,2.188,0.311,0,0
26203,0,-0.28,0.00,9.835,2.193,0.321,0,0
26254,0,-0.30,-0.35,9.835,2.231,0.283,0,0
26306,0,-0.27,0.48,9.845,2.069,0.345,0,0
26357,0,-0.29,0.00,9.835,2.025,0.292,0,0
26409,0,-0.27,0.48,9.802,2.083,0.263,0,0
26460,0,-0.26,0.52,9.821,2.150,0.292,0,0
26511,0,-0.25,0.52,9.759,2.107,0.316,0,0
26562,0,-0.23,0.00,9.759,1.982,0.292,0,0
26614,0,-0.21,0.48,9.797,1.949,0.283,0,0
26665,0,-0.21,0.00,9.898,2.035,0.187,0,0
26717,0,-0.22,0.00,9.840,1.958,0.168,0,0
26768,0,-0.21,0.00,9.768,1.949,0.206,0,0
26818,0,-0.21,0.00,9.692,1.872,0.330,0,0
26868,0,-0.19,0.00,9.778,2.035,0.273,0,0
26920,0,-0.14,1.86,9.850,2.231,0.158,0,0
26972,0,-0.18,-1.30,9.835,2.045,0.249,0,0
27034,0,-0.16,0.00,9.917,2.040,0.211,0,0
27085,0,-0.16,0.00,9.907,2.107,0.211,0,0
27136,0,0.92,0.00,9.821,2.246,0.292,0,0
27188,0,2.90,35.37,9.821,2.121,0.350,0,0
27239,0,3.79,0.00,9.749,2.136,0.350,0,0
27291,0,5.41,28.81,9.826,2.145,0.326,0,0
27343,0,6.18,28.17,9.907,2.174,0.206,0,0
27394,0,6.88,0.00,9.878,2.054,0.225,0,0
27446,0,7.05,-18.15,9.835,1.982,0.249,0,0
27497,0,6.60,0.00,9.778,2.049,0.302,0,0
27549,0,5.80,-14.14,9.783,2.064,0.354,0,0
27601,0,5.43,-14.59,9.831,2.155,0.354,0,0
27652,0,5.09,0.00,9.807,2.083,0.388,0,0
27704,0,4.45,-12.05,9.831,2.083,0.350,0,0
27754,0,4.18,0.00,9.845,2.136,0.350,0,0
27804,0,3.63,-10.36,9.816,2.150,0.354,0,0
27855,0,3.43,-8.17,9.811,1.978,0.330,0,0
27905,0,3.19,0.00,9.787,1.992,0.311,0,0
27955,0,2.99,-7.45,9.749,1.973,0.364,0,0
28006,0,2.84,0.00,9.874,2.025,0.287,0,0
28058,0,2.47,-6.56,9.850,2.073,0.287,0,0
28110,0,2.33,-5.35,9.835,1.982,0.316,0,0
28161,0,2.03,-4.86,9.778,2.049,0.359,0,0
28213,0,1.90,-4.75,9.792,1.987,0.316,0,0
28264,0,1.77,0.00,9.840,2.021,0.321,0,0
28315,0,1.54,-4.08,9.874,1.997,0.297,0,0
28367,0,1.47,0.00,9.831,1.978,0.316,0,0
28419,0,1.32,-3.52,9.869,2.112,0.345,0,0
28470,0,1.22,-3.52,9.816,2.150,0.369,0,0
28522,0,1.09,-2.61,9.850,2.035,0.378,0,0
28573,0,1.00,-3.80,9.869,1.920,0.335,0,0
28624,0,0.94,-2.16,9.864,2.093,0.306,0,0
28675,0,0.89,-2.05,9.821,2.049,0.350,0,0
28727,0,0.83,0.00,9.783,2.054,0.335,0,0
28778,0,0.73,-1.45,9.826,1.958,0.316,0,0
28828,0,0.66,-2.79,9.835,2.021,0.340,0,0
28879,0,0.62,0.00,9.869,2.035,0.297,0,0
28930,0,0.50,-1.41,9.883,2.035,0.278,0,0
28982,0,0.47,-1.36,9.874,1.968,0.306,0,0
29033,0,0.40,-1.34,9.835,1.978,0.297,0,0
29085,0,0.36,-1.36,9.783,2.116,0.302,0,0
29136,0,0.32,0.00,9.802,2.035,0.359,0,0
29188,0,0.25,-1.21,9.816,1.958,0.369,0,0
29240,0,0.22,0.00,9.835,1.949,0.330,0,0
29291,0,0.19,-0.84,9.869,2.064,0.244,0,0
29343,0,0.19,0.00,9.898,2.045,0.263,0,0
29394,0,0.12,-0.84,9.864,1.978,0.321,0,0
29446,0,0.11,-0.50,9.840,1.963,0.316,0,0
29498,0,0.07,0.00,9.831,2.016,0.225,0,0
29548,0,0.07,0.00,9.859,2.030,0.225,0,0
29599,0,0.04,0.00,9.826,1.906,0.215,0,0
29651,0,-0.01,-2.01,9.720,1.743,0.407,0,0
29702,0,0.00,0.00,9.802,1.987,0.431,0,0
29753,0,-0.08,-1.49,9.888,2.466,0.306,0,0
29803,0,-0.08,0.00,9.831,2.308,0.455,0,0
29853,0,-0.07,0.00,9.835,1.877,0.445,0,0
29903,0,-0.07,0.00,9.802,1.805,0.373,0,0
29955,0,-0.11,-1.38,9.907,2.045,0.196,0,0
30007,0,-0.09,0.00,9.869,2.121,0.172,0,0
30058,0,-0.10,-0.82,9.764,1.896,0.168,0,0
30110,0,-0.10,0.00,9.711,1.547,0.335,0,0
30161,0,-0.09,0.48,9.553,2.121,0.378,0,0
30213,0,-0.11,-0.78,9.448,2.284,0.321,0,0
30264,0,-0.13,-0.86,9.610,2.131,0.053,0,0
30316,0,-0.13,0.00,9.792,2.006,-0.235,0,0
30367,0,-0.10,0.56,9.831,2.380,-0.244,0,0
30419,0,-0.11,0.56,9.955,2.327,-0.244,0,0
30470,0,-0.11,0.00,9.878,2.308,-0.182,0,0
30522,0,-0.12,0.00,9.548,2.394,0.115,0,0
30573,0,-0.09,0.56,9.218,2.523,0.239,0,0
30624,0,-0.09,0.00,9.199,2.691,0.172,0,0
30675,0,-0.12,0.00,9.266,2.978,0.072,0,0
30727,0,-0.14,0.00,9.136,3.103,0.421,0,0
30778,0,-0.12,0.60,9.759,3.395,-0.024,0,0
30828,0,-0.11,0.50,9.649,3.275,0.273,0,0
30878,0,-0.09,0.00,10.381,2.064,0.048,0,0
30930,0,-0.12,0.00,9.893,1.709,0.503,0,0
30982,0,-0.12,0.00,9.965,0.881,0.781,0,0
31033,0,-0.12,0.00,9.960,0.800,0.589,0,0
31085,0,-0.12,0.00,10.032,0.675,0.464,0,0
31136,0,-0.10,0.00,10.295,1.092,0.187,0,0
31188,0,-0.09,0.52,10.429,0.800,0.330,0,0
31240,0,-0.09,0.00,10.185,0.211,0.828,0,0
31291,0,-0.11,-0.86,10.204,-0.038,0.728,0,0
31343,0,-0.11,0.00,10.161,-0.455,0.723,0,0
31394,0,-0.10,0.00,10.156,-1.063,0.685,0,0
31446,0,-0.11,-0.88,9.950,-0.603,0.718,0,0
31498,0,-0.08,1.01,9.950,-0.469,0.723,0,0
31548,0,-0.07,0.48,9.969,-0.962,0.742,0,0
31599,0,-0.09,0.00,10.089,-0.608,0.833,0,0
31651,0,-0.11,-0.88,10.367,-1.053,0.876,0,0
31703,0,-0.10,0.48,10.209,-1.216,1.063,0,0
31753,0,-0.12,0.56,10.142,-1.369,1.068,0,0
31803,0,-0.11,0.56,10.013,-1.408,1.092,0,0
31854,0,-0.11,0.00,9.941,-0.757,1.255,0,0
31903,0,-0.06,1.13,10.290,-0.421,1.135,0,0
31955,0,-0.08,0.52,10.463,-0.690,1.010,0,0
32006,0,-0.10,0.00,10.175,-0.522,1.006,0,0
32058,0,-0.10,-0.82,10.127,-0.158,0.929,0,0
32110,0,-0.07,1.01,10.228,-0.172,0.848,0,0
32161,0,-0.04,1.01,10.046,0.158,0.876,0,0
32213,0,-0.04,-0.30,9.969,0.450,0.891,0,0
32264,0,-0.02,0.00,9.941,0.905,0.924,0,0
32316,0,0.02,1.09,10.046,1.044,0.924,0,0
32368,0,0.03,0.54,10.051,1.360,0.814,0,0
32417,0,0.02,-0.19,10.161,1.437,0.608,0,0
32469,0,0.02,0.00,10.065,1.456,0.479,0,0
32519,0,0.05,1.01,9.979,1.279,0.292,0,0
32571,0,0.03,-0.88,9.773,0.876,0.460,0,0
32622,0,0.04,0.00,9.596,0.431,0.781,0,0
32674,0,0.05,0.00,9.625,0.244,0.919,0,0
32723,0,0.02,0.00,9.673,0.182,1.159,0,0
32773,0,0.03,0.00,9.888,0.235,0.996,0,0
32824,0,0.05,0.58,9.984,0.421,0.852,0,0
32874,0,0.01,0.00,10.017,0.450,0.886,0,0
32926,0,0.04,0.56,10.032,0.345,0.934,0,0
32978,0,0.07,0.99,10.104,0.306,0.967,0,0
33029,0,0.07,0.00,10.113,0.330,1.020,0,0
33081,0,0.09,0.00,10.084,0.397,1.082,0,0
33132,0,0.11,0.48,10.127,0.397,1.025,0,0
33184,0,0.11,0.48,10.080,0.498,1.025,0,0
33235,0,0.11,0.00,9.984,0.450,1.168,0,0
33287,0,0.11,0.00,10.003,0.464,1.063,0,0
33339,0,0.13,0.54,9.941,0.498,1.044,0,0
33389,0,0.10,-0.86,9.845,0.421,1.216,0,0
33441,0,0.10,0.00,9.917,0.460,1.302,0,0
33492,0,0.13,0.00,9.936,0.527,1.360,0,0
33544,0,0.16,0.54,9.912,0.603,1.408,0,0
33595,0,0.17,0.00,10.060,0.565,1.264,0,0
33647,0,0.15,0.52,10.084,0.570,1.235,0,0
33698,0,0.18,1.04,10.013,0.694,1.255,0,0
33748,0,0.19,0.00,9.898,0.680,1.408,0,0
33799,0,0.22,0.00,9.835,0.589,1.499,0,0
33849,0,0.23,0.56,9.888,0.618,1.499,0,0
33902,0,0.21,0.00,10.051,0.666,1.408,0,0
33953,0,0.22,0.00,10.046,0.661,1.365,0,0
34005,0,0.24,0.54,9.922,0.728,1.417,0,0
34056,0,0.23,1.02,9.888,0.599,1.441,0,0
34108,0,0.24,0.52,9.922,0.579,1.369,0,0
34159,0,0.27,0.00,9.936,0.474,1.360,0,0
34210,0,0.27,0.00,9.893,0.388,1.393,0,0
34262,0,0.27,0.00,9.893,0.359,1.451,0,0
34314,0,0.27,0.00,9.950,0.512,1.513,0,0
34364,0,0.27,0.00,10.041,0.637,1.422,0,0
34416,0,0.23,-1.86,10.089,0.608,1.384,0,0
34467,0,0.25,0.52,10.036,0.646,1.408,0,0
34519,0,0.25,-0.50,9.989,0.608,1.422,0,0
34570,0,0.26,0.50,9.926,0.450,1.513,0,0
34622,0,0.28,0.00,9.922,0.431,1.504,0,0
34673,0,0.29,0.00,9.922,0.479,1.437,0,0
34725,0,0.30,0.00,9.888,0.498,1.504,0,0
34776,0,0.30,-0.91,9.922,0.431,1.494,0,0
34826,0,0.33,1.37,9.979,0.340,1.470,0,0
34877,0,0.28,0.00,10.104,0.450,1.365,0,0
34928,0,0.28,-0.56,10.041,0.498,1.322,0,0
34980,0,0.30,0.52,9.936,0.546,1.513,0,0
35032,0,0.31,0.00,10.003,0.378,1.470,0,0
35083,0,0.34,0.50,9.984,0.369,1.393,0,0
35135,0,0.31,-1.34,9.902,0.450,1.489,0,0
35186,0,0.34,1.01,10.022,0.397,1.398,0,0
35238,0,0.37,1.13,9.950,0.417,1.475,0,0
35290,0,0.37,0.00,9.917,0.431,1.513,0,0
35340,0,0.37,0.00,9.965,0.369,1.575,0,0
35391,0,0.38,0.50,10.027,0.383,1.542,0,0
35443,0,0.37,-0.54,10.084,0.498,1.518,0,0
35495,0,0.38,0.00,10.017,0.474,1.518,0,0
35546,0,0.38,0.50,9.893,0.498,1.551,0,0
35598,0,0.37,0.00,9.792,0.551,1.676,0,0
35649,0,0.38,0.50,9.802,0.560,1.719,0,0
35701,0,0.40,0.52,9.878,0.397,1.686,0,0
35751,0,0.40,0.00,9.984,0.369,1.561,0,0
35801,0,0.42,0.52,9.926,0.278,1.633,0,0
35852,0,0.42,0.00,9.754,0.287,1.820,0,0
35902,0,0.42,0.00,9.821,0.436,1.877,0,0
35953,0,0.39,-0.52,9.998,0.579,1.642,0,0
36005,0,0.39,0.00,10.123,0.484,1.403,0,0
36056,0,0.39,0.00,10.056,0.196,1.413,0,0
36108,0,0.39,0.00,9.716,0.067,1.867,0,0
36160,0,0.39,0.00,9.764,0.225,1.887,0,0
36210,0,0.39,0.00,10.013,0.522,1.556,0,0
36262,0,0.39,0.00,10.132,0.718,1.307,0,0
36313,0,0.39,0.00,10.127,0.536,1.326,0,0
36364,0,0.39,0.00,9.855,0.350,1.614,0,0
36415,0,0.34,0.00,9.878,0.335,1.547,0,0
36467,0,0.34,0.00,9.974,0.450,1.355,0,0
36518,0,0.33,0.00,9.998,0.393,1.346,0,0
36570,0,0.31,0.00,10.075,0.230,1.379,0,0
36622,0,0.30,0.00,10.089,0.077,1.408,0,0
36673,0,0.30,0.00,10.080,0.206,1.484,0,0
36725,0,0.30,0.00,10.108,0.340,1.317,0,0
36776,0,0.30,0.00,9.950,0.330,1.346,0,0
36826,0,0.28,-2.01,9.744,0.407,1.618,0,0
36876,0,0.28,0.00,9.816,0.603,1.532,0,0
36928,0,0.29,0.00,9.883,0.546,1.599,0,0
36980,0,0.30,0.50,10.022,0.249,1.556,0,0
37029,0,0.31,0.00,10.022,0.321,1.537,0,0
37081,0,0.30,0.52,10.046,0.359,1.556,0,0
37132,0,0.28,-0.84,9.969,0.383,1.595,0,0
37184,0,0.29,0.48,8.753,0.105,2.207,0,0
37235,0,0.27,-0.88,10.630,-0.469,0.436,0,0
37286,0,0.28,0.52,11.114,-0.211,1.030,0,0
37337,0,0.28,0.00,11.430,-0.081,1.020,0,0
37389,0,0.26,0.00,11.353,0.867,0.522,0,0
37440,0,0.29,0.58,9.117,0.158,1.302,0,0
37492,0,0.27,0.00,9.811,-0.656,1.571,0,0
37544,0,0.28,0.00,10.769,-0.460,2.093,0,0
37595,0,0.26,-0.73,10.185,-1.293,1.896,0,0
37647,0,0.27,0.00,9.165,-1.101,2.672,0,0
37698,0,0.25,-1.34,8.710,-1.676,2.600,0,0
37748,0,0.27,0.00,8.950,-3.237,3.673,0,0
37799,0,0.28,0.00,8.950,-3.170,4.468,0,0
37849,0,0.28,0.00,8.131,-4.310,5.435,0,0
37899,0,0.29,0.00,6.761,-3.639,4.970,0,0
37951,0,0.27,-0.86,5.751,-4.774,5.306,0,0
38003,0,0.27,0.00,7.207,-4.683,5.928,0,0
38055,0,0.28,0.00,8.796,-3.505,6.809,0,0
38106,0,0.26,-0.52,6.642,-2.160,5.784,0,0
