Tempo,Estado,Alt,Vel,AccX,AccY,AccZ,Lat,Lon
14075,0,-0.08,0.00,9.821,-1.202,-1.499,-7.002105,-34.832752
14126,0,-0.12,-1.10,9.850,-1.211,-1.494,-7.002105,-34.832752
14178,0,-0.12,0.00,9.850,-1.216,-1.465,-7.002105,-34.832752
14229,0,-0.12,0.00,9.845,-1.221,-1.513,-7.002105,-34.832752
14281,0,-0.07,0.00,9.831,-1.240,-1.518,-7.002105,-34.832752
14332,0,-0.07,0.56,9.869,-1.259,-1.537,-7.002105,-34.832752
14382,0,-0.11,-1.49,9.821,-1.216,-1.484,-7.002102,-34.832752
14433,0,-0.11,0.00,9.835,-1.231,-1.480,-7.002102,-34.832752
14483,0,-0.11,0.00,9.859,-1.221,-1.470,-7.002102,-34.832752
14534,0,-0.07,1.49,9.821,-1.207,-1.475,-7.002102,-34.832752
14584,0,-0.07,0.00,9.869,-1.192,-1.470,-7.002102,-34.832752
14634,0,-0.10,0.85,9.835,-1.226,-1.489,-7.002102,-34.832752
14685,0,-0.10,0.00,9.835,-1.240,-1.499,-7.002102,-34.832752
14735,0,-0.10,0.00,9.821,-1.221,-1.480,-7.002102,-34.832752
14788,0,-0.13,-0.56,9.845,-1.240,-1.499,-7.002102,-34.832752
14839,0,-0.13,0.00,9.869,-1.221,-1.508,-7.002102,-34.832752
14891,0,-0.14,0.00,9.835,-1.226,-1.489,-7.002102,-34.832752
14942,0,-0.14,0.00,9.902,-1.207,-1.566,-7.002102,-34.832752
14994,0,-0.17,0.00,9.859,-1.240,-1.513,-7.002102,-34.832752
15046,0,-0.17,0.00,9.855,-1.226,-1.504,-7.002102,-34.832752
15097,0,-0.17,0.00,9.850,-1.202,-1.460,-7.002102,-34.832752
15149,0,-0.17,0.00,9.835,-1.202,-1.494,-7.002102,-34.832752
15200,0,-0.19,-0.52,9.859,-1.197,-1.528,-7.002102,-34.832752
15252,0,-0.19,0.00,9.850,-1.226,-1.508,-7.002102,-34.832752
15305,0,-0.20,0.00,9.840,-1.235,-1.542,-7.002102,-34.832752
15355,0,-0.20,0.00,9.859,-1.221,-1.484,-7.002102,-34.832752
15406,0,-0.20,0.00,9.845,-1.235,-1.504,-7.002102,-34.832752
15456,0,-0.19,0.56,9.816,-1.202,-1.470,-7.002102,-34.832752
15506,0,-0.20,0.00,9.845,-1.207,-1.513,-7.002102,-34.832752
15557,0,-0.22,-0.52,9.840,-1.216,-1.508,-7.002102,-34.832752
15607,0,-0.22,0.00,9.845,-1.216,-1.513,-7.002102,-34.832752
15658,0,-0.22,0.00,9.869,-1.240,-1.513,-7.002102,-34.832752
15708,0,-0.23,-0.88,9.826,-1.231,-1.460,-7.002102,-34.832752
15758,0,-0.21,0.52,9.840,-1.216,-1.508,-7.002102,-34.832752
15810,0,-0.20,0.00,9.874,-1.207,-1.484,-7.002102,-34.832752
15862,0,-0.17,0.48,9.826,-1.188,-1.499,-7.002102,-34.832752
15913,0,-0.17,0.00,9.826,-1.202,-1.460,-7.002102,-34.832752
15964,0,-0.17,0.00,9.835,-1.226,-1.504,-7.002102,-34.832752
16015,0,-0.16,0.00,9.826,-1.240,-1.504,-7.002102,-34.832752
16067,0,-0.14,0.52,9.840,-1.231,-1.513,-7.002102,-34.832752
16119,0,-0.14,0.00,9.840,-1.221,-1.470,-7.002102,-34.832752
16180,0,-0.13,0.17,9.835,-1.202,-1.484,-7.002102,-34.832752
16232,0,-0.10,0.52,9.850,-1.197,-1.494,-7.002102,-34.832752
16284,0,-0.10,0.00,9.831,-1.221,-1.508,-7.002102,-34.832752
16334,0,-0.09,0.00,9.855,-1.216,-1.499,-7.002102,-34.832752
16385,0,-0.09,0.00,9.855,-1.207,-1.518,-7.002102,-34.832756
16435,0,-0.08,0.56,9.840,-1.231,-1.494,-7.002102,-34.832756
16486,0,-0.11,0.00,9.859,-1.226,-1.494,-7.002102,-34.832756
16536,0,-0.11,0.00,9.855,-1.211,-1.489,-7.002102,-34.832756
16586,0,-0.10,0.52,9.845,-1.207,-1.484,-7.002102,-34.832756
16637,0,-0.10,0.00,9.845,-1.211,-1.508,-7.002102,-34.832756
16687,0,-0.08,0.00,9.835,-1.226,-1.518,-7.002102,-34.832756
16738,0,-0.07,0.56,9.840,-1.216,-1.489,-7.002102,-34.832756
16787,0,-0.06,0.00,9.845,-1.211,-1.489,-7.002102,-34.832756
16838,0,-0.04,0.52,9.835,-1.183,-1.484,-7.002102,-34.832756
16889,0,-0.03,0.00,9.831,-1.226,-1.489,-7.002102,-34.832756
16941,0,-0.00,0.48,9.850,-1.216,-1.499,-7.002102,-34.832756
16993,0,-0.00,0.00,9.840,-1.231,-1.508,-7.002102,-34.832756
17044,0,0.01,0.52,9.869,-1.231,-1.528,-7.002102,-34.832756
17096,0,-0.01,-0.86,9.840,-1.221,-1.504,-7.002102,-34.832756
17147,0,-0.01,0.00,9.845,-1.226,-1.484,-7.002102,-34.832756
17199,0,0.02,0.00,9.850,-1.211,-1.528,-7.002102,-34.832756
17251,0,0.02,0.00,9.835,-1.211,-1.513,-7.002102,-34.832756
17300,0,0.04,0.56,9.850,-1.226,-1.489,-7.002102,-34.832756
17351,0,0.06,0.50,9.859,-1.216,-1.528,-7.002102,-34.832752
17401,0,0.06,0.00,9.845,-1.211,-1.494,-7.002102,-34.832752
17452,0,0.03,-1.45,9.855,-1.231,-1.513,-7.002102,-34.832752
17502,0,0.05,0.54,9.859,-1.216,-1.518,-7.002102,-34.832752
17552,0,0.05,0.00,9.855,-1.221,-1.484,-7.002102,-34.832752
17603,0,0.08,1.39,9.855,-1.216,-1.499,-7.002102,-34.832752
17653,0,0.08,0.00,9.850,-1.197,-1.508,-7.002102,-34.832752
17704,0,0.05,0.00,9.835,-1.231,-1.504,-7.002102,-34.832752
17754,0,0.05,0.00,9.864,-1.226,-1.504,-7.002102,-34.832752
17806,0,0.08,1.34,9.850,-1.231,-1.489,-7.002102,-34.832752
17858,0,0.05,0.00,9.864,-1.216,-1.489,-7.002102,-34.832752
17909,0,0.08,1.34,9.840,-1.216,-1.489,-7.002102,-34.832752
17961,0,0.08,0.00,9.859,-1.211,-1.499,-7.002102,-34.832752
18012,0,0.06,-0.54,9.826,-1.211,-1.523,-7.002102,-34.832752
18063,0,0.04,-0.48,9.859,-1.231,-1.489,-7.002102,-34.832752
