Tempo,Estado,Alt,Vel,AccX,AccY,AccZ,Lat,Lon
17583,0,-0.11,0.00,9.175,4.147,1.504,0,0
17635,0,-0.10,0.82,9.074,4.195,1.542,0,0
17686,0,-0.12,0.00,8.945,4.056,1.590,0,0
17738,0,-0.10,0.00,8.897,4.041,1.618,0,0
17789,0,-0.06,1.45,8.815,4.123,1.743,0,0
17841,0,-0.09,0.00,8.892,4.147,1.767,0,0
17891,0,-0.08,0.88,9.026,4.262,1.776,0,0
17941,0,-0.08,0.00,9.165,4.492,1.695,0,0
17991,0,-0.06,0.00,9.064,4.310,1.662,0,0
18042,0,-0.06,0.00,9.299,4.401,1.427,0,0
18093,0,-0.04,0.00,9.064,4.175,1.446,0,0
18145,0,0.01,0.00,8.930,4.195,1.389,0,0
18196,0,0.01,0.00,8.667,3.687,1.422,0,0
18248,0,0.06,0.00,8.854,3.615,1.460,0,0
18299,0,0.08,0.48,9.165,3.625,1.346,0,0
18350,0,0.10,0.31,9.251,3.893,1.369,0,0
18401,0,0.13,0.00,9.021,4.085,1.475,0,0
18453,0,0.13,0.00,8.940,4.142,1.609,0,0
18505,0,0.13,0.00,9.050,4.137,1.556,0,0
18555,0,0.15,0.50,9.170,4.377,1.456,0,0
18607,0,0.18,0.00,9.170,4.132,1.365,0,0
18658,0,0.18,0.00,9.242,3.855,1.240,0,0
18710,0,0.18,0.00,9.361,3.859,1.063,0,0
18761,0,0.20,0.50,9.131,3.697,1.235,0,0
18813,0,0.21,0.50,9.055,3.864,1.398,0,0
18865,0,0.20,0.00,8.964,4.123,1.437,0,0
18915,0,0.18,0.00,8.758,4.290,1.666,0,0
18965,0,0.18,0.00,8.763,4.405,1.781,0,0
19016,0,0.18,0.00,8.787,4.477,1.820,0,0
19065,0,0.20,0.00,9.041,4.525,1.671,0,0
19117,0,0.20,0.00,9.218,4.357,1.508,0,0
19168,0,0.17,-0.50,9.136,4.195,1.437,0,0
19220,0,0.17,0.00,9.041,4.161,1.350,0,0
19272,0,0.17,0.00,8.969,4.094,1.250,0,0
19323,0,0.16,-0.54,8.921,3.955,1.283,0,0
19375,0,0.14,0.00,8.945,4.046,1.369,0,0
19425,0,0.18,1.34,9.088,4.199,1.341,0,0
19477,0,0.18,0.00,9.165,4.180,1.293,0,0
19528,0,0.17,0.00,9.170,4.214,1.245,0,0
19580,0,0.15,0.00,9.093,4.132,1.279,0,0
19631,0,0.15,0.00,9.060,4.108,1.322,0,0
19683,0,0.14,-0.50,9.026,4.113,1.307,0,0
19735,0,0.14,0.00,9.060,4.175,1.255,0,0
19786,0,0.12,-0.50,9.045,4.147,1.245,0,0
19838,0,0.12,0.00,9.060,4.137,1.259,0,0
19887,0,0.12,0.00,9.050,4.118,1.288,0,0
19938,0,0.12,0.00,9.098,4.027,1.192,0,0
19988,0,0.14,0.00,9.069,4.003,1.173,0,0
20039,0,0.19,0.54,9.055,3.984,1.183,0,0
20090,0,0.19,0.00,9.122,4.099,1.192,0,0
20142,0,0.17,0.00,9.079,4.161,1.202,0,0
20193,0,0.17,0.00,9.189,4.219,1.173,0,0
20245,0,0.17,0.00,9.117,4.108,1.159,0,0
20297,0,0.19,0.52,9.017,4.051,1.211,0,0
20347,0,0.19,0.00,8.997,4.137,1.240,0,0
20397,0,0.22,0.53,9.050,4.094,1.207,0,0
20449,0,0.23,0.00,9.108,4.113,1.202,0,0
20500,0,0.22,-0.50,9.194,4.175,1.207,0,0
20552,0,0.24,0.00,9.127,4.137,1.226,0,0
20603,0,0.24,0.88,9.060,4.099,1.235,0,0
20654,0,0.24,0.00,8.997,4.080,1.255,0,0
20705,0,0.19,-1.02,8.997,4.113,1.250,0,0
20757,0,0.21,0.00,9.021,4.013,1.226,0,0
20808,0,0.21,0.00,9.064,4.041,1.231,0,0
20860,0,0.22,0.32,9.141,4.056,1.231,0,0
20910,0,0.19,-0.56,9.084,4.085,1.221,0,0
20961,0,0.16,-1.04,9.112,4.166,1.240,0,0
21011,0,0.16,0.00,9.069,4.108,1.255,0,0
21063,0,0.17,0.00,9.074,4.085,1.240,0,0
21115,0,0.17,0.00,9.175,4.180,1.197,0,0
21167,0,0.16,0.00,9.165,4.085,1.192,0,0
21218,0,0.15,0.00,9.079,4.041,1.159,0,0
21270,0,0.16,0.50,9.012,4.032,1.173,0,0
21321,0,0.15,-1.34,8.983,4.113,1.216,0,0
21373,0,0.17,0.86,8.997,4.094,1.216,0,0
21425,0,0.15,0.00,9.108,4.094,1.188,0,0
21476,0,0.13,-0.48,9.160,4.128,1.140,0,0
21528,0,0.15,0.82,9.131,4.108,1.164,0,0
21578,0,0.14,-0.50,9.122,4.185,1.135,0,0
21627,0,0.16,0.00,9.031,4.132,1.207,0,0
21679,0,0.15,0.22,9.055,4.075,1.111,0,0
21730,0,0.12,-1.01,9.026,4.051,1.087,0,0
21782,0,0.14,0.00,9.098,4.185,1.111,0,0
21833,0,0.17,0.82,9.165,4.147,1.101,0,0
21886,0,0.15,0.00,9.179,4.128,1.097,0,0
21936,0,0.15,-1.08,9.127,4.113,1.120,0,0
21986,0,0.13,-0.52,9.012,4.161,1.173,0,0
22037,0,0.14,0.00,9.050,4.147,1.168,0,0
22088,0,0.12,-0.54,9.055,4.142,1.149,0,0
22140,0,0.15,1.34,9.079,4.099,1.159,0,0
22191,0,0.18,0.48,9.131,4.099,1.140,0,0
22243,0,0.18,0.00,9.112,4.132,1.173,0,0
22295,0,0.18,0.00,9.069,4.142,1.216,0,0
22346,0,0.21,1.34,9.098,4.175,1.178,0,0
22398,0,0.23,0.54,9.055,4.032,1.149,0,0
22449,0,0.23,0.00,9.050,3.979,1.188,0,0
22501,0,0.24,0.48,9.093,4.056,1.192,0,0
22553,0,0.29,2.01,9.108,4.070,1.164,0,0
22604,0,0.29,0.00,9.079,4.108,1.164,0,0
22656,0,0.29,0.00,9.017,4.104,1.245,0,0
22707,0,0.29,0.00,9.064,4.094,1.202,0,0
22758,0,0.29,0.00,9.127,4.156,1.149,0,0
22809,0,0.33,0.00,9.184,4.003,1.140,0,0
22861,0,0.33,0.00,9.141,3.950,1.101,0,0
22911,0,0.33,0.00,9.160,3.936,1.053,0,0
22962,0,0.28,-0.54,9.170,3.979,1.106,0,0
23012,0,0.28,0.00,9.017,3.936,1.188,0,0
23062,0,0.27,0.00,9.031,4.041,1.168,0,0
23113,0,0.31,1.36,9.141,4.065,1.154,0,0
23165,0,0.27,-1.36,9.179,4.022,1.130,0,0
23216,0,0.29,0.00,9.208,4.070,1.130,0,0
23268,0,0.29,-0.54,9.122,4.017,1.178,0,0
23320,0,0.28,0.00,9.136,3.970,1.140,0,0
23371,0,0.28,-0.48,9.079,4.003,1.144,0,0
23423,0,0.27,-0.52,9.050,4.003,1.168,0,0
23474,0,0.27,0.34,9.103,3.974,1.188,0,0
23526,0,0.27,0.00,9.131,4.041,1.097,0,0
23578,0,0.27,0.00,9.175,4.089,1.135,0,0
23628,0,0.26,-0.52,9.160,4.099,1.130,0,0
23679,0,0.30,0.00,9.088,4.032,1.192,0,0
23731,0,0.28,-0.54,9.141,4.080,1.154,0,0
23783,0,0.28,0.00,9.093,4.032,1.140,0,0
23834,0,0.29,-0.52,9.122,4.080,1.164,0,0
23886,0,0.26,-1.09,9.155,4.099,1.178,0,0
23937,0,0.25,0.00,9.093,4.080,1.207,0,0
23987,0,0.25,0.00,9.088,4.089,1.178,0,0
24037,0,0.27,0.91,9.026,4.008,1.188,0,0
24089,0,0.26,0.00,9.007,4.046,1.183,0,0
24141,0,0.23,-0.50,9.098,4.089,1.178,0,0
24192,0,0.25,0.00,9.093,4.008,1.125,0,0
24243,0,0.23,-0.45,9.175,4.056,1.101,0,0
24295,0,0.21,0.00,9.112,4.051,1.101,0,0
24346,0,0.23,1.47,9.103,4.089,1.120,0,0
24397,0,0.23,0.00,9.146,4.032,1.106,0,0
24448,0,0.22,-0.52,9.141,4.089,1.116,0,0
24500,0,0.26,0.00,9.165,4.094,1.144,0,0
24551,0,0.23,-0.52,9.127,4.123,1.144,0,0
24603,0,0.22,-0.48,9.031,4.022,1.188,0,0
24655,0,0.24,0.00,9.064,4.113,1.168,0,0
24706,0,0.21,-0.54,9.026,4.171,1.221,0,0
24758,0,0.23,0.00,9.093,4.156,1.178,0,0
24809,0,0.20,-0.52,9.122,4.046,1.149,0,0
24861,0,0.24,1.49,9.084,4.051,1.125,0,0
24911,0,0.22,0.00,9.074,4.132,1.125,0,0
24962,0,0.21,-0.52,9.079,4.137,1.077,0,0
25012,0,0.22,0.36,9.064,4.032,1.130,0,0
25064,0,0.21,0.00,9.141,4.056,1.092,0,0
25116,0,0.18,-0.50,9.146,4.104,1.092,0,0
25165,0,0.19,0.00,9.155,4.137,1.140,0,0
25217,0,0.18,0.86,9.151,4.190,1.164,0,0
25267,0,0.18,0.00,9.098,4.085,1.144,0,0
25319,0,0.14,-0.52,9.060,4.027,1.106,0,0
25370,0,0.16,0.86,9.055,4.099,1.101,0,0
25422,0,0.13,0.30,9.098,4.075,1.140,0,0
25473,0,0.12,-0.48,9.079,4.070,1.168,0,0
25525,0,0.13,0.00,9.074,4.070,1.188,0,0
25577,0,0.10,-1.01,9.108,4.094,1.164,0,0
25628,0,0.13,0.00,9.131,4.132,1.173,0,0
25680,0,0.09,-0.22,9.117,4.075,1.135,0,0
25731,0,0.07,-1.01,9.041,4.075,1.192,0,0
25783,0,0.09,0.00,9.041,4.046,1.149,0,0
25835,0,0.03,-0.56,9.112,4.037,1.149,0,0
25887,0,0.06,0.00,9.122,4.008,1.159,0,0
25937,0,0.05,0.85,9.103,4.008,1.149,0,0
25987,0,0.04,-0.56,9.108,4.070,1.159,0,0
26038,0,0.06,0.00,9.112,4.137,1.154,0,0
26090,0,0.05,0.91,9.112,4.056,1.125,0,0
26141,0,0.05,0.00,9.112,3.994,1.106,0,0
26193,0,0.03,0.00,9.079,3.893,1.077,0,0
26244,0,0.03,-0.54,9.103,3.931,1.116,0,0
26295,0,0.04,0.20,9.251,4.075,1.106,0,0
26347,0,0.03,0.00,9.242,4.238,1.111,0,0
26398,0,-0.00,-0.50,9.060,4.152,1.211,0,0
26450,0,0.02,0.00,9.012,4.108,1.183,0,0
26501,0,0.01,0.00,9.045,3.979,1.140,0,0
26552,0,0.01,0.00,9.064,3.917,1.111,0,0
26603,0,-0.01,0.00,9.141,3.965,1.135,0,0
26655,0,-0.02,-0.52,9.069,4.022,1.140,0,0
26707,0,0.00,-0.52,9.146,4.089,1.168,0,0
26758,0,-0.01,-0.48,9.103,4.094,1.168,0,0
26810,0,-0.03,0.00,9.103,4.085,1.154,0,0
26861,0,-0.05,-0.48,9.088,4.046,1.149,0,0
26912,0,-0.05,0.00,9.064,4.032,1.092,0,0
26962,0,-0.07,-0.54,9.088,4.027,1.092,0,0
27012,0,-0.07,0.00,9.103,4.137,1.140,0,0
27062,0,-0.08,0.00,9.112,4.089,1.149,0,0
27114,0,-0.08,0.00,9.146,4.061,1.120,0,0
27165,0,-0.06,0.86,9.151,4.085,1.130,0,0
27217,0,-0.07,0.00,9.117,4.142,1.178,0,0
27269,0,-0.10,0.86,9.093,4.099,1.192,0,0
27320,0,-0.11,-0.56,9.050,4.118,1.164,0,0
27372,0,-0.13,0.00,9.036,4.132,1.164,0,0
27423,0,-0.14,-0.56,9.021,4.065,1.144,0,0
27474,0,-0.15,-0.52,9.050,4.118,1.144,0,0
27525,0,-0.17,-0.48,9.155,4.075,1.120,0,0
27577,0,-0.20,-0.52,9.093,4.032,1.106,0,0
27629,0,-0.17,0.86,9.074,4.209,1.144,0,0
27680,0,-0.17,0.00,9.122,4.247,1.135,0,0
27732,0,-0.17,0.00,9.131,4.132,1.135,0,0
27783,0,-0.14,1.34,9.093,4.132,1.168,0,0
27835,0,-0.16,-0.52,9.017,4.161,1.188,0,0
27885,0,-0.14,0.88,9.055,4.171,1.216,0,0
27935,0,-0.14,0.00,9.079,4.104,1.188,0,0
27985,0,-0.18,-1.04,9.146,4.108,1.211,0,0
28036,0,-0.20,-0.60,9.084,4.094,1.207,0,0
28087,0,-0.20,0.00,9.064,4.204,1.250,0,0
28139,0,-0.23,-0.56,8.993,4.118,1.279,0,0
28191,0,-0.23,0.00,9.155,3.984,1.183,0,0
28242,0,-0.25,-0.45,9.160,4.003,1.188,0,0
28294,0,-0.27,-0.56,9.155,4.037,1.192,0,0
28344,0,-0.28,-0.27,9.112,4.032,1.188,0,0
28396,0,-0.27,0.88,8.993,4.037,1.283,0,0
28448,0,-0.30,-1.01,9.021,4.061,1.269,0,0
28498,0,-0.30,0.00,9.117,4.080,1.207,0,0
28550,0,-0.31,-0.52,9.127,3.917,1.197,0,0
28601,0,-0.35,-0.52,9.179,3.974,1.211,0,0
28653,0,-0.33,0.74,9.098,3.984,1.279,0,0
28704,0,-0.35,0.00,9.122,4.070,1.245,0,0
28756,0,-0.36,-0.56,9.117,4.056,1.302,0,0
28807,0,-0.39,-1.01,9.093,3.994,1.312,0,0
28859,0,-0.40,0.82,9.175,4.003,1.293,0,0
28909,0,-0.42,-1.09,9.146,3.946,1.302,0,0
28960,0,-0.44,0.00,9.232,3.970,1.192,0,0
29010,0,-0.46,-0.54,9.146,3.926,1.221,0,0
29061,0,-0.48,-0.56,9.017,3.845,1.231,0,0
29112,0,-0.48,0.00,9.060,3.917,1.250,0,0
29164,0,-0.47,-0.52,9.117,3.821,1.211,0,0
29216,0,-0.48,-0.52,9.203,3.797,1.211,0,0
29267,0,-0.50,0.00,9.199,3.946,1.226,0,0
29319,0,-0.50,0.00,9.151,3.917,1.279,0,0
29370,0,-0.51,0.00,9.069,3.903,1.255,0,0
29422,0,-0.51,0.00,9.055,3.955,1.264,0,0
29474,0,-0.51,0.00,9.136,4.104,1.259,0,0
29524,0,-0.50,0.48,9.141,4.085,1.269,0,0
29575,0,-0.48,0.00,9.203,3.960,1.216,0,0
29627,0,-0.47,0.56,9.199,4.041,1.168,0,0
29679,0,-0.47,0.00,9.194,4.027,1.168,0,0
29730,0,-0.43,0.52,9.103,3.912,1.202,0,0
29782,0,-0.41,0.48,9.012,3.984,1.259,0,0
29833,0,-0.41,0.00,9.122,4.085,1.188,0,0
29886,0,-0.39,0.56,9.151,4.017,1.178,0,0
29936,0,-0.37,0.48,9.098,3.989,1.240,0,0
29986,0,-0.37,0.00,9.127,4.017,1.221,0,0
30037,0,-0.38,0.60,9.160,4.085,1.221,0,0
30087,0,-0.40,-0.60,9.131,4.041,1.192,0,0
30138,0,-0.40,0.00,9.108,4.061,1.164,0,0
30190,0,-0.38,0.00,9.036,4.022,1.211,0,0
30241,0,-0.33,0.00,9.084,3.974,1.183,0,0
30293,0,-0.30,0.48,9.155,3.936,1.183,0,0
30345,0,-0.29,0.56,9.251,4.056,1.159,0,0
30395,0,-0.29,0.00,9.208,4.041,1.130,0,0
30447,0,-0.28,0.00,9.103,4.008,1.149,0,0
30498,0,-0.26,0.48,9.055,3.936,1.173,0,0
30550,0,-0.26,0.00,9.060,3.936,1.149,0,0
30602,0,-0.28,-0.48,9.160,3.998,1.173,0,0
30652,0,-0.28,0.00,9.179,4.013,1.159,0,0
30704,0,-0.29,-0.52,9.179,3.998,1.173,0,0
30755,0,-0.29,0.00,9.131,3.960,1.183,0,0
30807,0,-0.30,-0.52,9.108,4.013,1.159,0,0
30858,0,-0.30,0.00,9.060,3.965,1.207,0,0
30909,0,-0.30,0.00,9.103,3.994,1.164,0,0
30959,0,-0.30,0.00,9.136,3.974,1.197,0,0
31009,0,-0.29,0.00,9.146,3.984,1.211,0,0
31060,0,-0.29,0.00,9.151,3.984,1.164,0,0
31110,0,-0.29,0.00,9.136,4.046,1.159,0,0
31162,0,-0.28,0.00,9.103,3.917,1.207,0,0
31213,0,-0.28,0.00,9.151,3.974,1.135,0,0
31265,0,-0.29,-0.52,9.141,4.013,1.144,0,0
31316,0,-0.28,0.00,9.155,3.950,1.159,0,0
31368,0,-0.29,-0.52,9.189,3.998,1.154,0,0
31420,0,-0.28,0.00,9.117,4.003,1.149,0,0
31471,0,-0.28,-0.52,9.117,3.984,1.140,0,0
31523,0,-0.28,0.00,9.098,3.998,1.216,0,0
31574,0,-0.26,0.00,9.050,4.017,1.178,0,0
31626,0,-0.30,-1.34,9.170,4.008,1.130,0,0
31677,0,-0.28,0.00,9.175,3.989,1.164,0,0
31728,0,-0.27,0.48,9.141,3.946,1.183,0,0
31779,0,-0.27,0.00,9.141,4.056,1.149,0,0
31831,0,-0.26,0.52,9.108,3.974,1.135,0,0
31880,0,-0.26,0.00,9.170,3.979,1.159,0,0
31931,0,-0.27,-0.56,9.155,4.037,1.140,0,0
31981,0,-0.27,0.00,9.179,4.037,1.116,0,0
32031,0,-0.27,0.00,9.117,3.946,1.135,0,0
32082,0,-0.27,0.00,9.184,3.998,1.073,0,0
32133,0,-0.28,-0.48,9.175,3.994,1.116,0,0
32185,0,-0.30,0.00,9.151,4.027,1.144,0,0
32236,0,-0.30,0.52,9.060,3.941,1.149,0,0
32288,0,-0.26,0.00,9.093,3.984,1.144,0,0
32340,0,-0.26,0.00,9.146,3.998,1.092,0,0
32391,0,-0.28,-0.52,9.108,3.922,1.144,0,0
32443,0,-0.28,0.00,9.218,3.926,1.116,0,0
32495,0,-0.23,0.48,9.203,3.974,1.087,0,0
32546,0,-0.23,0.00,9.165,3.960,1.087,0,0
32598,0,-0.19,1.34,9.218,3.950,1.063,0,0
32649,0,-0.19,0.00,9.122,3.903,1.092,0,0
32700,0,-0.20,-0.52,9.108,3.936,1.077,0,0
32751,0,-0.22,0.00,9.103,3.917,1.077,0,0
32803,0,-0.24,-0.48,9.246,3.855,1.039,0,0
32855,0,-0.24,0.00,9.208,3.788,1.068,0,0
32905,0,-0.24,0.00,9.184,3.979,1.101,0,0
32955,0,-0.21,1.41,9.194,3.955,1.125,0,0
33005,0,-0.22,-0.50,9.194,3.960,1.130,0,0
33056,0,-0.22,0.00,9.170,3.855,1.106,0,0
33105,0,-0.22,0.00,9.203,3.917,1.092,0,0
33157,0,-0.21,0.48,9.170,3.869,1.101,0,0
33208,0,-0.20,0.56,9.141,3.955,1.082,0,0
33260,0,-0.20,0.00,9.160,3.883,1.063,0,0
33312,0,-0.18,0.00,9.146,3.845,1.082,0,0
33363,0,-0.14,0.88,9.103,3.912,1.144,0,0
33415,0,-0.14,0.00,9.170,3.955,1.130,0,0
33466,0,-0.17,-0.52,9.165,3.888,1.106,0,0
33518,0,-0.16,0.52,9.266,3.946,1.082,0,0
33569,0,-0.16,0.00,9.266,3.879,1.073,0,0
33620,0,-0.16,0.00,9.170,3.879,1.092,0,0
33671,0,-0.17,0.00,9.117,3.879,1.092,0,0
33723,0,-0.17,0.00,9.203,3.970,1.077,0,0
33775,0,-0.12,0.00,9.208,3.922,1.097,0,0
33826,0,-0.14,-0.56,9.179,3.864,1.063,0,0
33878,0,-0.14,0.00,9.222,3.922,1.068,0,0
33928,0,-0.15,-0.52,9.155,3.850,1.111,0,0
33979,0,-0.15,0.00,9.155,3.845,1.058,0,0
34029,0,-0.16,0.00,9.151,3.883,1.159,0,0
34079,0,-0.20,-1.45,9.165,3.903,1.202,0,0
34131,0,-0.16,1.34,9.237,3.950,1.211,0,0
34182,0,-0.16,0.00,9.357,4.056,1.149,0,0
34243,0,-0.16,-0.31,9.270,3.912,1.120,0,0
34293,0,-0.16,0.00,9.256,3.836,1.068,0,0
34344,0,-0.15,0.00,9.098,3.711,1.092,0,0
34396,0,-0.15,0.00,9.050,3.778,1.097,0,0
34448,0,-0.15,0.00,9.055,3.802,1.144,0,0
34499,0,-0.14,0.00,9.194,3.831,1.135,0,0
34551,0,-0.12,0.60,9.318,3.859,1.164,0,0
34602,0,-0.12,0.00,9.323,3.898,1.125,0,0
34654,0,-0.12,0.00,9.208,3.883,1.140,0,0
34706,0,-0.11,0.52,9.146,3.859,1.101,0,0
34757,0,-0.10,0.45,9.131,3.797,1.106,0,0
34809,0,-0.10,0.00,9.098,3.725,1.144,0,0
34860,0,-0.10,0.00,9.146,3.759,1.207,0,0
34911,0,-0.12,-0.84,9.237,3.864,1.168,0,0
34961,0,-0.12,0.00,9.285,3.974,1.197,0,0
35012,0,-0.12,0.00,9.294,4.022,1.159,0,0
35061,0,-0.13,0.00,9.179,3.926,1.188,0,0
35113,0,-0.14,-0.48,9.151,3.807,1.154,0,0
35163,0,-0.14,0.00,9.146,3.716,1.106,0,0
35215,0,-0.14,0.00,9.194,3.792,1.116,0,0
35266,0,-0.16,0.00,9.237,3.888,1.125,0,0
35318,0,-0.17,-0.52,9.170,3.850,1.111,0,0
35369,0,-0.14,-0.56,9.155,3.893,1.183,0,0
35421,0,-0.15,-0.48,9.189,3.903,1.111,0,0
35473,0,-0.15,0.00,9.328,3.850,0.996,0,0
35524,0,-0.13,0.00,8.926,3.697,1.192,0,0
35576,0,-0.13,0.00,8.997,3.998,1.264,0,0
35627,0,-0.13,0.00,9.069,4.027,1.120,0,0
35679,0,-0.14,-0.52,9.280,4.065,1.006,0,0
35731,0,-0.14,0.00,9.390,3.807,0.905,0,0
35782,0,-0.13,0.00,9.414,3.596,0.876,0,0
35834,0,-0.13,0.00,9.352,3.649,0.934,0,0
35886,0,-0.14,0.00,9.290,3.941,0.953,0,0
35936,0,-0.14,0.00,9.155,4.070,1.044,0,0
35987,0,-0.14,0.00,9.036,3.869,1.135,0,0
36037,0,-0.13,0.56,9.007,3.792,1.192,0,0
36089,0,-0.14,-0.52,9.165,3.922,1.063,0,0
36139,0,-0.14,0.00,9.208,4.041,1.073,0,0
36190,0,-0.14,0.00,9.280,3.941,1.144,0,0
36242,0,-0.13,0.00,9.562,3.778,1.034,0,0
36296,0,-0.14,-0.19,9.510,4.166,0.958,0,0
36348,0,-0.13,0.56,8.921,4.037,1.135,0,0
36400,0,-0.11,0.52,8.792,3.754,1.159,0,0
36450,0,-0.13,-0.52,8.734,3.759,1.120,0,0
36501,0,-0.13,0.00,9.026,3.859,1.010,0,0
36553,0,-0.11,0.80,9.165,3.917,1.006,0,0
36602,0,-0.11,0.00,9.428,3.749,0.982,0,0
36654,0,-0.14,-0.52,9.491,3.797,0.943,0,0
36705,0,-0.10,1.34,9.337,3.903,1.034,0,0
36757,0,-0.10,0.00,9.045,3.989,1.173,0,0
36808,0,-0.11,0.00,9.084,4.137,1.149,0,0
36860,0,-0.11,0.00,9.050,4.032,1.116,0,0
36910,0,-0.14,-0.56,8.782,4.013,1.326,0,0
36961,0,-0.14,0.00,8.926,4.233,1.221,0,0
37011,0,-0.13,0.00,9.218,4.065,1.097,0,0
37064,0,-0.16,-1.09,9.376,3.926,1.053,0,0
37115,0,-0.17,-0.56,9.414,4.041,0.991,0,0
37167,0,-0.19,0.00,9.246,4.041,1.039,0,0
37218,0,-0.14,0.82,9.203,4.027,1.039,0,0
37270,0,-0.16,-0.48,9.112,3.994,1.025,0,0
37321,0,-0.15,-1.01,9.050,3.931,1.053,0,0
37372,0,-0.15,0.00,9.041,3.936,1.097,0,0
37423,0,-0.17,0.34,9.050,4.061,1.101,0,0
37475,0,-0.19,-1.01,9.093,4.061,1.082,0,0
37527,0,-0.17,0.00,9.179,4.075,1.120,0,0
37578,0,-0.23,-1.04,9.246,3.946,1.073,0,0
37630,0,-0.25,0.00,9.227,3.946,1.049,0,0
37681,0,-0.28,-1.01,9.136,3.998,1.058,0,0
37733,0,-0.28,0.00,9.064,3.984,1.053,0,0
37785,0,-0.29,-0.52,9.084,3.946,1.034,0,0
37836,0,-0.29,0.00,9.151,3.970,1.034,0,0
37888,0,-0.29,0.00,9.136,3.946,1.044,0,0
37939,0,-0.30,0.00,9.194,4.032,1.058,0,0
37989,0,-0.30,0.00,9.117,3.998,1.092,0,0
