Tempo,Estado,Alt,Vel,AccX,AccY,AccZ,Lat,Lon
20223,0,-0.09,0.52,9.907,0.148,-1.614,0,0
20274,0,-0.09,0.00,9.912,0.168,-1.628,0,0
20325,0,-0.08,0.20,9.902,0.134,-1.599,0,0
20375,0,-0.06,0.52,9.926,0.182,-1.633,0,0
20426,0,-0.08,0.00,9.902,0.144,-1.595,0,0
20478,0,-0.06,0.56,9.912,0.182,-1.609,0,0
20527,0,-0.06,0.00,9.917,0.139,-1.633,0,0
20579,0,-0.08,0.00,9.912,0.153,-1.642,0,0
20629,0,-0.06,0.56,9.926,0.168,-1.614,0,0
20679,0,-0.06,0.00,9.893,0.177,-1.614,0,0
20729,0,-0.06,0.00,9.893,0.177,-1.585,0,0
20779,0,-0.09,-1.13,9.888,0.148,-1.595,0,0
20831,0,-0.09,0.00,9.907,0.144,-1.618,0,0
20883,0,-0.10,0.00,9.902,0.168,-1.614,0,0
20934,0,-0.07,1.34,9.922,0.158,-1.604,0,0
20986,0,-0.07,0.00,9.912,0.163,-1.609,0,0
21037,0,-0.10,0.00,9.912,0.158,-1.638,0,0
21089,0,-0.10,0.00,9.917,0.148,-1.614,0,0
21141,0,-0.08,-0.45,9.907,0.163,-1.599,0,0
21191,0,-0.08,0.00,9.902,0.139,-1.623,0,0
21243,0,-0.09,-0.82,9.907,0.144,-1.614,0,0
21294,0,-0.10,0.00,9.912,0.172,-1.595,0,0
21346,0,-0.10,0.00,9.898,0.163,-1.618,0,0
21397,0,-0.10,0.00,9.912,0.153,-1.623,0,0
21449,0,-0.10,0.00,9.907,0.172,-1.638,0,0
21500,0,-0.10,0.00,9.907,0.129,-1.580,0,0
21552,0,-0.12,0.00,9.917,0.158,-1.614,0,0
21604,0,-0.09,0.56,9.902,0.182,-1.638,0,0
21654,0,-0.09,0.00,9.907,0.148,-1.590,0,0
21705,0,-0.09,0.00,9.898,0.153,-1.618,0,0
21755,0,-0.08,0.00,9.893,0.139,-1.595,0,0
21804,0,-0.08,0.00,9.917,0.148,-1.599,0,0
21856,0,-0.10,0.52,9.907,0.187,-1.628,0,0
21908,0,-0.10,0.00,9.907,0.163,-1.618,0,0
21959,0,-0.10,0.00,9.902,0.144,-1.599,0,0
22011,0,-0.08,0.00,9.907,0.177,-1.595,0,0
22062,0,-0.08,0.00,9.917,0.158,-1.604,0,0
22113,0,-0.08,0.00,9.907,0.148,-1.638,0,0
22164,0,-0.08,0.00,9.912,0.144,-1.590,0,0
22216,0,-0.08,-0.52,9.917,0.144,-1.614,0,0
22267,0,-0.07,0.56,9.912,0.148,-1.618,0,0
22319,0,-0.07,0.00,9.912,0.172,-1.609,0,0
22390,0,-0.08,-0.16,9.922,0.163,-1.642,0,0
22441,0,-0.08,0.00,9.907,0.153,-1.623,0,0
22492,0,-0.08,0.00,9.912,0.163,-1.614,0,0
22543,0,-0.10,0.00,9.917,0.148,-1.590,0,0
22595,0,-0.08,0.00,9.888,0.158,-1.604,0,0
22645,0,-0.08,0.00,9.917,0.144,-1.599,0,0
22696,0,-0.08,0.00,9.907,0.163,-1.623,0,0
22746,0,-0.10,0.00,9.907,0.163,-1.623,0,0
22796,0,-0.10,0.00,9.912,0.158,-1.638,0,0
22847,0,-0.11,0.00,9.898,0.177,-1.633,0,0
22899,0,-0.11,0.00,9.902,0.153,-1.604,0,0
22950,0,-0.11,0.00,9.912,0.158,-1.580,0,0
23002,0,-0.11,0.48,9.917,0.148,-1.614,0,0
23054,0,-0.11,0.00,9.917,0.148,-1.642,0,0
23105,0,-0.09,-0.56,9.902,0.177,-1.604,0,0
23157,0,-0.09,0.00,9.902,0.148,-1.609,0,0
23208,0,-0.10,0.00,9.912,0.168,-1.638,0,0
23260,0,-0.10,0.00,9.902,0.144,-1.599,0,0
23312,0,-0.12,0.00,9.922,0.148,-1.633,0,0
23362,0,-0.10,0.48,9.902,0.158,-1.633,0,0
23413,0,-0.09,0.00,9.931,0.139,-1.623,0,0
23465,0,-0.14,-0.56,9.888,0.206,-1.618,0,0
23517,0,-0.14,0.00,9.902,0.158,-1.590,0,0
23568,0,-0.14,0.00,9.898,0.144,-1.599,0,0
23620,0,-0.13,0.56,9.922,0.163,-1.618,0,0
23671,0,-0.13,0.00,9.912,0.148,-1.623,0,0
23721,0,-0.13,0.56,9.907,0.163,-1.599,0,0
23771,0,-0.11,0.52,9.917,0.158,-1.609,0,0
23823,0,-0.10,0.00,9.902,0.153,-1.614,0,0
23872,0,-0.08,0.00,9.917,0.168,-1.638,0,0
23924,0,-0.08,0.00,9.922,0.139,-1.599,0,0
23975,0,-0.08,0.00,9.926,0.163,-1.623,0,0
24027,0,-0.12,-1.27,9.917,0.158,-1.618,0,0
24078,0,-0.13,-1.75,9.907,0.158,-1.623,0,0
24165,0,-0.12,0.20,9.912,0.163,-1.585,0,0
24217,0,-0.10,0.00,9.912,0.163,-1.604,0,0
24267,0,-0.10,0.00,9.907,0.168,-1.623,0,0
24319,0,-0.09,0.00,9.917,0.153,-1.590,0,0
24370,0,-0.10,0.00,9.902,0.153,-1.628,0,0
24422,0,-0.12,0.00,9.917,0.163,-1.623,0,0
24473,0,-0.12,0.00,9.912,0.163,-1.638,0,0
24525,0,-0.10,0.74,9.907,0.163,-1.628,0,0
24577,0,-0.10,0.00,9.922,0.158,-1.623,0,0
24626,0,-0.11,-0.56,9.912,0.158,-1.628,0,0
24677,0,-0.11,0.00,9.907,0.172,-1.604,0,0
24727,0,-0.11,0.00,9.912,0.158,-1.609,0,0
24777,0,-0.10,0.56,9.926,0.158,-1.623,0,0
24829,0,-0.11,0.00,9.898,0.148,-1.604,0,0
24880,0,-0.10,0.00,9.922,0.129,-1.609,0,0
24932,0,-0.10,0.00,9.907,0.177,-1.604,0,0
24984,0,-0.12,-0.74,9.907,0.153,-1.595,0,0
25035,0,-0.10,0.52,9.936,0.153,-1.623,0,0
25087,0,-0.10,0.00,9.907,0.172,-1.628,0,0
25138,0,-0.08,0.56,9.893,0.139,-1.585,0,0
25189,0,-0.08,0.00,9.917,0.163,-1.623,0,0
25240,0,-0.05,0.48,9.912,0.158,-1.614,0,0
25292,0,-0.04,0.00,9.912,0.168,-1.628,0,0
25344,0,-0.04,0.00,9.912,0.172,-1.623,0,0
25395,0,-0.02,0.52,9.912,0.134,-1.595,0,0
25447,0,-0.01,0.00,9.926,0.158,-1.614,0,0
25498,0,-0.01,0.00,9.898,0.168,-1.599,0,0
25550,0,0.00,0.00,9.912,0.134,-1.642,0,0
25602,0,0.00,0.48,9.907,0.172,-1.647,0,0
25652,0,-0.02,-1.45,9.922,0.153,-1.623,0,0
25702,0,-0.02,0.00,9.917,0.168,-1.604,0,0
25753,0,-0.03,-0.52,9.926,0.148,-1.647,0,0
25802,0,-0.05,0.00,9.917,0.153,-1.633,0,0
25854,0,-0.06,0.00,9.922,0.144,-1.638,0,0
25906,0,-0.07,-0.48,9.898,0.177,-1.595,0,0
25957,0,-0.07,0.00,9.912,0.153,-1.623,0,0
26009,0,-0.06,0.00,9.926,0.163,-1.595,0,0
26060,0,-0.06,0.00,9.917,0.153,-1.614,0,0
26111,0,-0.05,0.52,9.926,0.168,-1.633,0,0
26162,0,-0.05,0.00,9.912,0.172,-1.599,0,0
26214,0,-0.05,0.00,9.912,0.139,-1.628,0,0
26266,0,-0.05,0.00,9.922,0.168,-1.614,0,0
26317,0,-0.05,0.00,9.931,0.158,-1.623,0,0
26369,0,-0.05,0.00,9.912,0.172,-1.633,0,0
26420,0,-0.01,0.00,9.902,0.139,-1.604,0,0
26471,0,-0.01,0.00,9.907,0.153,-1.599,0,0
26522,0,-0.05,-1.83,9.922,0.158,-1.623,0,0
26574,0,-0.05,0.00,9.912,0.168,-1.609,0,0
26624,0,-0.07,-1.34,9.917,0.139,-1.604,0,0
26674,0,-0.07,0.00,9.912,0.153,-1.585,0,0
26725,0,-0.09,0.00,9.917,0.148,-1.618,0,0
26775,0,-0.09,0.00,9.912,0.153,-1.599,0,0
26826,0,-0.09,0.00,9.907,0.139,-1.599,0,0
26878,0,-0.09,0.00,9.912,0.158,-1.609,0,0
26929,0,-0.10,0.00,9.931,0.158,-1.609,0,0
26981,0,-0.09,0.00,9.902,0.153,-1.609,0,0
27033,0,-0.12,0.00,9.902,0.153,-1.604,0,0
27084,0,-0.11,0.48,9.926,0.148,-1.599,0,0
27136,0,-0.10,0.00,9.888,0.144,-1.623,0,0
27187,0,-0.11,-0.52,9.917,0.163,-1.604,0,0
27239,0,-0.10,0.00,9.912,0.158,-1.642,0,0
27291,0,-0.08,0.00,9.922,0.144,-1.609,0,0
27341,0,-0.08,0.00,9.907,0.139,-1.618,0,0
27393,0,-0.07,0.48,9.926,0.139,-1.609,0,0
27444,0,-0.05,0.00,9.878,0.158,-1.599,0,0
27496,0,-0.08,0.48,9.922,0.153,-1.595,0,0
27547,0,0.07,0.00,9.926,0.163,-1.585,0,0
27599,0,0.28,4.04,9.907,0.163,-1.604,0,0
27649,0,0.40,4.79,9.898,0.134,-1.642,0,0
27732,0,0.61,1.87,9.893,0.163,-1.628,0,0
27783,0,0.56,-1.97,9.917,0.177,-1.590,0,0
27834,0,2.10,56.83,9.898,0.139,-1.642,0,0
27885,0,3.51,52.31,9.902,0.158,-1.633,0,0
27937,0,4.78,0.00,9.922,0.158,-1.609,0,0
27988,0,7.14,41.74,9.907,0.148,-1.614,0,0
28040,0,8.25,0.00,9.922,0.158,-1.633,0,0
28092,0,10.23,37.30,9.931,0.172,-1.614,0,0
28143,0,9.56,-24.77,9.931,0.153,-1.609,0,0
28195,0,8.98,0.00,9.902,0.163,-1.657,0,0
28246,0,7.89,-19.09,9.907,0.168,-1.618,0,0
28296,0,7.40,-8.58,9.902,0.148,-1.633,0,0
28348,0,6.47,-18.66,9.917,0.168,-1.609,0,0
28400,0,6.08,-14.70,9.936,0.148,-1.618,0,0
28450,0,5.69,-14.18,9.893,0.158,-1.604,0,0
28501,0,5.35,0.00,9.907,0.163,-1.599,0,0
28553,0,4.70,-11.53,9.907,0.168,-1.614,0,0
28605,0,4.43,-10.14,9.902,0.168,-1.623,0,0
28655,0,4.14,0.00,9.893,0.172,-1.614,0,0
28706,0,3.68,-7.52,9.912,0.158,-1.642,0,0
28756,0,3.44,-9.13,9.902,0.158,-1.609,0,0
28805,0,3.06,-6.24,9.912,0.163,-1.609,0,0
28857,0,2.85,-7.47,9.898,0.148,-1.604,0,0
28909,0,2.67,0.00,9.917,0.158,-1.623,0,0
28960,0,2.35,-5.27,9.893,0.158,-1.609,0,0
29012,0,2.19,-5.79,9.912,0.168,-1.633,0,0
29063,0,1.89,-5.27,9.922,0.163,-1.623,0,0
29115,0,1.78,-4.04,9.898,0.153,-1.599,0,0
29166,0,1.68,0.00,9.912,0.158,-1.618,0,0
29218,0,1.47,-3.54,9.907,0.158,-1.609,0,0
29270,0,1.40,0.00,9.926,0.163,-1.585,0,0
29320,0,1.29,-4.04,9.917,0.187,-1.633,0,0
29372,0,1.22,0.00,9.922,0.153,-1.633,0,0
29423,0,1.06,-3.09,9.898,0.168,-1.642,0,0
29475,0,1.01,-2.68,9.912,0.144,-1.599,0,0
29526,0,0.86,-2.72,9.917,0.172,-1.609,0,0
29578,0,0.81,-1.83,9.926,0.153,-1.614,0,0
29628,0,0.75,0.00,9.926,0.139,-1.614,0,0
29678,0,0.64,-2.37,9.907,0.172,-1.623,0,0
29729,0,0.61,-1.47,9.888,0.177,-1.604,0,0
29779,0,0.56,0.00,9.931,0.163,-1.609,0,0
29830,0,0.50,-1.45,9.912,0.163,-1.638,0,0
29882,0,0.47,0.00,9.898,0.158,-1.633,0,0
29933,0,0.38,-1.36,9.917,0.168,-1.628,0,0
29985,0,0.33,-1.84,9.912,0.148,-1.595,0,0
30037,0,0.29,0.00,9.902,0.163,-1.609,0,0
30088,0,0.26,-1.86,9.907,0.163,-1.609,0,0
30140,0,0.22,0.00,9.917,0.163,-1.614,0,0
30191,0,0.17,0.00,9.907,0.139,-1.585,0,0
30242,0,0.17,0.00,9.931,0.153,-1.628,0,0
30293,0,0.13,0.00,9.902,0.158,-1.614,0,0
30345,0,0.09,-0.66,9.922,0.153,-1.609,0,0
30396,0,0.04,-2.03,9.912,0.172,-1.599,0,0
30448,0,0.05,0.00,9.917,0.153,-1.618,0,0
30498,0,0.05,0.00,9.907,0.158,-1.604,0,0
30547,0,0.01,0.00,9.912,0.182,-1.628,0,0
30599,0,0.01,0.00,9.912,0.158,-1.614,0,0
30649,0,-0.04,0.00,9.898,0.158,-1.609,0,0
30699,0,-0.04,0.00,9.902,0.168,-1.638,0,0
30750,0,-0.07,-1.45,9.917,0.148,-1.618,0,0
30799,0,-0.07,0.00,9.917,0.163,-1.633,0,0
30851,0,-0.06,0.52,9.907,0.163,-1.623,0,0
30903,0,-0.05,0.00,9.917,0.148,-1.618,0,0
30954,0,-0.08,-1.34,9.907,0.158,-1.599,0,0
31006,0,-0.08,0.00,9.902,0.153,-1.623,0,0
31057,0,-0.08,0.00,9.893,0.177,-1.628,0,0
31109,0,-0.08,0.00,9.917,0.158,-1.618,0,0
31161,0,-0.08,0.00,9.912,0.153,-1.585,0,0
31212,0,-0.12,-1.34,9.888,0.177,-1.642,0,0
31264,0,-0.12,0.00,9.912,0.153,-1.623,0,0
31314,0,-0.13,-0.52,9.912,0.144,-1.599,0,0
31363,0,-0.13,0.00,9.917,0.153,-1.652,0,0
31415,0,-0.11,-0.48,9.893,0.153,-1.618,0,0
31466,0,-0.10,0.48,9.893,0.163,-1.633,0,0
31518,0,-0.13,0.00,9.917,0.153,-1.599,0,0
31569,0,-0.10,0.48,9.931,0.148,-1.604,0,0
31619,0,-0.10,0.00,9.902,0.148,-1.618,0,0
31669,0,-0.09,0.56,9.917,0.168,-1.614,0,0
31720,0,-0.09,0.00,9.912,0.158,-1.628,0,0
31770,0,-0.08,0.00,9.898,0.158,-1.647,0,0
31822,0,-0.09,-0.52,9.907,0.158,-1.609,0,0
31874,0,-0.10,-0.52,9.898,0.158,-1.618,0,0
31925,0,-0.12,0.00,9.907,0.144,-1.599,0,0
31977,0,-0.10,0.48,9.917,0.168,-1.618,0,0
32028,0,-0.09,0.00,9.931,0.158,-1.614,0,0
32080,0,-0.06,0.52,9.907,0.153,-1.604,0,0
32132,0,-0.05,0.52,9.912,0.158,-1.633,0,0
32182,0,-0.05,0.00,9.922,0.163,-1.599,0,0
32233,0,-0.05,0.00,9.917,0.144,-1.633,0,0
32285,0,-0.05,-0.52,9.907,0.144,-1.614,0,0
32337,0,-0.05,0.00,9.907,0.153,-1.609,0,0
32388,0,-0.09,-0.54,9.917,0.148,-1.642,0,0
32440,0,-0.09,0.00,9.917,0.148,-1.604,0,0
32490,0,-0.06,1.01,9.898,0.158,-1.609,0,0
32539,0,-0.01,0.00,9.902,0.139,-1.599,0,0
32591,0,-0.03,-0.86,9.912,0.158,-1.614,0,0
32641,0,-0.05,0.00,9.922,0.172,-1.642,0,0
32691,0,-0.03,0.54,9.922,0.148,-1.623,0,0
32742,0,-0.03,0.00,9.912,0.168,-1.595,0,0
32791,0,-0.03,0.00,9.922,0.172,-1.618,0,0
32843,0,-0.06,-0.48,9.912,0.139,-1.599,0,0
32892,0,-0.02,1.34,9.926,0.153,-1.604,0,0
32944,0,-0.05,0.48,9.917,0.144,-1.614,0,0
32995,0,-0.01,0.00,9.902,0.134,-1.609,0,0
33047,0,-0.02,0.00,9.912,0.168,-1.633,0,0
33098,0,-0.06,0.00,9.926,0.158,-1.633,0,0
33150,0,-0.06,0.00,9.898,0.153,-1.614,0,0
33202,0,-0.07,0.00,9.926,0.148,-1.614,0,0
33252,0,-0.07,0.00,9.912,0.148,-1.623,0,0
33304,0,-0.07,0.00,9.898,0.139,-1.609,0,0
33355,0,-0.09,-0.48,9.917,0.172,-1.623,0,0
33407,0,-0.11,-0.48,9.931,0.153,-1.614,0,0
33458,0,-0.11,0.00,9.922,0.153,-1.628,0,0
33510,0,-0.11,0.00,9.912,0.163,-1.628,0,0
33562,0,-0.13,0.00,9.898,0.153,-1.614,0,0
33614,0,-0.14,-0.52,9.917,0.163,-1.628,0,0
33664,0,-0.14,0.00,9.907,0.148,-1.628,0,0
33714,0,-0.15,-0.52,9.883,0.163,-1.628,0,0
33765,0,-0.15,0.00,9.893,0.172,-1.623,0,0
33816,0,-0.03,6.36,9.907,0.153,-1.623,0,0
33868,0,0.08,4.04,9.907,0.172,-1.618,0,0
33920,0,0.18,0.00,9.902,0.144,-1.647,0,0
33971,0,0.43,4.53,9.907,0.144,-1.642,0,0
34034,0,0.47,0.83,9.926,0.144,-1.609,0,0
34085,0,0.47,0.00,9.907,0.153,-1.609,0,0
34164,0,3.31,29.70,9.926,0.163,-1.623,0,0
34216,0,4.56,0.00,9.898,0.144,-1.628,0,0
34267,0,7.03,44.33,9.917,0.148,-1.633,0,0
34318,0,7.01,-0.52,9.898,0.158,-1.623,0,0
34369,0,9.14,37.26,9.922,0.158,-1.618,0,0
34421,0,10.11,0.00,9.902,0.158,-1.642,0,0
34473,0,8.89,-21.72,9.912,0.139,-1.628,0,0
34524,0,8.33,-20.78,9.917,0.168,-1.623,0,0
34576,0,7.31,-18.23,9.902,0.144,-1.633,0,0
34626,0,6.86,-16.79,9.912,0.153,-1.628,0,0
34676,0,6.44,0.00,9.902,0.148,-1.590,0,0
34726,0,5.65,-14.45,9.898,0.153,-1.599,0,0
34777,0,5.30,-13.85,9.912,0.139,-1.628,0,0
34828,0,4.94,0.00,9.931,0.139,-1.614,0,0
34880,0,4.38,-10.66,9.902,0.134,-1.628,0,0
34932,0,4.09,-10.68,9.907,0.158,-1.633,0,0
34983,0,3.61,-9.52,9.912,0.158,-1.623,0,0
35035,0,3.40,-8.05,9.917,0.168,-1.590,0,0
35086,0,3.19,0.00,9.922,0.177,-1.633,0,0
35138,0,2.80,-6.76,9.898,0.153,-1.595,0,0
35190,0,2.62,-6.63,9.917,0.168,-1.595,0,0
35240,0,2.49,-4.84,9.922,0.163,-1.609,0,0
35291,0,2.34,0.00,9.893,0.139,-1.614,0,0
35343,0,2.06,-5.67,9.893,0.163,-1.604,0,0
35395,0,1.91,-5.40,9.912,0.182,-1.623,0,0
35446,0,1.71,-3.45,9.912,0.148,-1.604,0,0
35498,0,1.60,-4.02,9.922,0.158,-1.623,0,0
35549,0,1.49,0.00,9.912,0.177,-1.604,0,0
35601,0,1.33,-2.72,9.922,0.148,-1.590,0,0
35651,0,1.21,0.00,9.902,0.148,-1.618,0,0
35702,0,1.10,-1.37,9.926,0.139,-1.618,0,0
35752,0,1.03,-2.90,9.907,0.172,-1.604,0,0
35804,0,0.96,0.00,9.926,0.153,-1.604,0,0
35856,0,0.85,-2.72,9.922,0.158,-1.609,0,0
35908,0,0.79,-2.35,9.898,0.163,-1.609,0,0
35959,0,0.75,0.00,9.917,0.158,-1.599,0,0
36011,0,0.66,-0.84,9.907,0.153,-1.599,0,0
36062,0,0.62,0.00,9.907,0.163,-1.614,0,0
36114,0,0.55,-1.34,9.898,0.153,-1.614,0,0
36166,0,0.55,0.00,9.907,0.163,-1.618,0,0
36245,0,0.49,-0.72,9.922,0.158,-1.647,0,0
36296,0,0.48,0.00,9.912,0.153,-1.609,0,0
36348,0,0.42,-0.86,9.912,0.139,-1.614,0,0
36398,0,0.41,-0.48,9.917,0.144,-1.590,0,0
36450,0,0.37,-1.45,9.907,0.172,-1.633,0,0
36501,0,0.37,0.00,9.912,0.172,-1.638,0,0
36553,0,0.32,-1.34,9.936,0.148,-1.652,0,0
36605,0,0.31,0.00,9.898,0.158,-1.662,0,0
36655,0,0.26,-1.47,9.907,0.148,-1.628,0,0
36705,0,0.23,-1.03,9.902,0.148,-1.604,0,0
36756,0,0.22,0.00,9.931,0.163,-1.618,0,0
36805,0,0.15,-2.01,9.912,0.158,-1.633,0,0
36857,0,0.15,0.00,9.902,0.148,-1.633,0,0
36908,0,0.15,0.00,9.902,0.158,-1.618,0,0
36960,0,0.14,0.00,9.902,0.172,-1.609,0,0
37012,0,0.12,0.00,9.898,0.163,-1.614,0,0
37063,0,0.12,0.00,9.917,0.158,-1.633,0,0
37115,0,0.11,-0.52,9.931,0.158,-1.609,0,0
37166,0,0.10,0.00,9.917,0.172,-1.599,0,0
37218,0,0.10,0.00,9.898,0.153,-1.604,0,0
37270,0,0.08,0.00,9.922,0.172,-1.599,0,0
