Tempo,Estado,Alt,Vel,AccX,AccY,AccZ,Lat,Lon
19907,0,0.14,0.00,9.658,1.532,2.662,0,0
19958,0,0.10,-1.32,9.596,1.580,2.701,0,0
20010,0,0.10,0.00,9.438,1.480,2.849,0,0
20062,0,0.12,0.52,9.586,1.460,2.916,0,0
20112,0,0.13,0.00,9.826,1.599,2.619,0,0
20162,0,0.12,0.00,10.080,1.652,2.342,0,0
20213,0,0.13,0.50,10.180,1.369,2.107,0,0
20265,0,0.09,0.00,9.811,1.135,2.365,0,0
20316,0,0.11,0.54,9.572,1.039,2.528,0,0
20367,0,0.07,-0.72,9.534,1.245,2.246,0,0
20419,0,0.10,1.02,9.486,1.188,2.246,0,0
20471,0,0.13,1.02,9.591,1.020,2.303,0,0
20521,0,0.15,1.01,9.716,0.919,2.447,0,0
20573,0,0.17,0.52,9.821,1.063,2.523,0,0
20624,0,0.18,0.00,9.878,1.231,2.509,0,0
20676,0,0.18,0.00,9.955,1.312,2.351,0,0
20727,0,0.20,0.00,9.912,1.302,2.193,0,0
20779,0,0.16,-1.86,9.610,1.092,2.504,0,0
20830,0,0.16,0.00,9.586,1.044,2.653,0,0
20882,0,0.17,0.00,9.783,1.192,2.404,0,0
20934,0,0.17,0.00,9.850,1.168,2.351,0,0
20985,0,0.17,0.00,9.730,0.962,2.480,0,0
21037,0,0.14,-1.36,9.639,0.900,2.418,0,0
21087,0,0.12,0.00,9.462,0.910,2.500,0,0
21137,0,0.09,-0.56,9.582,0.953,2.538,0,0
21187,0,0.05,-1.45,9.744,0.939,2.605,0,0
21238,0,0.05,0.00,9.922,1.154,2.428,0,0
21289,0,0.05,0.50,9.888,1.092,2.456,0,0
21341,0,0.05,0.00,9.634,1.010,2.567,0,0
21392,0,0.00,0.00,9.529,0.848,2.691,0,0
21443,0,0.00,0.00,9.529,0.996,2.523,0,0
21494,0,0.00,0.54,9.740,0.862,2.361,0,0
21546,0,0.00,0.00,9.811,0.728,2.284,0,0
21597,0,-0.03,0.00,9.735,0.666,2.452,0,0
21649,0,0.01,1.23,9.764,0.804,2.471,0,0
21701,0,-0.02,-1.23,9.946,0.939,2.404,0,0
21752,0,-0.02,0.00,9.864,1.154,2.365,0,0
21804,0,-0.03,-0.52,9.821,1.164,2.394,0,0
21855,0,-0.06,0.00,9.759,1.178,2.356,0,0
21907,0,-0.04,0.48,9.692,1.039,2.452,0,0
21958,0,-0.04,0.00,9.706,0.996,2.471,0,0
22010,0,-0.03,0.00,9.792,1.049,2.413,0,0
22062,0,-0.06,-1.34,9.831,1.173,2.423,0,0
22112,0,-0.06,0.00,9.831,1.307,2.409,0,0
22162,0,-0.10,0.00,9.730,1.279,2.452,0,0
22213,0,-0.10,0.00,9.716,1.130,2.466,0,0
22263,0,-0.12,0.00,9.673,0.953,2.409,0,0
22316,0,-0.11,0.00,9.697,0.828,2.418,0,0
22367,0,-0.11,0.00,9.720,0.939,2.500,0,0
22418,0,-0.10,0.29,9.821,1.188,2.413,0,0
22469,0,-0.10,0.00,9.950,1.135,2.241,0,0
22521,0,-0.13,0.00,9.797,0.924,2.342,0,0
22573,0,-0.10,0.48,9.515,0.867,2.672,0,0
22623,0,-0.10,0.00,9.476,0.891,2.715,0,0
22674,0,-0.13,-1.30,9.639,1.063,2.562,0,0
22726,0,-0.13,0.00,9.778,1.188,2.533,0,0
22778,0,-0.15,-1.34,9.835,1.164,2.528,0,0
22829,0,-0.14,0.48,9.816,1.015,2.533,0,0
22881,0,-0.15,0.00,9.730,0.814,2.500,0,0
22932,0,-0.12,0.00,9.601,0.852,2.480,0,0
22984,0,-0.12,0.00,9.558,0.929,2.523,0,0
23036,0,-0.11,0.45,9.735,0.977,2.452,0,0
23085,0,-0.09,0.60,9.811,0.891,2.480,0,0
23136,0,-0.11,0.00,9.744,0.915,2.571,0,0
23186,0,-0.10,0.56,9.816,1.001,2.624,0,0
23237,0,-0.10,0.00,9.826,1.202,2.514,0,0
23287,0,-0.14,0.00,9.677,1.274,2.667,0,0
23337,0,-0.11,0.56,9.615,1.144,2.658,0,0
23389,0,-0.10,0.52,9.682,1.025,2.571,0,0
23441,0,-0.13,0.00,9.811,0.982,2.342,0,0
23493,0,-0.13,0.00,9.759,0.776,2.332,0,0
23544,0,-0.13,0.00,9.716,0.570,2.351,0,0
23596,0,-0.13,0.00,9.706,0.464,2.500,0,0
23646,0,-0.13,0.00,9.754,0.637,2.523,0,0
23698,0,-0.14,-0.52,9.826,1.092,2.418,0,0
23749,0,-0.14,0.00,9.773,1.255,2.480,0,0
23801,0,-0.12,-0.52,9.807,1.058,2.509,0,0
23852,0,-0.14,-0.52,9.826,0.934,2.485,0,0
23904,0,-0.10,0.00,9.749,0.857,2.504,0,0
23955,0,-0.13,-0.52,9.706,0.924,2.538,0,0
24007,0,-0.09,0.00,9.663,1.039,2.614,0,0
24059,0,-0.11,0.00,9.692,1.130,2.576,0,0
24109,0,-0.11,0.00,9.764,1.135,2.543,0,0
24160,0,-0.12,0.00,9.759,1.068,2.490,0,0
24210,0,-0.10,0.38,9.606,0.986,2.562,0,0
24260,0,-0.11,0.00,9.668,0.819,2.461,0,0
24310,0,-0.11,-0.52,9.701,0.704,2.466,0,0
24361,0,-0.11,0.00,9.749,0.857,2.442,0,0
24412,0,-0.13,-0.48,9.692,0.948,2.533,0,0
24464,0,-0.08,0.00,9.673,0.986,2.600,0,0
24514,0,-0.08,0.00,9.682,1.077,2.624,0,0
24566,0,-0.10,-1.49,9.816,1.164,2.571,0,0
24617,0,-0.10,0.00,9.725,1.216,2.523,0,0
24669,0,-0.10,0.00,9.510,1.125,2.782,0,0
24720,0,-0.10,0.00,9.471,1.274,2.978,0,0
24772,0,-0.10,0.00,9.969,1.245,2.835,0,0
24824,0,-0.07,0.52,9.634,1.666,2.739,0,0
24875,0,-0.06,0.00,10.214,0.991,1.120,0,0
24927,0,-0.06,0.00,9.629,-0.814,2.519,0,0
24978,0,-0.06,0.00,9.677,-2.035,2.772,0,0
25030,0,-0.02,0.00,9.783,-1.963,2.782,0,0
25080,0,-0.02,0.56,9.898,-1.657,2.950,0,0
25130,0,-0.06,0.00,9.941,-1.312,2.907,0,0
25180,0,-0.04,0.52,10.137,-0.962,2.552,0,0
25231,0,-0.03,0.56,10.003,-0.958,2.744,0,0
25281,0,-0.03,0.00,10.065,-0.670,2.203,0,0
25333,0,-0.02,0.00,10.142,-0.330,1.935,0,0
25385,0,-0.02,0.00,9.668,0.800,2.030,0,0
25437,0,-0.00,0.00,9.874,1.302,1.374,0,0
25487,0,-0.03,-0.82,9.515,2.116,1.183,0,0
25538,0,-0.01,0.48,9.591,2.207,0.881,0,0
25590,0,0.00,0.52,9.562,2.375,0.709,0,0
25642,0,0.00,0.00,9.385,2.389,0.790,0,0
25693,0,-0.03,-1.79,9.328,2.701,0.733,0,0
25745,0,-0.02,0.56,9.242,2.749,0.852,0,0
25796,0,-0.03,-0.82,9.242,2.964,0.819,0,0
25848,0,-0.01,0.52,9.467,2.868,0.709,0,0
25899,0,-0.01,0.00,9.586,2.715,0.723,0,0
25951,0,0.00,0.00,9.692,2.830,0.551,0,0
26002,0,0.02,0.00,9.553,2.792,0.651,0,0
26054,0,-0.01,-0.82,9.400,3.108,0.618,0,0
26104,0,0.01,0.52,9.189,3.338,0.541,0,0
26155,0,0.01,0.00,8.921,3.539,0.455,0,0
26205,0,-0.02,0.00,9.021,3.745,-0.168,0,0
26258,0,-0.02,0.00,9.275,4.128,-0.905,0,0
26308,0,-0.02,0.00,9.084,4.501,-1.020,0,0
26359,0,-0.05,-1.34,9.084,4.697,-1.197,0,0
26411,0,-0.04,0.48,8.844,5.047,-1.034,0,0
26461,0,-0.05,-0.48,8.782,4.889,-0.972,0,0
26513,0,-0.09,0.00,8.720,4.975,-0.929,0,0
26564,0,-0.08,0.48,8.633,4.956,-0.982,0,0
26616,0,-0.08,0.00,8.566,4.812,-1.020,0,0
26667,0,-0.08,0.00,8.748,4.999,-1.369,0,0
26719,0,-0.08,0.00,8.461,5.248,-1.326,0,0
26770,0,-0.08,0.00,8.322,5.578,-1.341,0,0
26822,0,-0.06,0.00,8.126,5.669,-1.168,0,0
26874,0,-0.06,0.00,8.140,5.612,-1.192,0,0
26925,0,-0.08,0.00,8.164,5.574,-1.202,0,0
26977,0,-0.09,-0.48,8.389,5.808,-1.331,0,0
27028,0,-0.07,0.00,8.576,5.229,-1.307,0,0
27078,0,-0.07,0.00,8.777,4.927,-1.331,0,0
27128,0,-0.04,0.89,8.964,4.310,-1.044,0,0
27179,0,-0.06,0.00,9.333,3.366,-0.891,0,0
27229,0,-0.08,-0.52,9.438,2.720,-0.469,0,0
27281,0,-0.06,0.88,9.524,2.193,-0.220,0,0
27333,0,-0.09,-0.52,9.562,1.949,0.067,0,0
27383,0,-0.09,0.00,9.768,2.069,0.105,0,0
27435,0,-0.05,0.00,9.701,1.681,0.436,0,0
27486,0,-0.07,-0.52,9.931,1.518,0.402,0,0
27538,0,-0.08,0.00,10.056,1.125,0.431,0,0
27589,0,-0.07,0.86,10.099,0.776,0.517,0,0
27641,0,-0.09,0.00,10.084,0.153,0.675,0,0
27692,0,-0.09,0.22,10.094,-0.421,0.929,0,0
27744,0,-0.11,-0.56,10.032,-1.130,1.202,0,0
27796,0,-0.14,-0.56,9.907,-1.671,1.599,0,0
27847,0,-0.16,-1.01,9.821,-1.901,1.700,0,0
27899,0,-0.16,0.00,9.720,-1.997,1.820,0,0
27950,0,-0.20,-1.86,9.582,-1.633,1.887,0,0
28002,0,-0.20,0.00,9.486,-1.528,1.858,0,0
28054,0,-0.21,-0.52,9.534,-1.475,1.791,0,0
28104,0,-0.22,-0.52,9.969,-1.508,1.528,0,0
28154,0,-0.24,0.00,10.171,-1.082,1.355,0,0
28205,0,-0.25,0.00,10.357,0.393,0.723,0,0
28257,0,-0.25,0.00,10.262,2.002,-0.096,0,0
28308,0,-0.25,0.00,9.687,3.036,-0.345,0,0
28360,0,-0.24,0.00,9.352,3.874,-0.479,0,0
28411,0,-0.22,0.52,9.055,4.635,-0.603,0,0
28463,0,-0.26,0.00,8.964,5.061,-0.781,0,0
28514,0,-0.23,-0.88,8.815,4.626,-0.436,0,0
28565,0,-0.18,1.86,8.672,4.377,-0.263,0,0
28616,0,-0.18,0.00,8.954,4.099,-0.464,0,0
28668,0,-0.22,0.00,9.007,3.529,-0.421,0,0
28719,0,-0.19,0.56,8.815,3.903,-0.397,0,0
28771,0,-0.18,0.52,8.926,4.113,-0.737,0,0
28823,0,-0.15,0.52,8.983,3.974,-0.838,0,0
28874,0,-0.15,0.00,8.950,4.161,-0.785,0,0
28926,0,-0.17,0.00,9.045,4.156,-1.006,0,0
28977,0,-0.18,0.48,8.820,4.420,-1.125,0,0
29029,0,-0.16,0.00,8.825,4.468,-1.216,0,0
29079,0,-0.12,1.09,8.753,4.693,-1.154,0,0
29129,0,-0.11,0.54,8.581,5.018,-0.814,0,0
29180,0,-0.13,0.00,8.844,5.435,-0.843,0,0
29230,0,-0.10,0.52,9.055,5.210,-1.020,0,0
29281,0,-0.13,-0.82,9.294,5.023,-1.346,0,0
29333,0,-0.14,0.00,9.122,5.095,-1.355,0,0
29384,0,-0.16,0.52,8.916,4.329,-1.030,0,0
29435,0,-0.19,-0.82,8.854,3.735,-0.551,0,0
29486,0,-0.19,0.00,9.175,2.696,-0.120,0,0
29538,0,-0.19,0.00,9.438,2.174,0.163,0,0
29589,0,-0.19,-0.86,9.380,2.116,0.335,0,0
29641,0,-0.19,0.00,9.395,2.260,0.067,0,0
29693,0,-0.19,-0.52,9.433,2.433,0.421,0,0
29744,0,-0.22,-0.82,9.390,1.997,1.173,0,0
29796,0,-0.22,0.00,9.361,2.370,1.001,0,0
29847,0,-0.19,0.56,9.711,3.041,0.819,0,0
29899,0,-0.19,0.00,9.735,2.437,1.259,0,0
29950,0,-0.17,0.00,9.821,2.591,1.384,0,0
30002,0,-0.17,0.00,10.190,3.002,0.742,0,0
30054,0,-0.20,-0.86,10.362,2.902,0.397,0,0
30104,0,-0.20,0.00,10.305,2.629,0.407,0,0
30154,0,-0.18,0.00,10.065,3.084,-0.139,0,0
30205,0,-0.18,0.00,9.591,2.753,0.378,0,0
30257,0,-0.18,0.00,9.309,2.452,0.867,0,0
30307,0,-0.20,-0.78,9.256,2.485,1.269,0,0
30356,0,-0.20,0.00,9.333,2.586,1.350,0,0
30408,0,-0.20,0.00,9.457,2.878,1.216,0,0
30459,0,-0.19,0.00,9.591,2.887,0.977,0,0
30510,0,-0.19,0.00,9.524,3.151,0.962,0,0
30561,0,-0.18,0.00,9.553,2.873,1.030,0,0
30613,0,-0.21,-0.48,9.601,2.552,1.087,0,0
30664,0,-0.20,0.00,9.673,2.528,1.120,0,0
30716,0,-0.20,0.00,9.749,2.662,0.982,0,0
30768,0,-0.22,-0.82,9.701,2.868,0.962,0,0
30819,0,-0.21,0.52,9.634,2.916,1.063,0,0
30871,0,-0.21,0.00,9.658,2.978,1.097,0,0
30922,0,-0.21,0.00,9.553,3.060,1.087,0,0
30974,0,-0.16,0.00,9.515,2.954,1.245,0,0
31025,0,-0.16,0.00,9.543,3.050,1.245,0,0
31075,0,-0.16,0.00,9.706,2.964,1.154,0,0
31126,0,-0.16,0.00,9.888,2.682,1.010,0,0
31176,0,-0.16,0.00,9.998,2.595,0.905,0,0
31226,0,-0.17,0.00,9.783,2.691,1.034,0,0
31278,0,-0.19,-0.52,9.601,2.801,1.092,0,0
31329,0,-0.19,0.00,9.448,2.705,1.183,0,0
31380,0,-0.15,1.34,9.428,2.533,1.245,0,0
31431,0,-0.13,0.00,9.596,2.562,1.197,0,0
31483,0,-0.12,0.52,9.716,2.591,1.130,0,0
31534,0,-0.12,0.00,9.754,2.509,1.044,0,0
31586,0,-0.12,0.00,9.639,2.351,1.135,0,0
31638,0,-0.11,0.52,9.591,2.279,1.168,0,0
31689,0,-0.14,0.00,9.524,2.433,1.111,0,0
31741,0,-0.13,0.56,9.548,2.389,1.120,0,0
31792,0,-0.15,0.00,9.639,2.251,1.120,0,0
31844,0,-0.15,-0.34,9.725,2.227,1.087,0,0
31895,0,-0.15,0.00,9.759,2.394,1.030,0,0
31947,0,-0.14,0.52,9.725,2.466,1.063,0,0
31999,0,-0.13,0.48,9.697,2.385,1.183,0,0
32049,0,-0.15,-0.82,9.730,2.557,1.015,0,0
32099,0,-0.15,0.00,9.778,2.456,0.929,0,0
32150,0,-0.14,0.00,9.673,2.284,1.030,0,0
32200,0,-0.12,0.56,9.586,2.184,1.226,0,0
32250,0,-0.16,-1.45,9.658,2.375,1.116,0,0
32301,0,-0.15,0.00,9.701,2.547,1.053,0,0
32353,0,-0.15,0.00,9.740,2.595,1.077,0,0
32403,0,-0.16,-0.22,9.768,2.634,1.025,0,0
32455,0,-0.16,0.00,9.768,2.461,1.077,0,0
32507,0,-0.15,0.00,9.692,2.428,1.140,0,0
32558,0,-0.18,-1.34,9.615,2.523,1.250,0,0
32610,0,-0.17,0.48,9.625,2.595,1.336,0,0
32660,0,-0.15,0.52,9.697,2.586,1.269,0,0
32712,0,-0.14,0.00,9.649,2.591,1.226,0,0
32763,0,-0.15,0.48,9.716,2.591,1.197,0,0
32815,0,-0.14,0.48,9.682,2.614,1.192,0,0
32866,0,-0.11,0.52,9.673,2.547,1.307,0,0
32918,0,-0.10,0.52,9.701,2.543,1.207,0,0
32969,0,-0.08,0.00,9.644,2.476,1.255,0,0
33027,0,-0.07,0.32,9.639,2.471,1.144,0,0
33080,0,1.12,48.27,9.677,2.385,1.125,0,0
33130,0,2.29,46.85,9.701,2.418,1.101,0,0
33180,0,3.39,0.00,9.634,2.394,1.192,0,0
33233,0,5.36,34.93,9.629,2.476,1.211,0,0
33285,0,6.21,31.51,9.677,2.528,1.197,0,0
33335,0,7.04,30.56,9.653,2.543,1.154,0,0
33386,0,7.79,27.99,9.673,2.370,1.101,0,0
33438,0,7.95,-20.26,9.706,2.447,1.025,0,0
33490,0,7.42,-19.53,9.716,2.461,1.015,0,0
33541,0,6.98,0.00,9.711,2.495,1.034,0,0
33593,0,6.16,-14.39,9.744,2.476,1.049,0,0
33644,0,5.79,-15.86,9.720,2.471,0.986,0,0
33696,0,5.09,-12.32,9.663,2.365,1.025,0,0
33747,0,4.80,-10.97,9.711,2.533,1.020,0,0
33799,0,4.48,0.00,9.701,2.547,1.073,0,0
33851,0,3.91,-10.13,9.610,2.476,1.188,0,0
33902,0,3.69,0.00,9.577,2.547,1.207,0,0
33954,0,3.25,-7.45,9.586,2.576,1.207,0,0
34005,0,3.01,-9.62,9.658,2.543,1.125,0,0
34056,0,2.84,-6.11,9.787,2.610,0.977,0,0
34106,0,2.68,-6.54,9.740,2.557,1.010,0,0
34156,0,2.53,0.00,9.701,2.437,1.049,0,0
34208,0,2.26,-2.46,9.644,2.495,1.159,0,0
34260,0,1.99,-4.56,9.629,2.705,1.216,0,0
34310,0,1.99,0.00,9.716,2.811,1.068,0,0
34362,0,1.77,-3.00,9.783,2.614,0.905,0,0
34413,0,1.68,0.00,9.730,2.346,0.962,0,0
34465,0,1.47,-4.02,9.706,2.260,0.962,0,0
34516,0,1.42,-2.18,9.634,2.423,1.015,0,0
34568,0,1.34,0.00,9.615,2.547,1.030,0,0
34619,0,1.20,-2.70,9.606,2.500,1.034,0,0
34671,0,1.11,0.00,9.677,2.337,1.082,0,0
34723,0,0.95,-2.09,9.740,2.404,1.049,0,0
34774,0,0.89,-2.14,9.725,2.581,1.073,0,0
34826,0,0.82,-0.32,9.677,2.634,1.097,0,0
34877,0,0.80,-0.84,9.725,2.586,0.857,0,0
34929,0,0.75,0.00,9.697,2.356,0.833,0,0
34980,0,0.68,-1.68,9.629,2.361,0.939,0,0
35031,0,0.67,-0.34,9.673,2.351,0.972,0,0
35081,0,0.65,-0.82,9.773,2.619,0.781,0,0
35131,0,0.64,0.00,9.826,2.528,0.723,0,0
35181,0,0.55,-2.80,9.778,2.466,0.776,0,0
35231,0,0.54,-0.36,9.692,2.346,0.934,0,0
35283,0,0.51,0.00,9.644,2.433,0.958,0,0
35335,0,0.49,0.50,9.577,2.605,1.044,0,0
35386,0,0.47,-0.84,9.601,2.528,1.159,0,0
35438,0,0.42,-0.86,9.673,2.739,1.149,0,0
35489,0,0.42,-0.30,9.725,2.806,1.082,0,0
35541,0,0.37,0.00,9.687,2.614,1.077,0,0
35592,0,0.35,-1.36,9.725,2.509,1.058,0,0
35644,0,0.32,0.00,9.658,2.523,1.030,0,0
35696,0,0.33,0.19,9.620,2.576,1.034,0,0
35747,0,0.31,-0.86,9.620,2.543,1.063,0,0
35799,0,0.32,0.00,9.634,2.567,1.049,0,0
35850,0,0.30,0.00,9.730,2.514,1.030,0,0
35901,0,0.30,0.00,9.706,2.581,1.082,0,0
35952,0,0.30,0.00,9.716,2.638,1.077,0,0
36004,0,0.30,0.00,9.701,2.658,1.130,0,0
36055,0,0.27,-0.58,9.634,2.662,1.164,0,0
36106,0,0.26,0.00,9.625,2.600,1.183,0,0
36156,0,0.28,0.00,9.653,2.567,1.183,0,0
36207,0,0.28,0.00,9.687,2.662,1.135,0,0
36258,0,0.28,0.00,9.620,2.552,1.178,0,0
36310,0,0.28,0.00,9.668,2.480,1.087,0,0
36361,0,0.31,0.00,9.687,2.509,0.962,0,0
36413,0,0.29,0.00,9.625,2.552,1.077,0,0
36465,0,0.31,0.86,9.629,2.514,1.106,0,0
36515,0,0.30,-0.52,9.634,2.523,1.058,0,0
36566,0,0.29,0.00,9.706,2.504,1.025,0,0
36618,0,0.31,1.47,9.720,2.519,1.053,0,0
36670,0,0.30,-0.50,9.711,2.552,1.006,0,0
36721,0,0.30,0.00,9.677,2.581,1.111,0,0
36773,0,0.27,-0.52,9.653,2.605,1.164,0,0
36824,0,0.25,0.00,9.582,2.638,1.192,0,0
36876,0,0.24,-0.52,9.701,2.624,1.111,0,0
36927,0,0.20,-1.36,9.749,2.547,0.991,0,0
36979,0,0.22,0.54,9.673,2.528,1.025,0,0
37031,0,0.22,0.00,9.740,2.504,0.962,0,0
37080,0,0.22,0.00,9.792,2.543,0.900,0,0
37131,0,0.23,0.54,9.687,2.533,0.991,0,0
37181,0,0.20,-1.39,9.697,2.495,1.015,0,0
37231,0,0.21,0.00,9.682,2.495,0.991,0,0
37283,0,0.22,0.00,9.677,2.471,1.030,0,0
37334,0,0.21,-0.34,9.735,2.538,0.919,0,0
37385,0,0.21,0.00,9.730,2.485,0.996,0,0
37436,0,0.19,0.00,9.701,2.394,1.020,0,0
37488,0,0.21,0.48,9.653,2.447,1.034,0,0
37539,0,0.22,0.56,9.658,2.495,1.006,0,0
37591,0,0.18,0.00,9.711,2.380,0.939,0,0
37643,0,0.16,-0.84,9.701,2.365,0.958,0,0
37694,0,0.17,0.00,9.639,2.298,0.943,0,0
37746,0,0.22,1.11,9.744,2.389,0.881,0,0
37797,0,0.23,0.52,9.740,2.514,0.848,0,0
