Tempo,Estado,Alt,Vel,AccX,AccY,AccZ,Lat,Lon
16205,0,0.16,2.01,8.777,4.549,-2.926,0,0
16257,0,0.11,-1.86,8.610,4.290,-2.811,0,0
16308,0,0.11,0.00,8.432,4.286,-2.820,0,0
16364,0,0.11,0.00,8.552,4.597,-2.581,0,0
16416,0,0.13,0.00,8.241,4.357,-2.595,0,0
16467,0,0.13,0.00,8.715,4.415,-2.624,0,0
16518,0,0.13,0.00,8.614,3.821,-2.816,0,0
16569,0,0.13,0.00,8.332,3.946,-2.959,0,0
16621,0,0.13,0.00,7.772,4.094,-2.495,0,0
16672,0,0.13,0.00,8.921,4.247,-3.658,0,0
16724,0,0.13,0.00,8.447,4.061,-3.500,0,0
16776,0,0.15,0.82,8.380,4.238,-3.443,0,0
16827,0,0.10,0.00,8.250,4.386,-5.085,0,0
16879,0,0.08,-0.54,7.901,3.721,-4.003,0,0
16930,0,0.08,0.00,7.887,4.061,-3.725,0,0
16980,0,0.07,0.00,8.274,3.773,-4.156,0,0
17030,0,0.06,0.00,7.475,4.616,-2.830,0,0
17082,0,0.04,-0.54,8.179,4.678,-3.314,0,0
17134,0,0.06,0.00,8.188,5.622,-2.523,0,0
17185,0,0.04,-0.74,8.030,6.019,-1.298,0,0
17237,0,0.04,0.00,8.121,5.942,-0.120,0,0
17289,0,0.04,0.00,8.045,5.684,0.493,0,0
17340,0,0.05,0.50,8.092,5.765,0.699,0,0
17392,0,0.07,0.52,8.174,5.540,0.809,0,0
17442,0,0.07,0.00,8.289,5.593,0.761,0,0
17491,0,0.03,0.00,8.274,5.454,0.766,0,0
17543,0,0.04,0.52,8.270,5.492,0.977,0,0
17594,0,0.04,0.00,8.222,5.277,1.322,0,0
17646,0,0.06,0.54,8.332,5.104,1.585,0,0
17697,0,-0.01,0.00,8.495,5.531,1.719,0,0
17749,0,-0.02,0.00,8.509,6.483,1.528,0,0
17798,0,-0.01,0.00,8.313,7.082,1.413,0,0
17850,0,-0.01,0.00,7.843,6.431,1.240,0,0
17900,0,-0.01,0.00,7.652,5.689,0.958,0,0
17950,0,-0.06,0.00,7.685,5.339,0.939,0,0
18000,0,-0.06,0.00,7.796,5.013,0.862,0,0
18050,0,-0.06,0.00,8.040,4.899,0.804,0,0
18102,0,-0.06,0.00,8.169,4.889,1.120,0,0
18154,0,-0.06,0.00,8.083,4.966,1.365,0,0
18204,0,-0.06,0.00,8.102,5.085,1.427,0,0
18255,0,-0.07,-0.48,8.413,5.459,1.053,0,0
18307,0,-0.07,0.00,8.844,5.799,0.560,0,0
18359,0,-0.09,0.00,8.916,6.067,0.220,0,0
18408,0,-0.09,0.00,9.041,5.885,-0.077,0,0
18460,0,-0.09,0.00,8.849,5.737,-0.053,0,0
18511,0,-0.10,0.00,8.653,5.488,0.148,0,0
18562,0,-0.10,0.00,8.475,5.397,0.493,0,0
18613,0,-0.10,0.00,8.313,5.339,0.771,0,0
18665,0,-0.06,0.00,8.274,5.272,0.833,0,0
18717,0,-0.06,0.00,8.270,5.387,0.771,0,0
18768,0,-0.06,0.00,8.361,5.282,0.737,0,0
18820,0,-0.06,0.00,8.322,5.176,0.723,0,0
18872,0,-0.06,0.00,8.404,5.224,0.646,0,0
18922,0,-0.04,0.00,8.523,5.191,0.565,0,0
18972,0,-0.03,0.56,8.638,5.329,0.661,0,0
19023,0,-0.04,0.00,8.552,5.329,0.709,0,0
19075,0,-0.03,0.52,8.562,5.320,0.709,0,0
19126,0,-0.04,0.00,8.499,5.104,0.694,0,0
19178,0,-0.03,0.00,8.495,5.133,0.632,0,0
19229,0,-0.03,0.00,8.519,5.181,0.656,0,0
19281,0,-0.01,0.00,8.509,5.148,0.584,0,0
19333,0,-0.02,-0.93,8.562,5.262,0.690,0,0
19384,0,-0.02,0.00,8.447,5.128,0.733,0,0
19436,0,0.01,0.52,8.485,5.191,0.608,0,0
19487,0,0.01,0.00,8.557,5.210,0.503,0,0
19538,0,0.01,0.00,8.610,5.344,0.522,0,0
19589,0,0.02,0.00,8.571,5.191,0.613,0,0
19641,0,0.01,0.00,8.523,5.119,0.718,0,0
19692,0,-0.03,-1.49,8.538,5.258,0.694,0,0
19744,0,-0.03,0.00,8.538,5.186,0.570,0,0
19796,0,-0.04,-0.48,8.538,5.138,0.541,0,0
19847,0,-0.04,0.00,8.504,5.090,0.536,0,0
19897,0,-0.04,0.00,8.566,5.037,0.632,0,0
19948,0,-0.06,-0.56,8.648,5.195,0.680,0,0
19998,0,-0.06,0.00,8.748,5.339,0.651,0,0
20048,0,-0.07,0.60,8.672,5.243,0.632,0,0
20100,0,-0.06,0.52,8.562,5.076,0.541,0,0
20151,0,-0.06,0.00,8.471,4.985,0.532,0,0
20203,0,-0.07,0.00,8.538,5.104,0.503,0,0
20255,0,-0.11,0.00,8.614,5.306,0.431,0,0
20306,0,-0.11,0.52,8.653,5.205,0.364,0,0
20358,0,-0.09,0.52,8.533,5.186,0.431,0,0
20408,0,-0.11,-0.52,8.322,4.922,0.484,0,0
20459,0,-0.11,0.00,8.389,4.966,0.455,0,0
20509,0,-0.11,0.00,8.485,5.042,0.493,0,0
20561,0,-0.14,-1.41,8.552,5.181,0.369,0,0
20612,0,-0.16,0.00,8.696,5.315,0.297,0,0
20664,0,-0.14,0.56,8.662,5.248,0.335,0,0
20715,0,-0.14,0.00,8.552,5.080,0.512,0,0
20767,0,-0.09,1.34,8.543,5.215,0.599,0,0
20819,0,-0.09,0.00,8.543,5.243,0.560,0,0
20870,0,-0.08,0.00,8.552,5.325,0.388,0,0
20921,0,-0.06,0.93,8.543,5.186,0.239,0,0
20971,0,-0.06,0.00,8.643,5.186,0.326,0,0
21022,0,-0.09,0.00,8.538,5.286,0.345,0,0
21074,0,-0.09,0.00,8.466,5.176,0.522,0,0
21125,0,-0.06,1.34,8.475,4.999,0.613,0,0
21177,0,-0.08,-0.93,8.633,5.109,0.536,0,0
21228,0,-0.08,0.00,8.902,5.392,0.067,0,0
21280,0,-0.07,0.00,9.189,5.282,-0.555,0,0
21332,0,-0.02,1.34,9.342,5.004,-0.814,0,0
21383,0,-0.05,-1.34,8.983,4.334,-0.967,0,0
21435,0,-0.02,0.52,8.394,2.825,-1.379,0,0
21485,0,-0.02,0.00,7.934,4.357,-1.164,0,0
21537,0,-0.02,0.00,8.159,6.244,-0.766,0,0
21588,0,-0.00,0.52,7.551,5.722,-0.421,0,0
21640,0,0.01,1.32,7.336,6.249,0.450,0,0
21691,0,-0.03,-1.32,7.168,6.675,-0.359,0,0
21743,0,-0.04,0.00,7.484,7.422,-0.378,0,0
21795,0,-0.04,-1.34,7.226,7.934,-0.062,0,0
21846,0,-0.03,0.00,6.991,7.628,-0.072,0,0
21899,0,-0.07,-1.09,7.063,7.479,-0.120,0,0
21949,0,-0.08,-0.60,7.163,6.991,0.029,0,0
21999,0,-0.09,0.00,7.211,6.718,-0.101,0,0
22049,0,-0.11,-0.56,7.365,6.574,-0.177,0,0
22101,0,-0.11,0.00,7.475,6.632,-0.144,0,0
22153,0,-0.11,0.00,7.556,6.694,-0.211,0,0
22204,0,-0.11,0.52,7.676,6.670,-0.215,0,0
22256,0,-0.11,0.00,7.695,6.469,-0.086,0,0
22307,0,-0.06,0.00,7.786,6.273,0.148,0,0
22359,0,-0.04,0.52,7.915,6.086,0.426,0,0
22411,0,-0.06,0.00,7.767,5.607,0.661,0,0
22461,0,-0.06,0.00,7.954,5.440,0.752,0,0
22513,0,-0.01,0.67,8.241,4.951,0.517,0,0
22565,0,-0.01,-0.52,8.662,4.970,0.785,0,0
22616,0,-0.01,0.00,8.586,5.258,1.537,0,0
22667,0,0.01,0.80,8.744,4.424,1.877,0,0
22718,0,0.00,-0.47,8.523,4.295,2.945,0,0
22770,0,-0.01,-0.56,8.351,3.620,2.911,0,0
22821,0,-0.01,0.00,8.983,3.371,3.170,0,0
22873,0,-0.01,0.00,9.232,3.223,3.237,0,0
22924,0,-0.04,-0.56,9.400,2.921,3.788,0,0
22974,0,-0.04,0.00,9.711,2.480,3.539,0,0
23025,0,-0.04,0.00,9.668,2.121,3.778,0,0
23076,0,-0.04,0.00,9.366,1.585,3.654,0,0
23128,0,-0.04,0.00,9.328,1.025,3.558,0,0
23180,0,-0.04,0.00,9.266,0.436,3.424,0,0
23231,0,-0.04,0.52,9.309,0.508,3.448,0,0
23283,0,-0.04,0.00,9.165,0.685,3.486,0,0
23334,0,-0.09,-1.90,9.184,1.020,3.539,0,0
23386,0,-0.05,1.38,9.290,0.929,3.309,0,0
23438,0,-0.09,0.00,9.409,1.188,3.208,0,0
23489,0,-0.04,1.90,9.452,1.322,3.194,0,0
23541,0,-0.04,0.00,9.658,1.460,2.964,0,0
23591,0,-0.04,0.00,9.792,1.489,2.883,0,0
23643,0,-0.04,0.00,9.792,1.235,2.720,0,0
23694,0,-0.05,0.52,9.701,1.120,2.677,0,0
23746,0,-0.03,0.00,9.663,1.188,2.801,0,0
23797,0,-0.03,-0.48,9.538,1.245,2.892,0,0
23849,0,-0.02,0.48,9.366,1.551,3.045,0,0
23899,0,-0.07,-0.52,9.457,1.480,2.926,0,0
23949,0,-0.07,0.00,9.462,1.006,2.495,0,0
24000,0,-0.09,0.00,9.677,1.331,2.059,0,0
24050,0,-0.09,0.00,9.917,2.806,1.480,0,0
24101,0,-0.12,-1.45,9.902,3.203,0.642,0,0
24153,0,-0.11,0.00,9.749,3.481,-0.096,0,0
24204,0,-0.11,0.00,9.601,2.935,-0.982,0,0
24256,0,-0.08,1.01,9.644,1.796,-1.877,0,0
24309,0,-0.05,0.51,9.538,1.786,-2.318,0,0
24360,0,-0.07,-0.48,9.500,1.389,-2.734,0,0
24412,0,-0.07,0.00,9.500,1.130,-2.806,0,0
24462,0,-0.05,0.48,9.510,1.231,-2.768,0,0
24514,0,-0.04,0.56,9.601,1.154,-2.562,0,0
24565,0,-0.07,-1.34,9.357,0.967,-2.523,0,0
24617,0,-0.06,0.00,9.098,0.579,-2.456,0,0
24668,0,0.00,0.50,9.218,0.077,-2.772,0,0
24720,0,-0.03,-1.36,9.720,0.522,-2.595,0,0
24772,0,-0.02,0.00,9.821,0.766,-2.365,0,0
24823,0,0.01,1.01,9.749,0.790,-2.246,0,0
24875,0,-0.01,0.00,9.984,1.930,-2.562,0,0
24925,0,0.01,0.56,10.070,1.159,-2.413,0,0
24976,0,0.02,0.56,9.692,1.015,-3.041,0,0
25026,0,0.01,0.00,9.467,0.608,-3.424,0,0
25078,0,0.02,0.52,8.993,-0.086,-3.903,0,0
25130,0,0.03,0.00,8.954,-0.330,-4.511,0,0
25181,0,0.05,0.00,8.906,0.019,-4.515,0,0
25233,0,0.05,0.00,8.782,-0.613,-4.583,0,0
25284,0,0.05,0.00,8.667,-1.077,-4.525,0,0
25336,0,0.05,0.58,8.490,-1.398,-4.645,0,0
25388,0,0.05,0.00,8.485,-1.437,-4.760,0,0
25438,0,0.05,0.00,8.250,-1.537,-4.942,0,0
25489,0,0.01,0.00,8.030,-1.700,-5.171,0,0
25541,0,0.03,0.54,8.092,-1.681,-4.994,0,0
25593,0,0.01,0.00,8.260,-1.700,-5.104,0,0
25644,0,0.01,0.00,8.432,-1.642,-5.344,0,0
25696,0,0.01,0.00,8.768,-1.384,-5.435,0,0
25747,0,0.01,0.00,8.863,-1.006,-5.282,0,0
25799,0,-0.02,-1.34,8.705,-0.680,-5.248,0,0
25848,0,-0.04,0.00,8.533,-0.532,-4.769,0,0
25901,0,-0.01,0.56,8.351,-0.417,-4.721,0,0
25951,0,0.00,0.52,8.452,-0.412,-4.276,0,0
26001,0,0.02,0.00,8.715,-0.345,-4.439,0,0
26051,0,0.02,0.00,8.887,-0.230,-4.721,0,0
26103,0,0.02,0.00,9.079,-0.163,-5.066,0,0
26154,0,0.00,0.00,8.878,0.043,-5.210,0,0
26206,0,-0.04,-1.71,8.562,-0.086,-4.899,0,0
26258,0,-0.04,0.00,8.475,-0.153,-4.650,0,0
26308,0,-0.04,0.00,8.633,-0.177,-4.606,0,0
26358,0,-0.04,0.00,8.648,-0.196,-5.248,0,0
26409,0,-0.04,0.00,8.605,-0.215,-5.253,0,0
26460,0,-0.04,0.00,8.796,-0.192,-5.119,0,0
26511,0,-0.04,0.00,8.882,-0.077,-4.769,0,0
26563,0,-0.02,0.52,8.945,-0.062,-4.650,0,0
26615,0,-0.00,0.00,8.753,-0.168,-4.851,0,0
26666,0,0.03,0.54,8.590,-0.105,-4.563,0,0
26718,0,0.04,0.50,9.108,0.426,-4.362,0,0
26769,0,0.02,0.00,9.361,1.729,-3.342,0,0
26821,0,0.02,0.00,9.117,2.054,-3.021,0,0
26870,0,0.03,0.00,8.993,2.883,-1.614,0,0
26921,0,0.04,0.00,8.681,3.467,-0.733,0,0
26971,0,0.04,0.00,8.629,3.855,-0.737,0,0
27021,0,0.04,0.00,9.117,4.784,-1.130,0,0
27073,0,0.01,0.00,9.017,4.908,-1.542,0,0
27125,0,0.01,0.00,8.983,4.515,-1.714,0,0
27176,0,-0.01,0.00,8.973,4.070,-2.030,0,0
27228,0,-0.01,0.00,8.911,3.730,-2.035,0,0
27280,0,-0.01,0.00,8.959,3.615,-3.563,0,0
27330,0,0.03,1.36,8.729,2.983,-2.777,0,0
27382,0,0.01,0.00,8.950,3.290,-3.663,0,0
27433,0,0.01,0.00,9.069,2.897,-3.850,0,0
27485,0,-0.01,0.00,8.906,2.610,-3.634,0,0
27536,0,-0.01,0.00,9.084,3.055,-3.606,0,0
27588,0,0.01,0.52,8.600,2.251,-3.323,0,0
27640,0,-0.02,-0.48,8.571,2.744,-3.725,0,0
27691,0,-0.03,-0.52,8.638,2.806,-3.979,0,0
27743,0,-0.03,0.00,8.428,2.523,-3.591,0,0
27794,0,-0.07,-0.52,8.466,2.763,-3.859,0,0
27846,0,-0.07,0.00,8.428,3.160,-3.970,0,0
27896,0,-0.06,0.00,8.734,3.543,-4.535,0,0
27946,0,-0.09,-1.39,8.691,3.515,-5.004,0,0
27997,0,-0.11,0.00,8.159,2.749,-4.731,0,0
28047,0,-0.09,0.00,8.054,2.619,-4.970,0,0
28098,0,-0.09,0.00,7.810,2.456,-4.774,0,0
28150,0,-0.13,0.00,7.772,2.447,-4.688,0,0
28201,0,-0.10,0.56,8.543,3.117,-5.023,0,0
28252,0,-0.10,0.00,8.782,3.946,-4.741,0,0
28303,0,-0.09,0.00,8.667,3.701,-5.181,0,0
28355,0,-0.11,0.00,7.977,2.763,-4.836,0,0
28405,0,-0.08,0.40,8.040,2.801,-4.281,0,0
28457,0,-0.08,-0.52,8.523,3.486,-3.548,0,0
28507,0,-0.08,0.00,8.878,3.950,-2.442,0,0
28559,0,-0.07,0.00,8.629,4.195,-1.729,0,0
28610,0,-0.07,0.00,8.437,4.410,-0.982,0,0
28662,0,-0.07,0.00,7.819,5.727,-0.852,0,0
28713,0,-0.08,0.00,8.016,6.335,-0.455,0,0
28765,0,-0.08,0.00,7.585,6.814,-0.354,0,0
28817,0,-0.12,-0.82,7.489,6.910,-0.182,0,0
28868,0,-0.08,1.30,7.403,7.298,-0.283,0,0
28919,0,-0.08,0.00,7.724,7.250,-0.345,0,0
28969,0,-0.12,-1.35,7.432,6.886,-0.464,0,0
29019,0,-0.12,0.00,7.594,5.756,-0.402,0,0
29069,0,-0.11,0.00,7.848,5.095,-0.761,0,0
29121,0,-0.09,-1.45,7.997,4.913,-0.900,0,0
29172,0,-0.09,0.00,8.303,5.219,-1.025,0,0
29224,0,-0.11,-0.52,8.298,5.425,-1.015,0,0
29275,0,-0.09,0.52,8.418,5.895,-0.757,0,0
29327,0,-0.09,0.00,8.408,5.957,-0.776,0,0
29379,0,-0.08,0.48,8.380,5.770,-0.752,0,0
29429,0,-0.11,-1.34,8.341,5.703,-0.685,0,0
29481,0,-0.10,0.52,8.179,5.454,-0.551,0,0
29532,0,-0.09,0.00,8.097,5.253,-0.675,0,0
29584,0,-0.06,0.52,8.356,5.291,-0.666,0,0
29635,0,-0.06,0.00,8.432,5.296,-0.680,0,0
29687,0,-0.07,0.00,8.475,5.425,-0.546,0,0
29739,0,-0.06,0.52,8.437,5.430,-0.283,0,0
29790,0,-0.05,0.48,8.418,5.488,-0.091,0,0
29842,0,-0.03,0.56,8.370,5.401,-0.091,0,0
29891,0,-0.03,0.00,8.428,5.325,-0.043,0,0
29942,0,-0.02,0.52,8.389,5.248,-0.019,0,0
29992,0,-0.02,0.00,8.423,5.344,-0.081,0,0
30042,0,-0.02,0.00,8.471,5.306,0.019,0,0
30094,0,-0.07,0.00,8.413,5.181,0.086,0,0
30146,0,-0.07,0.00,8.552,5.387,0.053,0,0
30197,0,-0.07,0.00,8.499,5.195,0.053,0,0
30249,0,-0.07,0.00,8.514,5.071,-0.014,0,0
30300,0,-0.07,0.00,8.614,5.272,-0.005,0,0
30351,0,-0.03,1.23,8.686,5.195,0.077,0,0
30402,0,-0.07,0.00,8.691,5.215,0.148,0,0
30454,0,-0.07,0.00,8.844,5.253,0.421,0,0
30504,0,-0.05,0.71,9.060,5.655,0.551,0,0
30556,0,-0.05,0.48,8.983,5.037,0.804,0,0
30607,0,-0.06,-0.48,9.064,4.961,0.795,0,0
30659,0,-0.06,0.00,9.323,3.630,0.244,0,0
30710,0,-0.08,0.00,9.155,3.414,0.570,0,0
30762,0,-0.07,0.56,9.400,2.964,0.728,0,0
30814,0,-0.05,0.48,9.366,2.614,0.685,0,0
30865,0,-0.04,0.52,9.352,2.452,1.044,0,0
30916,0,-0.02,0.00,9.471,2.255,1.044,0,0
30966,0,-0.01,0.00,9.510,2.471,1.120,0,0
31016,0,-0.01,0.00,9.586,2.921,1.398,0,0
31068,0,-0.01,0.00,9.534,2.964,1.523,0,0
31120,0,0.04,0.00,9.687,3.333,1.781,0,0
31172,0,0.05,0.52,9.629,2.212,2.112,0,0
31223,0,0.04,-0.52,9.883,0.948,2.653,0,0
31275,0,0.07,1.34,9.519,-1.341,2.993,0,0
31326,0,0.06,0.00,8.849,0.067,3.869,0,0
31378,0,0.06,0.00,8.954,-1.365,4.477,0,0
31430,0,0.05,0.00,8.696,-0.919,4.966,0,0
31480,0,0.03,-0.52,8.873,-0.158,5.104,0,0
31532,0,0.03,0.00,9.122,-0.196,4.760,0,0
31583,0,0.03,0.80,9.246,-0.230,4.496,0,0
31635,0,0.03,0.00,9.098,-0.091,4.424,0,0
31686,0,0.03,0.00,9.088,-0.287,4.362,0,0
31738,0,0.01,-0.50,9.131,-0.498,4.420,0,0
31790,0,0.01,0.00,8.983,-0.397,4.482,0,0
31841,0,0.04,0.00,9.098,0.316,4.104,0,0
31893,0,0.02,0.00,9.452,0.919,3.764,0,0
31944,0,0.04,1.47,9.347,1.384,3.414,0,0
31994,0,0.03,-0.58,9.222,1.791,3.270,0,0
32044,0,0.02,0.00,9.275,2.078,3.251,0,0
32096,0,0.04,0.84,9.266,2.533,3.160,0,0
32148,0,0.03,-0.54,9.361,2.567,3.151,0,0
32199,0,0.03,0.00,9.294,2.638,3.251,0,0
32251,0,0.05,1.36,9.280,2.749,3.285,0,0
32302,0,0.03,0.00,9.266,2.940,3.079,0,0
32354,0,0.02,-0.52,9.342,2.801,2.873,0,0
32406,0,0.03,0.48,9.304,2.634,2.763,0,0
32456,0,0.03,0.00,9.309,2.605,2.591,0,0
32508,0,0.05,0.19,9.203,2.624,2.447,0,0
32559,0,0.05,0.00,9.074,2.523,2.318,0,0
32610,0,0.06,0.50,9.395,2.322,1.858,0,0
32661,0,0.06,0.00,9.543,2.772,1.719,0,0
32713,0,0.06,0.00,9.835,2.916,0.417,0,0
32765,0,0.05,-0.50,9.792,2.648,-0.038,0,0
32816,0,0.03,0.00,9.572,2.691,-0.532,0,0
32868,0,-0.00,-1.34,10.013,2.480,-0.656,0,0
32918,0,-0.00,0.00,9.893,1.724,-2.902,0,0
32969,0,-0.00,0.00,9.725,2.586,-0.785,0,0
33019,0,-0.02,-0.52,9.294,1.944,0.101,0,0
33068,0,-0.02,0.00,10.429,2.145,-1.547,0,0
33120,0,-0.02,0.00,9.878,1.211,-1.982,0,0
33172,0,-0.02,0.00,9.424,1.188,-1.073,0,0
33223,0,-0.03,0.00,9.620,1.221,-1.623,0,0
33275,0,-0.04,-0.52,9.816,2.236,-0.503,0,0
33326,0,-0.04,0.00,9.950,1.987,-1.192,0,0
33378,0,-0.06,0.00,10.041,1.494,-1.638,0,0
33430,0,-0.06,0.00,9.898,2.150,0.129,0,0
33480,0,-0.04,0.48,9.687,1.537,-1.240,0,0
33532,0,-0.04,0.00,9.471,1.259,-1.365,0,0
33583,0,-0.03,0.00,9.821,1.413,-1.475,0,0
33635,0,-0.02,0.52,9.687,1.053,-0.685,0,0
33686,0,-0.03,-0.52,9.735,2.375,-0.402,0,0
33738,0,-0.03,0.00,9.989,1.623,-1.034,0,0
33790,0,-0.03,0.00,9.926,1.695,-1.221,0,0
33841,0,-0.00,0.48,9.835,1.618,-0.991,0,0
33894,0,-0.00,0.00,9.926,2.054,-0.958,0,0
33944,0,-0.00,0.00,9.950,1.460,-0.871,0,0
33994,0,-0.00,0.00,9.922,1.772,-0.704,0,0
34044,0,0.01,0.00,9.893,1.709,-0.651,0,0
34096,0,0.04,0.54,9.840,1.609,-0.421,0,0
34148,0,0.04,0.00,9.787,1.705,-0.124,0,0
34199,0,0.04,0.00,9.783,1.772,0.019,0,0
34251,0,0.05,0.88,9.874,1.772,0.062,0,0
34306,0,0.02,-0.46,9.783,1.762,0.407,0,0
34357,0,0.03,0.91,9.816,2.126,0.737,0,0
34408,0,0.03,0.00,9.802,1.767,0.512,0,0
34459,0,0.03,0.34,9.744,2.274,1.188,0,0
34511,0,-0.00,0.00,9.759,2.365,1.202,0,0
34562,0,-0.04,-1.09,9.831,2.485,1.274,0,0
34614,0,-0.02,0.71,9.653,2.174,1.494,0,0
34666,0,-0.02,1.34,9.625,2.638,1.393,0,0
34717,0,-0.03,-0.56,9.735,2.083,1.159,0,0
34769,0,-0.01,0.00,9.677,2.160,1.283,0,0
34820,0,-0.01,0.86,9.740,2.121,1.398,0,0
34872,0,-0.04,0.00,9.740,2.107,1.279,0,0
34923,0,-0.06,-1.09,9.735,2.169,1.393,0,0
34973,0,-0.07,-0.52,9.764,2.121,1.480,0,0
35023,0,-0.06,0.00,9.768,2.217,1.494,0,0
35075,0,-0.07,0.36,9.821,2.188,1.489,0,0
35127,0,-0.08,-0.56,9.629,2.198,1.738,0,0
35179,0,-0.07,0.00,9.625,2.093,1.772,0,0
35230,0,-0.10,-0.52,9.658,2.318,1.767,0,0
35282,0,-0.08,0.71,9.577,2.413,2.150,0,0
35332,0,-0.09,-0.48,9.582,2.337,2.284,0,0
35384,0,-0.12,0.00,9.510,2.303,2.289,0,0
35435,0,-0.11,0.78,9.438,2.298,2.346,0,0
35487,0,-0.13,-0.48,9.424,2.327,2.528,0,0
35538,0,-0.15,-0.52,9.481,2.394,2.557,0,0
35590,0,-0.15,0.00,9.309,2.404,2.715,0,0
35642,0,-0.15,0.00,9.400,2.667,2.658,0,0
35693,0,-0.17,-0.48,9.414,2.495,2.705,0,0
35745,0,-0.18,-0.52,9.318,2.552,2.634,0,0
35796,0,-0.18,0.00,9.347,2.490,2.591,0,0
35848,0,-0.18,0.00,9.304,2.490,2.490,0,0
35898,0,-0.18,0.00,9.409,2.557,2.356,0,0
35948,0,-0.20,0.54,9.534,2.825,2.016,0,0
35999,0,-0.20,0.00,9.936,2.452,1.408,0,0
36049,0,-0.21,0.00,9.486,1.844,0.948,0,0
36100,0,-0.18,0.48,9.462,2.069,0.651,0,0
36152,0,-0.20,0.00,9.495,2.404,0.905,0,0
36203,0,-0.18,0.56,9.055,2.102,1.255,0,0
36254,0,-0.18,0.00,9.131,4.286,1.867,0,0
36305,0,-0.19,0.48,8.595,3.903,1.465,0,0
36393,0,-0.14,0.38,8.533,5.569,1.322,0,0
36445,0,-0.13,0.52,8.466,6.005,1.039,0,0
36495,0,-0.13,0.00,8.466,6.656,0.972,0,0
36547,0,-0.15,-0.93,8.499,6.632,0.733,0,0
36598,0,-0.14,0.00,8.452,6.191,0.618,0,0
36650,0,-0.13,0.52,8.586,5.909,0.350,0,0
36701,0,-0.13,0.00,8.452,5.430,0.278,0,0
36753,0,-0.13,0.52,8.389,5.267,0.278,0,0
36805,0,-0.14,-0.52,8.461,4.951,0.311,0,0
36856,0,-0.14,0.00,8.490,4.755,0.359,0,0
36906,0,-0.14,0.00,8.514,4.851,0.249,0,0
36957,0,-0.13,0.00,8.715,5.162,0.139,0,0
37007,0,-0.13,0.00,8.734,5.272,0.091,0,0
37059,0,-0.13,0.00,8.691,5.148,0.268,0,0
37111,0,-0.13,0.00,8.696,4.927,0.263,0,0
37163,0,-0.14,-0.52,8.777,4.788,0.115,0,0
37214,0,-0.14,0.00,8.902,4.764,0.010,0,0
37266,0,-0.16,-1.38,8.854,4.621,0.177,0,0
37317,0,-0.18,-0.48,8.777,4.539,0.464,0,0
37369,0,-0.16,0.00,8.792,4.482,0.397,0,0
37421,0,-0.15,0.00,8.753,4.329,0.345,0,0
37471,0,-0.15,0.00,9.007,4.492,0.211,0,0
37523,0,-0.15,0.00,9.007,4.525,0.139,0,0
37574,0,-0.15,0.00,8.973,4.453,0.163,0,0
37626,0,-0.13,0.00,9.069,4.515,0.273,0,0
37677,0,-0.12,0.48,9.064,4.673,0.373,0,0
37729,0,-0.11,0.56,9.084,4.386,0.417,0,0
